name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,103.037971496582,15
סנט וינסנט,,26.86567115783691,1
שמיר,,,0
וולפסון,,72.91361999511719,11
זיו צפת,,,0
הלל יפה,,76.31067657470703,4
נהריה,,76.4383544921875,6
ברזילי,,78.47682189941406,12
פוריה,,58.30986022949219,0
סוראסקי,,107.2587509155273,5
בני ציון,,84.98844909667969,3
רבין ק. בילינסון,,81.7964096069336,9
סורוקה,,75.41268157958984,13
מאיר,,78.02056884765625,6
קפלן,,83.75450897216797,10
"רמב""ם",,93.03278350830078,0
הכרמל,,80.57259368896484,3
הדסה עין כרם,,92.32804107666016,17
הסקוטי,,28.5714282989502,3
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,91.64619445800781,11
אל מקאסד,,,0
לניאדו,,85.23677062988281,1
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,,0
אסותא אשדוד,,,0
שניידר,,,0
השרון ק. גולדה,,70.95435333251953,3
יוספטל,,56.92307662963867,1
המרכזי בעמק,,72.06896209716797,1
