day_date,flue_vaccinations_amount_cum
2021-09-02T00:00:00.000Z,2
2021-09-03T00:00:00.000Z,3
2021-09-04T00:00:00.000Z,4
2021-09-05T00:00:00.000Z,7
2021-09-06T00:00:00.000Z,9
2021-09-08T00:00:00.000Z,10
2021-09-09T00:00:00.000Z,188
2021-09-10T00:00:00.000Z,380
2021-09-11T00:00:00.000Z,462
2021-09-12T00:00:00.000Z,4915
2021-09-13T00:00:00.000Z,12995
2021-09-14T00:00:00.000Z,23847
2021-09-15T00:00:00.000Z,28658
2021-09-16T00:00:00.000Z,29513
2021-09-17T00:00:00.000Z,34296
2021-09-18T00:00:00.000Z,35270
2021-09-19T00:00:00.000Z,51636
2021-09-20T00:00:00.000Z,59468
2021-09-21T00:00:00.000Z,61656
2021-09-22T00:00:00.000Z,72126
2021-09-23T00:00:00.000Z,85252
2021-09-24T00:00:00.000Z,91355
2021-09-25T00:00:00.000Z,92380
2021-09-26T00:00:00.000Z,108722
2021-09-27T00:00:00.000Z,119362
2021-09-28T00:00:00.000Z,121871
2021-09-29T00:00:00.000Z,140219
2021-09-30T00:00:00.000Z,161612
2021-10-01T00:00:00.000Z,169676
2021-10-02T00:00:00.000Z,171104
2021-10-03T00:00:00.000Z,200157
2021-10-04T00:00:00.000Z,225430
2021-10-05T00:00:00.000Z,252161
2021-10-06T00:00:00.000Z,273276
2021-10-07T00:00:00.000Z,300183
2021-10-08T00:00:00.000Z,311177
2021-10-09T00:00:00.000Z,312904
2021-10-10T00:00:00.000Z,345423
2021-10-11T00:00:00.000Z,370720
2021-10-12T00:00:00.000Z,397115
2021-10-13T00:00:00.000Z,416114
2021-10-14T00:00:00.000Z,438530
2021-10-15T00:00:00.000Z,446644
2021-10-16T00:00:00.000Z,447994
2021-10-17T00:00:00.000Z,474200
2021-10-18T00:00:00.000Z,493444
2021-10-19T00:00:00.000Z,513708
2021-10-20T00:00:00.000Z,529408
2021-10-21T00:00:00.000Z,548152
2021-10-22T00:00:00.000Z,554378
2021-10-23T00:00:00.000Z,555288
2021-10-24T00:00:00.000Z,575841
2021-10-25T00:00:00.000Z,592452
2021-10-26T00:00:00.000Z,609593
2021-10-27T00:00:00.000Z,621469
2021-10-28T00:00:00.000Z,625980
2021-10-29T00:00:00.000Z,626503
2021-10-30T00:00:00.000Z,626616
2021-10-31T00:00:00.000Z,628835
2021-11-01T00:00:00.000Z,630665
2021-11-02T00:00:00.000Z,632312
2021-11-03T00:00:00.000Z,633564
2021-11-04T00:00:00.000Z,634868
2021-11-05T00:00:00.000Z,635330
2021-11-06T00:00:00.000Z,635455
2021-11-07T00:00:00.000Z,636588
2021-11-08T00:00:00.000Z,637491
2021-11-09T00:00:00.000Z,638428
2021-11-10T00:00:00.000Z,639383
2021-11-11T00:00:00.000Z,640381
2021-11-12T00:00:00.000Z,640713
