name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,99.17721557617188,454
שניידר,,,0
שמיר,,75.4208755493164,134
וולפסון,,75.5490493774414,92
זיו צפת,,80.97982788085938,151
הלל יפה,,,55
נהריה,,,0
ברזילי,,,0
פוריה,,76.05633544921875,96
סוראסקי,,118.7019653320313,300
בני ציון,,81.75519561767578,109
רבין ק. בילינסון,,90.34564971923828,206
סורוקה,,75.44757080078125,356
מאיר,,87.01799774169922,202
קפלן,,86.04240417480469,60
המרכזי בעמק,,76.54723358154297,150
"רמב""ם",,92.93032836914062,270
רבין ק. השרון,,75.93360900878906,48
יוספטל,,69.23076629638672,14
הדסה עין כרם,,99.0740737915039,289
הדסה הר הצופים,,91.66666412353516,102
הסקוטי,,,40
סנט וינסנט,,,0
המשפחה הקדושה,,,0
סנט ג'וזף,,,11
שערי צדק,,100.8505477905273,88
אל מקאסד,,,0
לניאדו,,93.87186431884766,39
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,,0
אסותא אשדוד,,,85
הכרמל,,80.98159790039062,125
