name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,94.74683380126953,77
יוספטל,,61.53845977783203,4
שמיר,,70.81930541992188,65
וולפסון,,71.4494857788086,26
זיו צפת,,75.50432586669922,23
הלל יפה,,86.01941680908203,24
נהריה,,79.80636596679688,21
ברזילי,,79.6357650756836,26
פוריה,,70.1408462524414,5
סוראסקי,,105.9777984619141,65
בני ציון,,79.90762329101562,8
רבין ק. בילינסון,,82.51496887207031,75
סורוקה,,75.84123992919922,25
מאיר,,69.40873718261719,21
קפלן,,90.61371612548828,44
"רמב""ם",,86.88524627685547,25
הכרמל,,73.41513061523438,18
השרון ק. גולדה,,62.65560150146484,23
הדסה עין כרם,,,80
הסקוטי,,96.2406005859375,3
המשפחה הקדושה,,,0
סנט ג'וזף,,,0
שערי צדק,,100.4914016723633,40
אל מקאסד,,,0
לניאדו,,82.45125579833984,28
אוגוסטה ויקטוריה,,,1
מעייני הישועה,,102.5316467285156,27
אסותא אשדוד,,,2
שניידר,,,0
סנט וינסנט,,31.34328269958496,1
המרכזי בעמק,,77.4137954711914,23
