cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,66,11.61,6.56,כתום,56844
Akko,קטן מ-15,אין מידע,53,10.70,5.22,צהוב,49517
Arad,0,0,22,8.10,3.75,ירוק,27170
Ari'el,קטן מ-15,אין מידע,20,9.76,7.52,אדום,20488
Ashdod,22,8.73,252,11.13,6.48,כתום,226329
Ashqelon,41,15.53,264,18.03,7.96,אדום,146442
Azor,קטן מ-15,אין מידע,20,15.12,6.79,כתום,13228
Bat Yam,קטן מ-15,אין מידע,176,13.77,6.27,כתום,127772
Be'er Sheva,60,13.89,432,20.51,7.21,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,24,8.33,5.37,צהוב,28818
Bene Ayish,קטן מ-15,אין מידע,27,39.12,8.28,אדום,6902
Bene Beraq,קטן מ-15,אין מידע,60,2.88,4.47,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,20,10.54,6.18,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,30,2.27,4.66,צהוב,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,20,12.52,9.52,אדום,15971
Dimona,קטן מ-15,אין מידע,94,26.89,6.83,כתום,34954
Elat,קטן מ-15,אין מידע,40,7.62,6.34,כתום,52507
Even Yehuda,קטן מ-15,אין מידע,16,11.40,7.28,כתום,14036
Gan Yavne,קטן מ-15,אין מידע,24,10.05,8.39,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,35,16.27,7.12,כתום,21508
Gedera,קטן מ-15,אין מידע,37,12.84,5.96,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,18,6.61,5.51,צהוב,27236
Giv'atayim,קטן מ-15,אין מידע,97,15.94,6.75,כתום,60872
Hadera,22,11.46,192,19.41,7.46,כתום,98928
Haifa,50,8.76,571,20.04,6.58,כתום,284981
Herzliyya,קטן מ-15,אין מידע,150,15.12,6.5,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,86,13.28,5.91,צהוב,64755
Holon,29,10.58,274,13.94,6.76,כתום,196510
Jerusalem,37,5.67,653,6.85,5.29,צהוב,952916
Karmi'el,קטן מ-15,אין מידע,82,17.75,8.57,אדום,46190
Kefar Sava,15,8.11,185,18.20,6.04,כתום,101664
Kefar Yona,קטן מ-15,אין מידע,31,11.86,5.26,צהוב,26140
Kokhav Ya'ir,קטן מ-15,אין מידע,16,18.31,8.92,אדום,8738
Lod,קטן מ-15,אין מידע,55,6.81,5.07,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,53,14.02,8.25,אדום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,24,10.83,6.03,כתום,22158
Mazkeret Batya,קטן מ-15,אין מידע,31,20.54,7.98,אדום,15095
Metar,קטן מ-15,אין מידע,22,22.08,7.23,כתום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,61,25.05,8.96,אדום,24347
Migdal Haemeq,קטן מ-15,אין מידע,30,11.63,5.91,צהוב,25790
Modi'in-Makkabbim-Re'ut,23,17.69,130,13.72,7.54,אדום,94744
Nahariyya,קטן מ-15,אין מידע,93,15.71,7.29,כתום,59189
Nazareth,קטן מ-15,אין מידע,19,2.44,2.02,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,54,10.69,7.33,כתום,50532
Nesher,קטן מ-15,אין מידע,39,16.29,7.64,אדום,23947
Netanya,21,8.08,260,11.63,5.88,צהוב,223562
Netivot,קטן מ-15,אין מידע,33,8.36,6.01,כתום,39456
Nof Hagalil,קטן מ-15,אין מידע,46,10.97,6.71,כתום,41950
Ofaqim,קטן מ-15,אין מידע,41,12.66,7.56,אדום,32378
Or Aqiva,קטן מ-15,אין מידע,23,11.85,4.2,ירוק,19417
Or Yehuda,0,0,49,13.39,6.73,כתום,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,45,10.31,7.14,כתום,43646
Pardesiyya,קטן מ-15,אין מידע,16,24.07,5.54,צהוב,6647
Petah Tiqwa,24,5.21,461,18.41,7,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,28,12.33,8.82,אדום,22711
Qiryat Atta,קטן מ-15,אין מידע,89,15.01,7.49,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,101,24.25,7.85,אדום,41645
Qiryat Gat,קטן מ-15,אין מידע,57,9.74,6.95,כתום,58550
Qiryat Mal'akhi,קטן מ-15,אין מידע,20,8.21,5.9,צהוב,24346
Qiryat Motzkin,קטן מ-15,אין מידע,106,23.32,8,אדום,45461
Qiryat Ono,קטן מ-15,אין מידע,70,17.17,8.86,אדום,40778
Qiryat Shemona,0,0,22,9.79,7.64,אדום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,24,13.14,6.09,כתום,18266
Qiryat Yam,קטן מ-15,אין מידע,71,18.03,5.98,צהוב,39389
Ra'annana,קטן מ-15,אין מידע,150,19.49,6.94,כתום,76958
Ramat Gan,קטן מ-15,אין מידע,233,13.97,6.66,כתום,166746
