name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
מזכרת בתיה,0.8,ירוק,0.7,0.0010752688172,-0.3333333333334, קטן מ-15 ,ירוק,2021-10-09T00:00:00.000Z,78.52,75.57,
טייבה,5.8,כתום,62.6,0.0422707157027,-0.4852398523986,447,כתום,2021-10-09T00:00:00.000Z,55.54,47.96,100.3
ירכא,5.9,כתום,58.8,0.0576596947427,-0.32,176,כתום,2021-10-09T00:00:00.000Z,61.59,51.32,101.4
אור יהודה,4.1,צהוב,15.6,0.0209523809523,-0.4722222222223,111,צהוב,2021-10-09T00:00:00.000Z,68.21,62.39,30.3
רמלה,4.8,צהוב,19.1,0.026273458445,-0.445283018868,312,צהוב,2021-10-09T00:00:00.000Z,64.07,57.72,40.6
גדרה,5,ירוק,20.8,0.0260869565217,-0.03225806451619995,98,ירוק,2021-10-09T00:00:00.000Z,67.21,63.99,34.0
צור משה,4.3,ירוק,6.0,0.0108108108108,0, קטן מ-15 ,ירוק,2021-10-09T00:00:00.000Z,64.40,62.16,
סח'נין,6.4,כתום,49.0,0.0517862995739,-0.2254901960785,251,כתום,2021-10-09T00:00:00.000Z,68.12,58.38,77.9
טירת כרמל,4.4,ירוק,15.6,0.023672424824,-0.40625,65,ירוק,2021-10-09T00:00:00.000Z,72.77,68.87,26.8
מזרעה,3.8,ירוק,10.0,0.010582010582,-0.1666666666667001, קטן מ-15 ,ירוק,2021-10-09T00:00:00.000Z,64.63,59.39,
כפר ורדים,3.4,צהוב,1.8,0.0029673590504,0, קטן מ-15 ,צהוב,2021-10-09T00:00:00.000Z,82.86,80.35,
ערערה-בנגב,7.6,אדום,42.8,0.1060209424083,-0.2636363636364,148,אדום,2021-10-09T00:00:00.000Z,31.01,25.45,78.2
אבו ג'ווייעד (שבט),6.6,אפור,25.8,0.0308483290488,-0.2941176470589,32,,2021-10-09T00:00:00.000Z,51.65,47.54,68.8
קצר א-סר,4.3,כתום,0.0,0,0,17,כתום,2021-10-09T00:00:00.000Z,13.12,12.11,65.8
תפרח,6.7,ירוק,49.0,0.1195652173913,0.1000000000000001,16,ירוק,2021-10-09T00:00:00.000Z,45.25,30.49,71.3
אלון שבות,4,צהוב,3.2,0.0049019607843,0, קטן מ-15 ,צהוב,2021-10-09T00:00:00.000Z,81.58,74.80,
ג'לג'וליה,5.9,כתום,37.9,0.035551504102,-0.5568181818182,83,כתום,2021-10-09T00:00:00.000Z,58.74,49.83,80.6
אלעד,4.1,צהוב,13.0,0.0355555555555,-0.4920634920635,114,צהוב,2021-10-09T00:00:00.000Z,34.89,26.10,23.2
זכרון יעקב,3.5,ירוק,9.8,0.0145598941098,-0.1785714285715,40,ירוק,2021-10-09T00:00:00.000Z,73.61,70.72,17.0
מעלות-תרשיחא,6.3,כתום,29.8,0.0376712328767,-0.3333333333334,120,כתום,2021-10-09T00:00:00.000Z,70.41,66.15,54.2
אל סייד,9.6,כתום,38.0,0.280487804878,0.6428571428570999,30,כתום,2021-10-09T00:00:00.000Z,8.19,6.45,49.5
אכסאל,3.6,צהוב,22.6,0.0219638242894,-0.734375,80,צהוב,2021-10-09T00:00:00.000Z,64.98,56.39,53.2
אבו תלול,5.6,כתום,42.2,0.195652173913,0, קטן מ-15 ,כתום,2021-10-09T00:00:00.000Z,13.13,11.25,
בסמת טבעון,5,ירוק,37.5,0.0808625336927,0.0714285714284999,65,ירוק,2021-10-09T00:00:00.000Z,56.23,51.24,81.2
אבו קורינאת (שבט),8.8,אפור,27.0,0.2045454545454,-0.0526315789474,31,,2021-10-09T00:00:00.000Z,7.82,6.55,46.5
שתולים,4.4,ירוק,9.6,0.016,0, קטן מ-15 ,ירוק,2021-10-09T00:00:00.000Z,68.37,64.26,
עראבה,4.3,צהוב,25.9,0.0293609671848,-0.6304347826087,125,צהוב,2021-10-09T00:00:00.000Z,63.48,55.50,47.6
דבוריה,6.4,כתום,65.5,0.0494269340974,-0.0277777777778,103,כתום,2021-10-09T00:00:00.000Z,65.74,56.90,96.4
יאנוח-ג'ת,3.6,ירוק,11.8,0.0243243243243,0, קטן מ-15 ,ירוק,2021-10-09T00:00:00.000Z,68.47,58.56,
נעלה,4.2,צהוב,16.9,0.0233918128654,-0.3333333333334, קטן מ-15 ,צהוב,2021-10-09T00:00:00.000Z,60.59,57.84,
גני תקווה,4.3,ירוק,11.2,0.0093676814988,-0.2941176470589,46,ירוק,2021-10-09T00:00:00.000Z,73.58,70.82,21.4
אלקנה,4,ירוק,10.1,0.0121212121212,0, קטן מ-15 ,ירוק,2021-10-09T00:00:00.000Z,71.63,68.02,
ראש פינה,4.1,צהוב,0.0,0,0, קטן מ-15 ,צהוב,2021-10-09T00:00:00.000Z,67.52,64.80,
רחובות,4.4,ירוק,15.9,0.0234018843075,-0.1916376306621,350,ירוק,2021-10-09T00:00:00.000Z,66.92,63.37,23.9
קודייראת א-צאנע(שבט),4.8,אפור,3.7,0.0333333333333,0, קטן מ-15 ,,2021-10-09T00:00:00.000Z,6.63,5.42,
אלעזר,3.6,צהוב,4.1,0.0077519379844,0, קטן מ-15 ,צהוב,2021-10-09T00:00:00.000Z,74.84,70.51,
נתיבות,4.4,צהוב,19.0,0.0339692880409,-0.5398773006135,153,צהוב,2021-10-09T00:00:00.000Z,50.53,44.02,38.8
לוד,4.8,ירוק,20.7,0.0278383364078,-0.2009569377991,278,ירוק,2021-10-09T00:00:00.000Z,60.33,54.15,34.4
קרית גת,3.8,ירוק,10.9,0.0187644341801,-0.4710743801653,124,ירוק,2021-10-09T00:00:00.000Z,62.45,56.35,21.2
ראמה,5,צהוב,33.5,0.0375722543352,-0.4347826086957,39,צהוב,2021-10-09T00:00:00.000Z,77.46,69.14,50.2
קרית שמונה,2.7,ירוק,10.2,0.0184442662389,-0.3611111111112,44,ירוק,2021-10-09T00:00:00.000Z,73.07,68.86,19.6
אבני חפץ,6.2,צהוב,57.7,0.0487804878048,0.09090909090900001, קטן מ-15 ,צהוב,2021-10-09T00:00:00.000Z,57.62,49.21,
גבע בנימין,6,צהוב,36.5,0.0454545454545,-0.4,34,צהוב,2021-10-09T00:00:00.000Z,48.97,44.47,59.1
קדימה-צורן,5.7,ירוק,15.0,0.0174672489082,0.2142857142857,52,ירוק,2021-10-09T00:00:00.000Z,71.46,69.11,22.9
אבו סנאן,6.3,כתום,38.4,0.0275551102204,-0.4021739130435,95,כתום,2021-10-09T00:00:00.000Z,66.10,58.41,66.4
נוף איילון,4.5,ירוק,14.3,0.0186335403726,0, קטן מ-15 ,ירוק,2021-10-09T00:00:00.000Z,מעל 90%,84.71,
אבו גוש,6.3,צהוב,45.8,0.0242047026279,0.3846153846153,47,צהוב,2021-10-09T00:00:00.000Z,מעל 90%,מעל 90%,59.8
רהט,6.7,כתום,53.8,0.0708363374188,-0.2428298279159,684,כתום,2021-10-09T00:00:00.000Z,41.83,34.13,92.8
תקוע,3.3,צהוב,21.5,0.03125,-0.5,17,צהוב,2021-10-09T00:00:00.000Z,49.45,46.32,40.6
נווה דניאל,2.2,צהוב,0.0,0,0, 0 ,צהוב,2021-10-09T00:00:00.000Z,72.59,66.98,0.0
מעגלים,3.5,ירוק,4.8,0.0089285714285,0, קטן מ-15 ,ירוק,2021-10-09T00:00:00.000Z,55.71,49.71,
עכו,4.6,צהוב,17.4,0.028810720268,-0.4266666666667,161,צהוב,2021-10-09T00:00:00.000Z,72.18,66.63,32.5
מסעדה,5.3,צהוב,39.9,0.0539568345323,-0.4,21,צהוב,2021-10-09T00:00:00.000Z,73.13,63.44,55.9
סביון,2.9,ירוק,2.5,0.0014245014245,0, קטן מ-15 ,ירוק,2021-10-09T00:00:00.000Z,מעל 90%,מעל 90%,
עין מאהל,5.6,צהוב,22.9,0.0500807754442,0.4090909090909001,44,צהוב,2021-10-09T00:00:00.000Z,67.83,54.63,32.5
כאוכב אבו אל-היג'א,5.2,כתום,27.3,0.0302114803625,-0.6296296296296999,23,כתום,2021-10-09T00:00:00.000Z,68.03,59.78,62.9
פתח תקווה,3.8,ירוק,10.9,0.0162200701087,-0.4486921529176,532,ירוק,2021-10-09T00:00:00.000Z,71.94,67.61,21.2
גבעתיים,2.4,ירוק,4.1,0.0071736011477,-0.3589743589744,48,ירוק,2021-10-09T00:00:00.000Z,72.42,70.50,7.9
כפר מנדא,6.8,אדום,59.7,0.0544064748201,-0.1800000000000001,216,אדום,2021-10-09T00:00:00.000Z,58.02,47.96,104.8
הרצליה,3.2,ירוק,6.5,0.0082359192348,-0.5076923076924,136,ירוק,2021-10-09T00:00:00.000Z,77.34,74.74,13.7
באר יעקב,4,ירוק,10.1,0.0162374020156,-0.5538461538462001,55,ירוק,2021-10-09T00:00:00.000Z,60.38,56.90,19.1
מבוא חורון,4.7,צהוב,22.1,0.032967032967,-0.09090909090910004, קטן מ-15 ,צהוב,2021-10-09T00:00:00.000Z,50.55,45.92,
מיתר,2.9,ירוק,4.0,0.0059523809523,0, קטן מ-15 ,ירוק,2021-10-09T00:00:00.000Z,81.11,78.68,
קרני שומרון,6.3,כתום,28.4,0.0305164319248,-0.06896551724139999,41,כתום,2021-10-09T00:00:00.000Z,63.31,59.24,43.2
קרית ים,3.5,ירוק,7.9,0.0131523122613,-0.4655172413794,75,ירוק,2021-10-09T00:00:00.000Z,74.55,70.96,19.0
