name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,96.89873504638672,26
אוגוסטה ויקטוריה,,,0
שמיר,,76.20651245117188,6
וולפסון,,76.13469696044922,8
זיו צפת,,77.52161407470703,5
הלל יפה,,97.86407470703125,6
נהריה,,,0
ברזילי,,,0
פוריה,,70.98591613769531,3
סוראסקי,,,0
בני ציון,,85.45034790039062,7
רבין ק. בילינסון,,86.53158569335938,16
סורוקה,,75.87382507324219,11
מאיר,,91.90231323242188,7
קפלן,,104.9469985961914,21
"רמב""ם",,89.24180603027344,3
הכרמל,,,0
הדסה עין כרם,,97.61904907226562,29
הסקוטי,,,0
המשפחה הקדושה,,,0
שערי צדק,,114.9453201293945,8
לניאדו,,103.3426208496094,3
מעייני הישועה,,,0
אסותא אשדוד,,,2
שניידר,,,0
רבין ק. השרון,,71.36929321289062,8
יוספטל,,,0
סנט וינסנט,,,0
סנט ג'וזף,,,1
אל מקאסד,,,0
המרכזי בעמק,,78.17589569091797,23
