name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Pardesiyya,6.2,כתום,13.5,11,-23,קטן מ-15,כתום,2022-12-24T00:00:00.000Z,מעל 90%,89.77,72.35,
Bet Hashmonay,3.8,ירוק,13.7,9,0,קטן מ-15,ירוק,2022-12-24T00:00:00.000Z,מעל 90%,מעל 90%,72.41,
Hosha'aya,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-12-24T00:00:00.000Z,מעל 90%,84.39,63.81,
Kuseife,1.7,ירוק,0.4,0,0,קטן מ-15,ירוק,2022-12-24T00:00:00.000Z,24.23,20.18,8.29,
Ma'ale Iron,2.6,ירוק,0.0,2,0,קטן מ-15,ירוק,2022-12-24T00:00:00.000Z,62.31,51.72,27.96,
Al Sayyid,3.4,ירוק,0.0,0,0, 0 ,ירוק,2022-12-24T00:00:00.000Z,10.10,8.24,2.53,0.0
Bene Beraq,5.8,צהוב,3.8,19,-2,112,צהוב,2022-12-24T00:00:00.000Z,45.36,33.53,19.93,5.4
Bat Yam,6.3,כתום,13.6,13,-22,251,כתום,2022-12-24T00:00:00.000Z,75.76,71.57,55.83,19.6
Giv'atayim,7.3,כתום,16.3,15,16,122,כתום,2022-12-24T00:00:00.000Z,79.82,77.51,65.02,20.0
Herzliyya,7.2,כתום,14.5,17,-17,178,כתום,2022-12-24T00:00:00.000Z,87.54,84.41,69.59,17.9
Even Yehuda,5.3,ירוק,10.7,23,50,36,צהוב,2022-12-24T00:00:00.000Z,מעל 90%,88.97,70.50,25.6
Bu'eine-Nujeidat,2.4,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-12-24T00:00:00.000Z,72.64,62.64,36.07,
Hawashla,2,אפור,0.0,0,0, 0 ,ירוק,2022-12-24T00:00:00.000Z,13.87,12.04,4.17,0.0
Azor,7.6,כתום,12.9,25,6,17,אדום,2022-12-24T00:00:00.000Z,70.09,65.86,50.67,12.9
Kafar Bara,4.4,ירוק,2.7,25,0, 0 ,ירוק,2022-12-24T00:00:00.000Z,70.27,58.02,33.40,0.0
Hod Hasharon,6.2,צהוב,11.9,13,5,98,כתום,2022-12-24T00:00:00.000Z,83.34,80.48,65.74,15.1
