cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,0,0,17,21.62,4.18,ירוק,7862
Abu Sinan,קטן מ-15,אין מידע,20,13.98,5.33,צהוב,14306
Afula,קטן מ-15,אין מידע,135,23.75,6.98,כתום,56844
Akko,קטן מ-15,אין מידע,86,17.37,6.2,כתום,49517
Arad,קטן מ-15,אין מידע,44,16.19,7.24,כתום,27170
Ari'el,קטן מ-15,אין מידע,39,19.04,7.55,אדום,20488
Ashdod,42,10.12,415,18.34,5.78,צהוב,226329
Ashqelon,29,10.07,288,19.67,6.22,כתום,146442
Atlit,קטן מ-15,אין מידע,17,17.50,5.11,צהוב,9716
Azor,קטן מ-15,אין מידע,18,13.61,7.74,אדום,13228
Bat Yam,קטן מ-15,אין מידע,258,20.19,6.11,כתום,127772
Be'er Sheva,46,9.20,500,23.74,6.03,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,41,14.23,6.89,כתום,28818
Bene Beraq,קטן מ-15,אין מידע,116,5.58,5.77,צהוב,208031
Bet She'an,קטן מ-15,אין מידע,36,18.97,7.95,אדום,18980
Bet Shemesh,קטן מ-15,אין מידע,48,3.63,4.29,ירוק,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,17,10.64,6.69,כתום,15971
Dimona,קטן מ-15,אין מידע,47,13.45,5.33,צהוב,34954
Elat,קטן מ-15,אין מידע,63,12.00,8.75,אדום,52507
Even Yehuda,0,0,37,26.36,6.02,כתום,14036
Gan Yavne,קטן מ-15,אין מידע,36,15.07,5.77,צהוב,23887
Ganne Tiqwa,קטן מ-15,אין מידע,45,20.92,6.93,כתום,21508
Gedera,קטן מ-15,אין מידע,71,24.65,5.18,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,36,13.22,5.45,צהוב,27236
Giv'atayim,16,13.11,122,20.04,7.29,כתום,60872
Hadera,קטן מ-15,אין מידע,140,14.15,5.29,צהוב,98928
Haifa,37,6.69,553,19.40,6.29,כתום,284981
Harish,קטן מ-15,אין מידע,21,10.71,7.51,אדום,19608
Herzliyya,16,9.47,169,17.03,6.89,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,104,16.06,6.18,כתום,64755
Holon,21,6.50,323,16.44,5.64,צהוב,196510
Jerusalem,47,5.82,807,8.47,5.17,צהוב,952916
Karmi'el,קטן מ-15,אין מידע,100,21.65,7.32,כתום,46190
Kefar Sava,קטן מ-15,אין מידע,187,18.39,5.56,צהוב,101664
Kefar Yona,קטן מ-15,אין מידע,40,15.30,5.75,צהוב,26140
Kokhav Ya'ir,0,0,17,19.46,7.56,אדום,8738
Lod,23,21.90,105,13.00,5.26,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,69,18.25,7.99,אדום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,25,11.28,6.06,כתום,22158
Mazkeret Batya,קטן מ-15,אין מידע,25,16.56,7.58,אדום,15095
Metar,קטן מ-15,אין מידע,19,19.07,7.26,כתום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,32,13.14,7.41,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,67,25.98,9.57,אדום,25790
Modi'in Illit,קטן מ-15,אין מידע,19,2.41,4.97,צהוב,78775
Modi'in-Makkabbim-Re'ut,24,13.79,174,18.37,7.58,אדום,94744
Nahariyya,קטן מ-15,אין מידע,122,20.61,7.27,כתום,59189
Nazareth,קטן מ-15,אין מידע,30,3.86,3.53,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,70,13.85,7.73,אדום,50532
Nesher,קטן מ-15,אין מידע,35,14.62,4.84,צהוב,23947
Netanya,27,7.87,343,15.34,5.94,צהוב,223562
Netivot,קטן מ-15,אין מידע,35,8.87,4.8,צהוב,39456
Nof Hagalil,קטן מ-15,אין מידע,140,33.37,9.4,אדום,41950
Ofaqim,קטן מ-15,אין מידע,44,13.59,6.03,כתום,32378
Or Aqiva,קטן מ-15,אין מידע,27,13.91,4.99,צהוב,19417
Or Yehuda,קטן מ-15,אין מידע,54,14.76,6.72,כתום,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,67,15.35,5.85,צהוב,43646
Petah Tiqwa,42,8.37,502,20.05,6.92,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,26,11.45,6.29,כתום,22711
Qiryat Atta,קטן מ-15,אין מידע,95,16.02,6.21,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,85,20.41,7.74,אדום,41645
Qiryat Gat,15,18.07,83,14.18,6.56,כתום,58550
Qiryat Mal'akhi,קטן מ-15,אין מידע,23,9.45,3.8,ירוק,24346
Qiryat Motzkin,קטן מ-15,אין מידע,128,28.16,6.23,כתום,45461
Qiryat Ono,קטן מ-15,אין מידע,80,19.62,6.64,כתום,40778
Qiryat Shemona,קטן מ-15,אין מידע,57,25.37,5.86,צהוב,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,31,16.97,6.57,כתום,18266
Qiryat Yam,קטן מ-15,אין מידע,107,27.16,6.17,כתום,39389
Ra'annana,קטן מ-15,אין מידע,149,19.36,6.94,כתום,76958
Rahat,קטן מ-15,אין מידע,18,2.44,2.17,ירוק,73671
Ramat Gan,קטן מ-15,אין מידע,248,14.87,5.52,צהוב,166746
Ramat Hasharon,קטן מ-15,אין מידע,63,13.27,5.68,צהוב,47482
Ramat Yishay,קטן מ-15,אין מידע,16,20.26,8.32,אדום,7896
Ramla,קטן מ-15,אין מידע,110,14.30,5.28,צהוב,76903
Rehovot,קטן מ-15,אין מידע,240,16.41,6.59,כתום,146213
Rishon Leziyyon,36,8.74,412,16.10,5.82,צהוב,255891
Rosh Haayin,קטן מ-15,אין מידע,96,14.26,6.11,כתום,67337
Sakhnin,קטן מ-15,אין מידע,17,5.28,3.42,ירוק,32220
Sederot,קטן מ-15,אין מידע,36,12.46,5.06,צהוב,28899
Shefar'am,קטן מ-15,אין מידע,22,5.19,3.18,ירוק,42400
Shelomi,קטן מ-15,אין מידע,20,29.69,7.71,אדום,6736
Shoham,קטן מ-15,אין מידע,42,19.97,7.07,כתום,21029
Tel Aviv - Yafo,34,5.26,646,12.89,5.59,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,18,13.37,5.37,צהוב,13461
Tiberias,קטן מ-15,אין מידע,70,15.32,6.28,כתום,45686
Tirat Karmel,קטן מ-15,אין מידע,37,15.24,6.09,כתום,24285
Umm Al-Fahm,קטן מ-15,אין מידע,18,3.17,2.03,ירוק,56713
Yavne,קטן מ-15,אין מידע,58,11.66,4.9,צהוב,49759
Yehud,קטן מ-15,אין מידע,51,17.00,5.68,צהוב,30003
Yirka,קטן מ-15,אין מידע,21,12.10,4.26,ירוק,17360
Yoqne'am Illit,קטן מ-15,אין מידע,62,25.77,8.03,אדום,24061
Zefat,קטן מ-15,אין מידע,29,7.96,5.41,צהוב,36423
Zikhron Ya'aqov,קטן מ-15,אין מידע,27,11.49,5.8,צהוב,23503
