section,female,male,period
0-9,"{'amount': 78, 'percentage': 0.2}","{'amount': 124, 'percentage': 0.4}",מתחילת קורונה
0-9,"{'amount': 52, 'percentage': 0.4}","{'amount': 77, 'percentage': 0.7}",שנה
0-9,"{'amount': 1, 'percentage': 0.3}","{'amount': 0, 'percentage': 0}",חודש אחרון
0-9,"{'amount': 12, 'percentage': 0.3}","{'amount': 21, 'percentage': 0.5}",6 חודשים
0-9,"{'amount': 9, 'percentage': 0.3}","{'amount': 8, 'percentage': 0.3}",3 חודשים
10-19,"{'amount': 81, 'percentage': 0.3}","{'amount': 82, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 8, 'percentage': 0.2}","{'amount': 5, 'percentage': 0.1}",6 חודשים
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 4, 'percentage': 0.1}","{'amount': 4, 'percentage': 0.1}",3 חודשים
10-19,"{'amount': 27, 'percentage': 0.2}","{'amount': 38, 'percentage': 0.3}",שנה
20-29,"{'amount': 284, 'percentage': 0.9}","{'amount': 251, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 76, 'percentage': 0.7}","{'amount': 68, 'percentage': 0.6}",שנה
20-29,"{'amount': 4, 'percentage': 1.2}","{'amount': 3, 'percentage': 0.9}",חודש אחרון
20-29,"{'amount': 15, 'percentage': 0.4}","{'amount': 13, 'percentage': 0.3}",6 חודשים
20-29,"{'amount': 14, 'percentage': 0.5}","{'amount': 7, 'percentage': 0.3}",3 חודשים
30-39,"{'amount': 600, 'percentage': 1.9}","{'amount': 643, 'percentage': 2}",מתחילת קורונה
30-39,"{'amount': 145, 'percentage': 1.2}","{'amount': 150, 'percentage': 1.3}",שנה
30-39,"{'amount': 9, 'percentage': 0.3}","{'amount': 14, 'percentage': 0.5}",3 חודשים
30-39,"{'amount': 2, 'percentage': 0.6}","{'amount': 2, 'percentage': 0.6}",חודש אחרון
30-39,"{'amount': 23, 'percentage': 0.6}","{'amount': 26, 'percentage': 0.6}",6 חודשים
40-49,"{'amount': 983, 'percentage': 3.1}","{'amount': 1433, 'percentage': 4.5}",מתחילת קורונה
40-49,"{'amount': 228, 'percentage': 2}","{'amount': 315, 'percentage': 2.7}",שנה
40-49,"{'amount': 2, 'percentage': 0.6}","{'amount': 1, 'percentage': 0.3}",חודש אחרון
40-49,"{'amount': 32, 'percentage': 0.8}","{'amount': 46, 'percentage': 1.1}",6 חודשים
40-49,"{'amount': 22, 'percentage': 0.8}","{'amount': 29, 'percentage': 1}",3 חודשים
50-59,"{'amount': 1626, 'percentage': 5.1}","{'amount': 2300, 'percentage': 7.2}",מתחילת קורונה
50-59,"{'amount': 403, 'percentage': 3.4}","{'amount': 554, 'percentage': 4.7}",שנה
50-59,"{'amount': 8, 'percentage': 2.3}","{'amount': 6, 'percentage': 1.7}",חודש אחרון
50-59,"{'amount': 82, 'percentage': 2}","{'amount': 115, 'percentage': 2.8}",6 חודשים
50-59,"{'amount': 53, 'percentage': 1.9}","{'amount': 73, 'percentage': 2.6}",3 חודשים
60-69,"{'amount': 2360, 'percentage': 7.4}","{'amount': 3494, 'percentage': 11}",מתחילת קורונה
60-69,"{'amount': 741, 'percentage': 6.3}","{'amount': 1034, 'percentage': 8.9}",שנה
60-69,"{'amount': 18, 'percentage': 5.2}","{'amount': 25, 'percentage': 7.3}",חודש אחרון
60-69,"{'amount': 209, 'percentage': 5.2}","{'amount': 324, 'percentage': 8}",6 חודשים
60-69,"{'amount': 138, 'percentage': 5}","{'amount': 223, 'percentage': 8}",3 חודשים
70-79,"{'amount': 3099, 'percentage': 9.7}","{'amount': 4087, 'percentage': 12.9}",מתחילת קורונה
70-79,"{'amount': 1233, 'percentage': 10.6}","{'amount': 1548, 'percentage': 13.3}",שנה
70-79,"{'amount': 434, 'percentage': 10.7}","{'amount': 591, 'percentage': 14.6}",6 חודשים
70-79,"{'amount': 40, 'percentage': 11.7}","{'amount': 59, 'percentage': 17.2}",חודש אחרון
70-79,"{'amount': 309, 'percentage': 11.1}","{'amount': 403, 'percentage': 14.5}",3 חודשים
80-89,"{'amount': 3636, 'percentage': 11.4}","{'amount': 3542, 'percentage': 11.1}",מתחילת קורונה
80-89,"{'amount': 1705, 'percentage': 14.6}","{'amount': 1645, 'percentage': 14.1}",שנה
80-89,"{'amount': 56, 'percentage': 16.3}","{'amount': 61, 'percentage': 17.8}",חודש אחרון
80-89,"{'amount': 662, 'percentage': 16.4}","{'amount': 673, 'percentage': 16.7}",6 חודשים
80-89,"{'amount': 464, 'percentage': 16.7}","{'amount': 477, 'percentage': 17.2}",3 חודשים
90+,"{'amount': 1858, 'percentage': 5.8}","{'amount': 1239, 'percentage': 3.9}",מתחילת קורונה
90+,"{'amount': 35, 'percentage': 10.2}","{'amount': 20, 'percentage': 5.8}",חודש אחרון
90+,"{'amount': 968, 'percentage': 8.3}","{'amount': 675, 'percentage': 5.8}",שנה
90+,"{'amount': 446, 'percentage': 11}","{'amount': 304, 'percentage': 7.5}",6 חודשים
90+,"{'amount': 317, 'percentage': 11.4}","{'amount': 196, 'percentage': 7.1}",3 חודשים
