averageInfected,begin_date,end_date,isCurrentWeek
10521,2022-07-03T00:00:00.000Z,2022-07-09T00:00:00.000Z,False
8603,2022-07-10T00:00:00.000Z,2022-07-16T00:00:00.000Z,False
6219,2022-07-17T00:00:00.000Z,2022-07-23T00:00:00.000Z,False
5276,2022-07-24T00:00:00.000Z,2022-07-28T00:00:00.000Z,True
