name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Hadera,8.4,אדום,47.6,23,-30,711,אדום,2022-07-27T00:00:00.000Z,72.73,68.71,52.64,71.9
Holon,9,אדום,47.5,26,-28,1521,אדום,2022-07-27T00:00:00.000Z,74.82,70.91,56.09,77.4
Tiberias,8.8,אדום,36.8,25,-31,361,אדום,2022-07-27T00:00:00.000Z,63.78,58.55,43.07,79.0
Qiryat Atta,9,אדום,59.2,22,-16,525,אדום,2022-07-27T00:00:00.000Z,76.62,72.13,56.57,88.5
Kefar Sava,8.5,אדום,57.6,22,-29,1080,אדום,2022-07-27T00:00:00.000Z,84.08,81.15,66.42,106.2
Lod,7.7,אדום,29.6,19,-38,412,אדום,2022-07-27T00:00:00.000Z,64.88,58.17,39.89,51.0
Ashqelon,9.3,אדום,56.7,30,-31,1525,אדום,2022-07-27T00:00:00.000Z,72.42,67.60,50.77,104.1
Yaqir,4.5,כתום,4.2,8,0,קטן מ-15,ירוק,2022-07-27T00:00:00.000Z,77.19,69.64,49.35,
Netivot,7.8,אדום,21.8,19,-51,183,אדום,2022-07-27T00:00:00.000Z,55.64,47.45,30.14,46.4
Ramat Yishay,8.7,אדום,39.3,23,-58,55,אדום,2022-07-27T00:00:00.000Z,84.40,81.93,67.01,69.7
Bet She'an,7.8,אדום,25.3,24,-56,202,אדום,2022-07-27T00:00:00.000Z,74.44,68.36,48.58,106.4
Zikhron Ya'aqov,9.4,אדום,35.3,32,-31,129,אדום,2022-07-27T00:00:00.000Z,80.68,76.96,62.47,54.9
Yehud,8.1,אדום,41.3,22,-38,198,אדום,2022-07-27T00:00:00.000Z,82.18,77.80,62.50,66.0
Ashdod,9,אדום,45.5,25,-31,1358,אדום,2022-07-27T00:00:00.000Z,70.95,64.26,47.54,60.0
Qadima-Zoran,9.4,אדום,44.5,30,-22,160,אדום,2022-07-27T00:00:00.000Z,79.00,75.84,60.07,70.5
'Qazir,7.1,צהוב,27.1,29,-37,קטן מ-15,כתום,2022-07-27T00:00:00.000Z,68.28,65.95,52.25,
Basma,6.1,אדום,20.5,13,-47,42,כתום,2022-07-27T00:00:00.000Z,66.29,57.21,31.91,41.0
Umm Batin,4.5,צהוב,11.2,27,0,קטן מ-15,ירוק,2022-07-27T00:00:00.000Z,19.35,15.71,5.76,
Abu Tulul,4.2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-07-27T00:00:00.000Z,17.53,15.19,6.24,
Kaokab Abu Al-Hija,6.8,אדום,19.1,22,-37,קטן מ-15,כתום,2022-07-27T00:00:00.000Z,71.73,62.46,38.17,
Mi'elya,7.2,אדום,67.8,15,46,29,כתום,2022-07-27T00:00:00.000Z,69.24,64.16,45.76,89.4
Hosha'aya,5.3,כתום,28.7,37,0,קטן מ-15,צהוב,2022-07-27T00:00:00.000Z,מעל 90%,84.39,63.76,
Nes Ziyyona,9.7,אדום,55.6,30,-27,340,אדום,2022-07-27T00:00:00.000Z,78.07,74.76,58.77,67.3
Nazareth,8.5,אדום,23.4,24,-33,294,אדום,2022-07-27T00:00:00.000Z,68.29,59.20,36.07,37.8
Netanya,8.6,אדום,45.7,24,-31,1565,אדום,2022-07-27T00:00:00.000Z,71.69,67.25,50.95,70.0
Sakhnin,6.6,אדום,21.1,20,-50,124,כתום,2022-07-27T00:00:00.000Z,73.64,62.45,38.22,38.5
