name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Migdal Haemeq,6.2,כתום,10.9,17,-17,47,כתום,2023-01-12T00:00:00.000Z,73.74,68.86,52.46,18.2
Shibli-Umm Al-Ghanam,2.8,ירוק,1.6,2,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,73.57,65.37,41.55,
Rekhasim,3,ירוק,1.5,2,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,47.68,35.10,20.17,
Mas'udin Al-'azazme,2,אפור,0.0,0,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,7.84,6.46,2.35,
Basmat Tab'un,3.6,ירוק,2.5,1,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,58.72,53.29,29.91,
Abu Ruqayyeq,4.3,אפור,1.0,20,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,14.01,11.94,3.83,
Tuba-Zangariyye,4.1,ירוק,4.4,10,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,65.47,59.02,32.19,
A'sam,2,אפור,0.0,0,0, 0 ,ירוק,2023-01-12T00:00:00.000Z,11.06,9.16,2.67,0.0
Qudeirat As-Sani,0.6,אפור,0.0,0,0, 0 ,ירוק,2023-01-12T00:00:00.000Z,8.29,6.97,2.03,0.0
Atrash,2,אפור,0.0,0,0, 0 ,ירוק,2023-01-12T00:00:00.000Z,10.09,8.25,2.64,0.0
Abu Rubei'a,2,אפור,0.0,0,0, 0 ,ירוק,2023-01-12T00:00:00.000Z,10.09,8.22,3.03,0.0
Abu Juwei'id,4.3,אפור,4.3,5,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,81.09,73.46,45.73,
Abu Qureinat,2,אפור,0.0,0,0, 0 ,ירוק,2023-01-12T00:00:00.000Z,9.83,8.44,3.21,0.0
Zarzir,4.4,ירוק,8.5,2,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,62.77,56.77,30.32,
Ka'abiyye-Tabbash-Hajajre,3.4,ירוק,1.8,6,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,60.63,52.06,26.87,
Rumat Heib,2,ירוק,0.0,0,0, 0 ,ירוק,2023-01-12T00:00:00.000Z,59.21,52.34,27.24,0.0
Rosh Pinna,3.8,ירוק,3.1,5,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,73.46,70.65,55.64,
Mazkeret Batya,7.1,כתום,8.6,17,-31,19,כתום,2023-01-12T00:00:00.000Z,מעל 90%,86.30,66.67,12.6
Ofaqim,6.1,ירוק,8.0,11,18,43,כתום,2023-01-12T00:00:00.000Z,65.53,58.16,40.74,13.3
Elyakhin,4.3,צהוב,5.8,15,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,72.42,69.07,52.34,
Yavne'el,2.9,צהוב,0.0,0,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,41.26,36.83,25.20,
Kefar Tavor,5.3,ירוק,6.8,17,0,קטן מ-15,צהוב,2023-01-12T00:00:00.000Z,87.80,83.57,66.53,
Atlit,5.3,צהוב,7.2,26,0,קטן מ-15,צהוב,2023-01-12T00:00:00.000Z,73.97,70.55,53.77,
Ashdod,5.5,צהוב,8.1,12,-26,243,צהוב,2023-01-12T00:00:00.000Z,71.00,64.34,47.70,10.7
Mizpe Ramon,4.9,ירוק,5.8,23,0,קטן מ-15,צהוב,2023-01-12T00:00:00.000Z,68.49,64.21,48.76,
Ramat Yishay,6.6,כתום,7.6,24,-23,קטן מ-15,כתום,2023-01-12T00:00:00.000Z,84.45,81.97,67.12,
Mughar,5.2,צהוב,7.7,10,28,21,צהוב,2023-01-12T00:00:00.000Z,72.36,64.45,41.14,9.0
Bu'eine-Nujeidat,2.1,ירוק,1.0,0,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,72.64,62.64,36.07,
Bi'ne,5,צהוב,5.9,4,0,קטן מ-15,צהוב,2023-01-12T00:00:00.000Z,61.38,51.56,28.90,
Julis,5.8,צהוב,10.7,21,0,קטן מ-15,צהוב,2023-01-12T00:00:00.000Z,76.67,69.00,49.93,
Jish(Gush Halav),2,ירוק,0.0,0,0, 0 ,ירוק,2023-01-12T00:00:00.000Z,76.06,69.87,50.96,0.0
Daburiyya,4.5,ירוק,1.9,4,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,68.77,59.32,37.63,
Deir Al-Asad,3.8,ירוק,3.9,4,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,70.64,59.21,37.17,
Deir Hanna,4.4,ירוק,7.6,3,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,73.29,62.15,38.04,
Daliyat Al-Karmel,2.7,צהוב,1.7,5,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,64.54,54.94,38.30,
Hurfeish,3.8,ירוק,1.5,1,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,80.91,68.92,48.21,
Tur'an,3.8,ירוק,2.1,5,0,קטן מ-15,ירוק,2023-01-12T00:00:00.000Z,70.59,61.28,35.11,
