cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,0,0,21,26.71,5.23,צהוב,7862
Afula,קטן מ-15,אין מידע,98,17.24,6.71,כתום,56844
Akko,קטן מ-15,אין מידע,60,12.12,5.03,צהוב,49517
Arad,0,0,30,11.04,4.27,ירוק,27170
Ari'el,קטן מ-15,אין מידע,29,14.15,5.03,צהוב,20488
Ashdod,26,10.70,243,10.74,5.54,צהוב,226329
Ashqelon,20,8.23,243,16.59,5.62,צהוב,146442
Bat Yam,קטן מ-15,אין מידע,175,13.70,4.93,צהוב,127772
Be'er Sheva,34,9.77,348,16.52,5.05,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,34,11.80,6.91,כתום,28818
Bene Beraq,קטן מ-15,אין מידע,113,5.43,3.68,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,28,14.75,4.26,ירוק,18980
Bet Shemesh,קטן מ-15,אין מידע,60,4.54,4.34,ירוק,132210
Dimona,קטן מ-15,אין מידע,52,14.88,5.35,צהוב,34954
Elat,קטן מ-15,אין מידע,51,9.71,6.02,כתום,52507
Elqana,0,0,18,45.47,4.78,צהוב,3959
Gan Yavne,קטן מ-15,אין מידע,39,16.33,6.84,כתום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,31,14.41,5.2,צהוב,21508
Gedera,קטן מ-15,אין מידע,36,12.50,5.56,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,18,6.61,3.68,ירוק,27236
Giv'at Ze'ev,קטן מ-15,אין מידע,16,8.33,4.12,ירוק,19205
Giv'atayim,קטן מ-15,אין מידע,90,14.79,6.47,כתום,60872
Hadera,קטן מ-15,אין מידע,122,12.33,4.78,צהוב,98928
Haifa,25,6.51,384,13.47,5.45,צהוב,284981
Herzliyya,15,12.20,123,12.40,5.81,צהוב,99208
Hod Hasharon,קטן מ-15,אין מידע,71,10.96,4.88,צהוב,64755
Holon,26,10.12,257,13.08,5.82,צהוב,196510
Jerusalem,37,5.32,695,7.29,4.3,ירוק,952916
Karmi'el,קטן מ-15,אין מידע,86,18.62,6.5,כתום,46190
Kefar Sava,קטן מ-15,אין מידע,113,11.12,4.81,צהוב,101664
Kefar Yona,קטן מ-15,אין מידע,24,9.18,4.71,צהוב,26140
Lod,קטן מ-15,אין מידע,72,8.91,3.63,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,57,15.08,6.29,כתום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,29,13.09,6.57,כתום,22158
Mazkeret Batya,קטן מ-15,אין מידע,19,12.59,7.07,כתום,15095
Mevasseret Ziyyon,קטן מ-15,אין מידע,44,18.07,6.81,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,47,18.22,6.16,כתום,25790
Modi'in Illit,קטן מ-15,אין מידע,20,2.54,3.21,ירוק,78775
Modi'in-Makkabbim-Re'ut,23,17.29,133,14.04,7.17,כתום,94744
Mughar,קטן מ-15,אין מידע,21,9.02,5.24,צהוב,23271
Nahariyya,קטן מ-15,אין מידע,81,13.68,6.21,כתום,59189
Nazareth,קטן מ-15,אין מידע,19,2.44,2.99,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,46,9.10,4.95,צהוב,50532
Nesher,קטן מ-15,אין מידע,35,14.62,7.15,כתום,23947
Netanya,27,11.89,227,10.15,4.85,צהוב,223562
Netivot,קטן מ-15,אין מידע,39,9.88,6.86,כתום,39456
Nof Hagalil,קטן מ-15,אין מידע,105,25.03,5.72,צהוב,41950
Ofaqim,קטן מ-15,אין מידע,43,13.28,6.1,כתום,32378
Or Aqiva,קטן מ-15,אין מידע,18,9.27,6.5,כתום,19417
Or Yehuda,קטן מ-15,אין מידע,48,13.12,5.39,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,57,13.06,4.94,צהוב,43646
Petah Tiqwa,19,5.99,317,12.66,5.25,צהוב,250427
Qadima-Zoran,קטן מ-15,אין מידע,16,7.05,5.56,צהוב,22711
Qiryat Atta,קטן מ-15,אין מידע,76,12.82,6.32,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,66,15.85,5.65,צהוב,41645
Qiryat Gat,קטן מ-15,אין מידע,69,11.78,6.57,כתום,58550
Qiryat Motzkin,קטן מ-15,אין מידע,72,15.84,5.56,צהוב,45461
Qiryat Ono,קטן מ-15,אין מידע,70,17.17,6.21,כתום,40778
Qiryat Shemona,קטן מ-15,אין מידע,57,25.37,5.78,צהוב,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,18,9.85,6.16,כתום,18266
Qiryat Yam,קטן מ-15,אין מידע,94,23.86,4.94,צהוב,39389
Ra'annana,קטן מ-15,אין מידע,93,12.08,5,צהוב,76958
Rahat,קטן מ-15,אין מידע,16,2.17,2.99,ירוק,73671
Ramat Gan,18,8.37,215,12.89,6.11,כתום,166746
Ramat Hasharon,קטן מ-15,אין מידע,57,12.00,6.24,כתום,47482
Ramla,קטן מ-15,אין מידע,80,10.40,4.82,צהוב,76903
Rehovot,20,10.00,200,13.68,5.98,צהוב,146213
Rishon Leziyyon,35,10.67,328,12.82,5.69,צהוב,255891
Rosh Haayin,קטן מ-15,אין מידע,62,9.21,5.84,צהוב,67337
Sederot,קטן מ-15,אין מידע,44,15.23,6.76,כתום,28899
