priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
year,Algeria,כתום,2,58,3,5.17,2022-12-07T00:00:00.000Z,2,1
year,New Guinea,כתום,2,7,0,0,2022-12-07T00:00:00.000Z,0,0
year,Tunisia ,כתום,2,846,25,2.96,2022-12-07T00:00:00.000Z,21,4
year,Cook Islands,כתום,2,20,0,0,2022-12-07T00:00:00.000Z,0,0
year,San Marino  ,כתום,2,2,0,0,2022-12-07T00:00:00.000Z,0,0
year,Morocco ,כתום,2,55143,3069,5.57,2022-12-07T00:00:00.000Z,3046,23
year,Dominican R,כתום,2,1273,42,3.3,2022-12-07T00:00:00.000Z,39,3
year,Democratic Republic Of The Congo,כתום,2,359,3,0.84,2022-12-07T00:00:00.000Z,2,1
year,Liechtenstein ,כתום,2,8,0,0,2022-12-07T00:00:00.000Z,0,0
year,Belgium,כתום,2,71334,1197,1.68,2022-12-07T00:00:00.000Z,1089,108
year,Tanzania,כתום,2,9265,215,2.32,2022-12-07T00:00:00.000Z,207,8
year,Cuba ,כתום,2,477,12,2.52,2022-12-07T00:00:00.000Z,12,0
year,Turkey,כתום,2,659565,12160,1.84,2022-12-07T00:00:00.000Z,11779,380
year,Venezuela,כתום,2,606,15,2.48,2022-12-07T00:00:00.000Z,2,13
year,Malawi  ,כתום,2,389,4,1.03,2022-12-07T00:00:00.000Z,4,0
year,Cambodia  ,כתום,2,716,4,0.56,2022-12-07T00:00:00.000Z,4,0
year,Madagascar,כתום,2,227,1,0.44,2022-12-07T00:00:00.000Z,1,0
year,Lesotho ,כתום,2,27,0,0,2022-12-07T00:00:00.000Z,0,0
year,Romania ,כתום,2,165783,3102,1.87,2022-12-07T00:00:00.000Z,2989,111
year,Gibraltar ,כתום,2,70,1,1.43,2022-12-07T00:00:00.000Z,1,0
year,Paraguay ,כתום,2,423,3,0.71,2022-12-07T00:00:00.000Z,1,2
year,Republic Of Kosovo,כתום,2,265,12,4.53,2022-12-07T00:00:00.000Z,11,1
year,Dominican Republic  ,כתום,2,27,1,3.7,2022-12-07T00:00:00.000Z,1,0
year,Sao Tome And Principe  ,כתום,2,4,0,0,2022-12-07T00:00:00.000Z,0,0
year,Austria ,כתום,2,164117,4706,2.87,2022-12-07T00:00:00.000Z,4579,127
year,Jordan ,כתום,2,120663,2444,2.03,2022-12-07T00:00:00.000Z,1939,505
year,Bolivia ,כתום,2,574,9,1.57,2022-12-07T00:00:00.000Z,9,0
year,Brazil,כתום,2,30814,252,0.82,2022-12-07T00:00:00.000Z,141,111
year,Ghana ,כתום,2,2277,22,0.97,2022-12-07T00:00:00.000Z,21,1
year,Martinique ,כתום,2,56,2,3.57,2022-12-07T00:00:00.000Z,2,0
year,Nepal ,כתום,2,2375,158,6.65,2022-12-07T00:00:00.000Z,26,132
year,Macao,כתום,2,23,4,17.39,2022-12-07T00:00:00.000Z,4,0
year,Vatican,כתום,2,28,0,0,2022-12-07T00:00:00.000Z,0,0
year,Greece ,כתום,2,563862,9825,1.74,2022-12-07T00:00:00.000Z,9725,100
year,Marshall Islands,כתום,2,12,0,0,2022-12-07T00:00:00.000Z,0,0
year,Angola ,כתום,2,1074,22,2.05,2022-12-07T00:00:00.000Z,22,0
year,Zimbabwe ,כתום,2,568,16,2.82,2022-12-07T00:00:00.000Z,15,1
year,Hungary,כתום,2,196158,4634,2.36,2022-12-07T00:00:00.000Z,4521,112
year,Moldova,כתום,2,34216,364,1.06,2022-12-07T00:00:00.000Z,277,87
year,Kuwait  ,כתום,2,86,0,0,2022-12-07T00:00:00.000Z,0,0
year,Qatar,כתום,2,1594,19,1.19,2022-12-07T00:00:00.000Z,17,2
year,United Kingdom,כתום,2,375090,6998,1.87,2022-12-07T00:00:00.000Z,6496,502
year,Mozambique,כתום,2,137,0,0,2022-12-07T00:00:00.000Z,0,0
year,Syria,כתום,2,7,0,0,2022-12-07T00:00:00.000Z,0,0
year,Finland,כתום,2,20749,596,2.87,2022-12-07T00:00:00.000Z,577,19
year,Lithuania,כתום,2,24404,665,2.72,2022-12-07T00:00:00.000Z,659,6
year,Panama  ,כתום,2,3768,58,1.54,2022-12-07T00:00:00.000Z,51,7
year,Azerbaijan,כתום,2,21937,570,2.6,2022-12-07T00:00:00.000Z,566,4
year,Argentina,כתום,2,18036,221,1.23,2022-12-07T00:00:00.000Z,160,61
year,Antilles,כתום,2,137,1,0.73,2022-12-07T00:00:00.000Z,1,0
year,Ecuador,כתום,2,2675,33,1.23,2022-12-07T00:00:00.000Z,32,1
year,Vietnam ,כתום,2,2952,43,1.46,2022-12-07T00:00:00.000Z,38,5
year,Equatorial Guinea,כתום,2,102,2,1.96,2022-12-07T00:00:00.000Z,2,0
year,United Arab Emirates,כתום,2,240537,5898,2.45,2022-12-07T00:00:00.000Z,5734,164
year,Virgin Islands,כתום,2,32,1,3.13,2022-12-07T00:00:00.000Z,1,0
year,Antigua And Barbuda,כתום,2,75,0,0,2022-12-07T00:00:00.000Z,0,0
