cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,0,0,17,21.62,4.36,ירוק,7862
Afula,קטן מ-15,אין מידע,118,20.76,7.32,כתום,56844
Akko,קטן מ-15,אין מידע,70,14.14,4.56,צהוב,49517
Arad,קטן מ-15,אין מידע,39,14.35,5.68,צהוב,27170
Ari'el,0,0,29,14.15,8.11,אדום,20488
Ashdod,34,9.74,349,15.42,5.56,צהוב,226329
Ashqelon,24,8.92,269,18.37,5.59,צהוב,146442
Azor,קטן מ-15,אין מידע,16,12.10,4.33,ירוק,13228
Bat Yam,קטן מ-15,אין מידע,218,17.06,5.07,צהוב,127772
Be'er Sheva,37,9.56,387,18.37,5.34,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,34,11.80,6.11,כתום,28818
Bene Beraq,קטן מ-15,אין מידע,127,6.10,5.26,צהוב,208031
Bet She'an,קטן מ-15,אין מידע,25,13.17,7.34,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,49,3.71,5.64,צהוב,132210
Dimona,קטן מ-15,אין מידע,48,13.73,5.51,צהוב,34954
Elat,קטן מ-15,אין מידע,55,10.47,7.12,כתום,52507
Even Yehuda,קטן מ-15,אין מידע,21,14.96,6.09,כתום,14036
Gan Yavne,קטן מ-15,אין מידע,31,12.98,5.42,צהוב,23887
Ganne Tiqwa,קטן מ-15,אין מידע,33,15.34,6.95,כתום,21508
Gedera,קטן מ-15,אין מידע,52,18.05,4.53,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,38,13.95,7.14,כתום,27236
Giv'at Ze'ev,קטן מ-15,אין מידע,21,10.93,7.49,כתום,19205
Giv'atayim,קטן מ-15,אין מידע,102,16.76,5.38,צהוב,60872
Hadera,קטן מ-15,אין מידע,144,14.56,6.6,כתום,98928
Haifa,38,7.17,530,18.60,5.49,צהוב,284981
Harish,קטן מ-15,אין מידע,20,10.20,9.11,אדום,19608
Herzliyya,קטן מ-15,אין מידע,145,14.62,5.05,צהוב,99208
Hod Hasharon,קטן מ-15,אין מידע,89,13.74,5.04,צהוב,64755
Holon,19,6.35,299,15.22,5.77,צהוב,196510
