Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,46,74,0,0,1,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7385,7459,0.08,0,1,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24909,32368,0.35,0,1,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44637,77005,0.83,0,1,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62895,139900,1.5,0,1,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73402,213302,2.29,0,1,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38502,251804,2.71,0,1,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32608,284412,3.06,0,1,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104538,388950,4.18,0,1,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,134987,523937,5.63,0,1,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156248,680185,7.31,1,2,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153085,833270,8.96,0,2,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158508,991778,10.67,0,2,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71401,1063179,11.43,0,2,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71718,1134897,12.2,0,2,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149705,1284602,13.81,0,2,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152133,1436735,15.45,2,4,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125139,1561874,16.8,1,5,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103307,1665181,17.91,2,7,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,116020,1781201,19.15,5,12,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66434,1847635,19.87,3,15,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44521,1892156,20.35,25,40,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37620,1929776,20.75,5993,6033,0.06,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21127,1950903,20.98,19253,25286,0.27,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,24022,1974925,21.24,35656,60942,0.66,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,52021,2026946,21.8,56860,117802,1.27,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56436,2083382,22.4,68820,186622,2.01,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30727,2114109,22.73,35923,222545,2.39,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29435,2143544,23.05,26003,248548,2.67,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68382,2211926,23.79,84569,333117,3.58,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69707,2281633,24.54,120379,453496,4.88,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72793,2354426,25.32,137773,591269,6.36,0,0,0,1.16,0,98.84
2021-01-20T00:00:00.000Z,76779,2431205,26.14,143676,734945,7.9,0,0,0,1.98,0,98.02
2021-01-21T00:00:00.000Z,69887,2501092,26.9,164337,899282,9.67,0,0,0,2.98,0,97.02
2021-01-22T00:00:00.000Z,37849,2538941,27.3,71074,970356,10.43,0,0,0,3.5,0,96.5
2021-01-23T00:00:00.000Z,39919,2578860,27.73,53555,1023911,11.01,0,0,0,3.89,0,96.11
2021-01-24T00:00:00.000Z,69051,2647911,28.47,140627,1164538,12.52,0,0,0,5.1,0,94.9
2021-01-25T00:00:00.000Z,80848,2728759,29.34,139433,1303971,14.02,0,0,0,6.78,0,93.22
2021-01-26T00:00:00.000Z,78634,2807393,30.19,126336,1430307,15.38,0,0,0,8.65,0,91.35
2021-01-27T00:00:00.000Z,77873,2885266,31.03,124968,1555275,16.72,0,0,0,10.56,0,89.44
2021-01-28T00:00:00.000Z,79482,2964748,31.88,130533,1685808,18.13,0,0,0,12.69,0,87.31
2021-01-29T00:00:00.000Z,36625,3001373,32.28,64745,1750553,18.82,0,0,0,13.61,0,86.39
2021-01-30T00:00:00.000Z,34360,3035733,32.64,42734,1793287,19.28,0,0,0,14.3,0,85.7
2021-01-31T00:00:00.000Z,73284,3109017,33.43,59456,1852743,19.92,0,0,0,16.07,0,83.93
2021-02-01T00:00:00.000Z,82438,3191455,34.32,35305,1888048,20.3,0,0,0,17.81,0,82.19
2021-02-02T00:00:00.000Z,70014,3261469,35.07,31022,1919070,20.64,0,0,0,19.35,0,80.65
2021-02-03T00:00:00.000Z,60227,3321696,35.72,51372,1970442,21.19,0,0,0,20.84,0,79.16
2021-02-04T00:00:00.000Z,72544,3394240,36.5,58033,2028475,21.81,0,0,0,22.39,0,77.61
2021-02-05T00:00:00.000Z,33875,3428115,36.86,28748,2057223,22.12,0,0,0,23.15,0,76.85
2021-02-06T00:00:00.000Z,21583,3449698,37.1,22197,2079420,22.36,0,0,0,23.64,0,76.36
2021-02-07T00:00:00.000Z,54037,3503735,37.68,68675,2148095,23.1,0,0,0,24.4,0,75.6
2021-02-08T00:00:00.000Z,58578,3562313,38.31,65393,2213488,23.8,0,0,0,24.95,0,75.05
2021-02-09T00:00:00.000Z,66284,3628597,39.02,67483,2280971,24.53,0,0,0,25.48,0,74.52
2021-02-10T00:00:00.000Z,70488,3699085,39.78,72209,2353180,25.3,0,0,0,26.23,0,73.77
2021-02-11T00:00:00.000Z,81086,3780171,40.65,72012,2425192,26.08,0,0,0,27.08,0,72.92
2021-02-12T00:00:00.000Z,39041,3819212,41.07,37533,2462725,26.48,0,0,0,27.5,0,72.5
2021-02-13T00:00:00.000Z,27421,3846633,41.36,30397,2493122,26.81,0,0,0,27.82,0,72.18
2021-02-14T00:00:00.000Z,74856,3921489,42.17,69018,2562140,27.55,0,0,0,28.76,0,71.24
2021-02-15T00:00:00.000Z,81472,4002961,43.05,75635,2637775,28.37,0,0,0,29.69,0,70.31
2021-02-16T00:00:00.000Z,83357,4086318,43.94,78210,2715985,29.21,0,0,0,30.64,0,69.36
2021-02-17T00:00:00.000Z,61907,4148225,44.61,75566,2791551,30.02,0,0,0,31.56,0,68.44
2021-02-18T00:00:00.000Z,69086,4217311,45.35,79678,2871229,30.88,0,0,0,32.51,0,67.49
2021-02-19T00:00:00.000Z,39606,4256917,45.78,38100,2909329,31.29,0,0,0,33.02,0,66.98
2021-02-20T00:00:00.000Z,31620,4288537,46.12,28697,2938026,31.59,0,0,0,33.43,0,66.57
2021-02-21T00:00:00.000Z,79384,4367921,46.97,78385,3016411,32.44,0,0,0,34.39,0,65.61
2021-02-22T00:00:00.000Z,84991,4452912,47.88,80536,3096947,33.3,0,0,0,35.44,0,64.56
2021-02-23T00:00:00.000Z,77257,4530169,48.72,70405,3167352,34.06,0,0,0,36.47,0,63.53
2021-02-24T00:00:00.000Z,61003,4591172,49.37,63056,3230408,34.74,0,0,0,37.4,0,62.6
2021-02-25T00:00:00.000Z,51661,4642833,49.93,64727,3295135,35.43,0,0,0,38.31,0,61.69
2021-02-26T00:00:00.000Z,25839,4668672,50.2,31980,3327115,35.78,0,0,0,38.76,0,61.24
2021-02-27T00:00:00.000Z,18304,4686976,50.4,21176,3348291,36.01,0,0,0,39.08,0,60.92
2021-02-28T00:00:00.000Z,40295,4727271,50.83,55835,3404126,36.61,0,0,0,39.92,0,60.08
2021-03-01T00:00:00.000Z,45662,4772933,51.33,61383,3465509,37.27,0,0,0,40.78,0,59.22
2021-03-02T00:00:00.000Z,41118,4814051,51.77,64728,3530237,37.96,0,0,0,41.54,0,58.46
2021-03-03T00:00:00.000Z,41944,4855995,52.22,66717,3596954,38.68,0,0,0,42.25,0,57.75
2021-03-04T00:00:00.000Z,39618,4895613,52.64,79045,3675999,39.53,0,0,0,42.95,0,57.05
2021-03-05T00:00:00.000Z,17281,4912894,52.83,40417,3716416,39.96,0,0,0,43.28,0,56.72
2021-03-06T00:00:00.000Z,10658,4923552,52.95,25321,3741737,40.24,0,0,0,43.5,0,56.5
2021-03-07T00:00:00.000Z,31078,4954630,53.28,72804,3814541,41.02,0,0,0,44.09,0,55.91
2021-03-08T00:00:00.000Z,27299,4981929,53.57,73231,3887772,41.81,0,0,0,44.71,0,55.29
2021-03-09T00:00:00.000Z,26668,5008597,53.86,76544,3964316,42.63,0,0,0,45.37,0,54.63
2021-03-10T00:00:00.000Z,23259,5031856,54.11,58614,4022930,43.26,0,0,0,46.03,0,53.97
2021-03-11T00:00:00.000Z,23222,5055078,54.36,69010,4091940,44,0,0,0,46.76,0,53.24
2021-03-12T00:00:00.000Z,11206,5066284,54.48,41355,4133295,44.45,0,0,0,47.12,0,52.88
2021-03-13T00:00:00.000Z,7910,5074194,54.57,25213,4158508,44.72,0,0,0,47.35,0,52.65
2021-03-14T00:00:00.000Z,20908,5095102,54.79,73894,4232402,45.51,0,0,0,47.99,0,52.01
2021-03-15T00:00:00.000Z,20069,5115171,55.01,78199,4310601,46.35,0,0,0,48.61,0,51.39
2021-03-16T00:00:00.000Z,18676,5133847,55.21,71414,4382015,47.12,0,0,0,49.23,0,50.77
2021-03-17T00:00:00.000Z,17628,5151475,55.4,58956,4440971,47.76,0,0,0,49.72,0,50.28
2021-03-18T00:00:00.000Z,15969,5167444,55.57,58071,4499042,48.38,0,0,0,50.26,0,49.74
