section,female,male,period,order_period
0-9,"{'amount': 41, 'percentage': 0.2}","{'amount': 56, 'percentage': 0.3}",מתחילת קורונה,1
0-9,"{'amount': 3, 'percentage': 1.5}","{'amount': 2, 'percentage': 1}",חודש אחרון,5
0-9,"{'amount': 9, 'percentage': 0.7}","{'amount': 8, 'percentage': 0.7}",3 חודשים,4
0-9,"{'amount': 21, 'percentage': 0.4}","{'amount': 27, 'percentage': 0.5}",6 חודשים,3
0-9,"{'amount': 34, 'percentage': 0.2}","{'amount': 43, 'percentage': 0.3}",שנה,2
10-19,"{'amount': 2, 'percentage': 1}","{'amount': 2, 'percentage': 1}",חודש אחרון,5
10-19,"{'amount': 57, 'percentage': 0.3}","{'amount': 47, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 20, 'percentage': 0.4}","{'amount': 17, 'percentage': 0.3}",6 חודשים,3
10-19,"{'amount': 8, 'percentage': 0.7}","{'amount': 8, 'percentage': 0.7}",3 חודשים,4
10-19,"{'amount': 42, 'percentage': 0.3}","{'amount': 29, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 231, 'percentage': 1}","{'amount': 181, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 5, 'percentage': 2.5}","{'amount': 1, 'percentage': 0.5}",חודש אחרון,5
20-29,"{'amount': 166, 'percentage': 1.2}","{'amount': 135, 'percentage': 1}",שנה,2
20-29,"{'amount': 70, 'percentage': 1.3}","{'amount': 48, 'percentage': 0.9}",6 חודשים,3
20-29,"{'amount': 24, 'percentage': 2}","{'amount': 11, 'percentage': 0.9}",3 חודשים,4
30-39,"{'amount': 40, 'percentage': 3.3}","{'amount': 36, 'percentage': 3}",3 חודשים,4
30-39,"{'amount': 156, 'percentage': 2.8}","{'amount': 164, 'percentage': 3}",6 חודשים,3
30-39,"{'amount': 501, 'percentage': 2.2}","{'amount': 542, 'percentage': 2.4}",מתחילת קורונה,1
30-39,"{'amount': 7, 'percentage': 3.5}","{'amount': 6, 'percentage': 3}",חודש אחרון,5
30-39,"{'amount': 372, 'percentage': 2.7}","{'amount': 378, 'percentage': 2.7}",שנה,2
40-49,"{'amount': 823, 'percentage': 3.7}","{'amount': 1218, 'percentage': 5.4}",מתחילת קורונה,1
40-49,"{'amount': 593, 'percentage': 4.3}","{'amount': 820, 'percentage': 6}",שנה,2
40-49,"{'amount': 246, 'percentage': 4.4}","{'amount': 326, 'percentage': 5.9}",6 חודשים,3
40-49,"{'amount': 11, 'percentage': 5.5}","{'amount': 13, 'percentage': 6.5}",חודש אחרון,5
40-49,"{'amount': 64, 'percentage': 5.3}","{'amount': 82, 'percentage': 6.8}",3 חודשים,4
50-59,"{'amount': 847, 'percentage': 6.2}","{'amount': 1193, 'percentage': 8.7}",שנה,2
50-59,"{'amount': 90, 'percentage': 7.5}","{'amount': 106, 'percentage': 8.8}",3 חודשים,4
50-59,"{'amount': 15, 'percentage': 7.5}","{'amount': 12, 'percentage': 6}",חודש אחרון,5
50-59,"{'amount': 1332, 'percentage': 5.9}","{'amount': 1930, 'percentage': 8.6}",מתחילת קורונה,1
50-59,"{'amount': 332, 'percentage': 6}","{'amount': 438, 'percentage': 7.9}",6 חודשים,3
60-69,"{'amount': 451, 'percentage': 8.1}","{'amount': 599, 'percentage': 10.8}",6 חודשים,3
60-69,"{'amount': 111, 'percentage': 9.2}","{'amount': 139, 'percentage': 11.5}",3 חודשים,4
60-69,"{'amount': 17, 'percentage': 8.5}","{'amount': 21, 'percentage': 10.5}",חודש אחרון,5
60-69,"{'amount': 1786, 'percentage': 8}","{'amount': 2709, 'percentage': 12.1}",מתחילת קורונה,1
60-69,"{'amount': 1107, 'percentage': 8}","{'amount': 1489, 'percentage': 10.8}",שנה,2
70-79,"{'amount': 525, 'percentage': 9.5}","{'amount': 627, 'percentage': 11.3}",6 חודשים,3
70-79,"{'amount': 122, 'percentage': 10.1}","{'amount': 105, 'percentage': 8.7}",3 חודשים,4
70-79,"{'amount': 19, 'percentage': 9.5}","{'amount': 20, 'percentage': 10}",חודש אחרון,5
70-79,"{'amount': 2097, 'percentage': 9.4}","{'amount': 2866, 'percentage': 12.8}",מתחילת קורונה,1
70-79,"{'amount': 1311, 'percentage': 9.5}","{'amount': 1566, 'percentage': 11.4}",שנה,2
80-89,"{'amount': 19, 'percentage': 9.5}","{'amount': 14, 'percentage': 7}",חודש אחרון,5
80-89,"{'amount': 540, 'percentage': 9.7}","{'amount': 535, 'percentage': 9.7}",6 חודשים,3
80-89,"{'amount': 100, 'percentage': 8.3}","{'amount': 73, 'percentage': 6.1}",3 חודשים,4
80-89,"{'amount': 2167, 'percentage': 9.7}","{'amount': 2116, 'percentage': 9.4}",מתחילת קורונה,1
80-89,"{'amount': 1356, 'percentage': 9.9}","{'amount': 1262, 'percentage': 9.2}",שנה,2
90+,"{'amount': 1038, 'percentage': 4.6}","{'amount': 657, 'percentage': 2.9}",מתחילת קורונה,1
90+,"{'amount': 8, 'percentage': 4}","{'amount': 3, 'percentage': 1.5}",חודש אחרון,5
90+,"{'amount': 45, 'percentage': 3.7}","{'amount': 25, 'percentage': 2.1}",3 חודשים,4
90+,"{'amount': 263, 'percentage': 4.7}","{'amount': 137, 'percentage': 2.5}",6 חודשים,3
90+,"{'amount': 611, 'percentage': 4.4}","{'amount': 405, 'percentage': 2.9}",שנה,2
