coronaOccupancy,isolatedTeam,name,normalOccupancy
163.33333333333331,49,לניאדו,1.949860692024231
103.8461538461539,35,שערי צדק,90.04914093017578
99.05660377358491,126,הדסה עין כרם,99.73009490966797
95.45454545454545,68,נהריה,69.43291473388672
93.33333333333333,36,המרכזי בעמק,75.51724243164062
88.88888888888889,15,אסותא אשדוד,
84.31372549019608,29,שמיר (אסף הרופא),56.11672210693359
80.76923076923077,40,זיו צפת,63.97694396972656
76.66666666666667,23,בני ציון,68.59122467041016
75,21,הסקוטי,90.2255630493164
74.07407407407408,7,מעייני הישועה,79.87220764160156
73.33333333333333,5,הלל יפה,78.25242614746094
70.37037037037037,0,סנט ג'וזף,
70,64,שיבא,93.22785186767578
63.33333333333333,8,פוריה,59.43661880493164
60.29411764705882,31,וולפסון,56.66178512573242
60,54,"רמב""ם",81.75257873535156
57.77777777777777,31,סוראסקי,89.32536315917969
47.61904761904762,19,ברזילי,63.5
47.22222222222222,27,הכרמל,59.30470275878906
43.75,26,קפלן,99.2779769897461
42.68292682926829,67,מאיר,71.85089874267578
42,110,רבין ק. בילינסון,76.76646423339844
37.5,19,שניידר,95.35865020751953
36.585365853658544,25,השרון ק. גולדה,43.15352630615234
29.48717948717949,32,סורוקה,67.15898895263672
