priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,גיברלטר,כתום,2,9,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,בנין (דהומי),כתום,2,2,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,פרגוואי,כתום,2,35,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,קוסובו,כתום,2,28,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,עירק,כתום,2,14,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,אל סלבדור,כתום,2,12,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,ברוניי,כתום,2,1,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,אוסטריה,כתום,2,19507,261,1.34,2022-05-19T00:00:00.000Z,248,13
LastMonth,ירדן,כתום,2,21938,379,1.73,2022-05-19T00:00:00.000Z,182,197
LastMonth,מאוריציוס,כתום,2,466,3,0.64,2022-05-19T00:00:00.000Z,3,0
LastMonth,לטביה,כתום,2,1131,7,0.62,2022-05-19T00:00:00.000Z,7,0
LastMonth,חוף השנהב,כתום,2,95,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,האיטי,כתום,2,9,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,לוכסמבורג,כתום,2,120,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,בליז,כתום,2,12,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,קנדה,כתום,2,9563,144,1.51,2022-05-19T00:00:00.000Z,108,36
LastMonth,הונגריה,כתום,2,22878,325,1.42,2022-05-19T00:00:00.000Z,320,5
LastMonth,זימבאבווה,כתום,2,66,1,1.52,2022-05-19T00:00:00.000Z,1,0
LastMonth,קזחסטאן,כתום,2,282,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,ברבדוס,כתום,2,2,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,מזרח טימור,כתום,2,8,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,גינאה המשוונית,כתום,2,5,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,צאד,כתום,2,5,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,אירן,כתום,2,1,0,0,2022-05-19T00:00:00.000Z,0,0
LastMonth,שוויץ,כתום,2,15713,205,1.3,2022-05-19T00:00:00.000Z,188,17
LastMonth,לבנון,כתום,2,83,1,1.2,2022-05-19T00:00:00.000Z,1,0
LastMonth,קולומביה,כתום,2,627,6,0.96,2022-05-19T00:00:00.000Z,6,0
LastMonth,אתיופיה,כתום,2,2494,16,0.64,2022-05-19T00:00:00.000Z,15,1
LastMonth,איי פיגי,כתום,2,81,0,0,2022-05-19T00:00:00.000Z,0,0
month3,אלגיריה,כתום,2,32,3,9.38,2022-05-19T00:00:00.000Z,2,1
month3,גינאה החדשה,כתום,2,1,0,0,2022-05-19T00:00:00.000Z,0,0
