cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,76,13.37,7.03,כתום,56844
Akko,קטן מ-15,אין מידע,41,8.28,4.3,ירוק,49517
Ari'el,קטן מ-15,אין מידע,20,9.76,5.9,צהוב,20488
Ashdod,קטן מ-15,אין מידע,149,6.58,6.76,כתום,226329
Ashqelon,20,15.63,128,8.74,6.43,כתום,146442
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,20,6.57,3.7,ירוק,30448
Bat Yam,קטן מ-15,אין מידע,92,7.20,5.46,צהוב,127772
Be'er Sheva,35,14.71,238,11.30,5.02,צהוב,210624
Bene Beraq,קטן מ-15,אין מידע,26,1.25,4.34,ירוק,208031
Dimona,קטן מ-15,אין מידע,19,5.44,4.3,ירוק,34954
Elat,קטן מ-15,אין מידע,16,3.05,5.17,צהוב,52507
Even Yehuda,קטן מ-15,אין מידע,22,15.67,6.42,כתום,14036
Ganne Tiqwa,קטן מ-15,אין מידע,38,17.67,7.41,כתום,21508
Gedera,קטן מ-15,אין מידע,40,13.89,7.18,כתום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,24,8.81,6.39,כתום,27236
Giv'atayim,קטן מ-15,אין מידע,65,10.68,5.38,צהוב,60872
Hadera,15,13.89,108,10.92,5.32,צהוב,98928
Haifa,21,6.23,337,11.83,6.09,כתום,284981
Herzliyya,15,12.82,117,11.79,6.43,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,72,11.12,6.18,כתום,64755
Holon,24,13.56,177,9.01,5.68,צהוב,196510
Jerusalem,23,7.57,304,3.19,4.63,צהוב,952916
Karmi'el,קטן מ-15,אין מידע,77,16.67,7.64,אדום,46190
Kefar Sava,קטן מ-15,אין מידע,146,14.36,6.56,כתום,101664
Kefar Yona,קטן מ-15,אין מידע,23,8.80,5.53,צהוב,26140
Lod,קטן מ-15,אין מידע,24,2.97,4.2,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,27,7.14,5.18,צהוב,37802
Mazkeret Batya,קטן מ-15,אין מידע,17,11.26,7.95,אדום,15095
Mevasseret Ziyyon,0,0,30,12.32,6.99,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,24,9.31,6.61,כתום,25790
Modi'in-Makkabbim-Re'ut,18,17.14,105,11.08,7.53,אדום,94744
Mughar,קטן מ-15,אין מידע,18,7.73,4.97,צהוב,23271
Nahariyya,קטן מ-15,אין מידע,70,11.83,7.26,כתום,59189
Nazareth,קטן מ-15,אין מידע,29,3.73,2.91,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,64,12.67,8.1,אדום,50532
Nesher,0,0,28,11.69,6.02,כתום,23947
Netanya,19,8.64,220,9.84,6.01,כתום,223562
Nof Hagalil,קטן מ-15,אין מידע,57,13.59,7.11,כתום,41950
Or Aqiva,קטן מ-15,אין מידע,23,11.85,5.79,צהוב,19417
Or Yehuda,קטן מ-15,אין מידע,21,5.74,4.83,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,43,9.85,6.3,כתום,43646
Petah Tiqwa,33,11.00,300,11.98,6.98,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,18,7.93,5.05,צהוב,22711
Qiryat Atta,קטן מ-15,אין מידע,41,6.92,5.45,צהוב,59291
Qiryat Bialik,קטן מ-15,אין מידע,54,12.97,6.25,כתום,41645
Qiryat Gat,קטן מ-15,אין מידע,46,7.86,8.11,אדום,58550
Qiryat Motzkin,קטן מ-15,אין מידע,67,14.74,6.77,כתום,45461
Qiryat Ono,קטן מ-15,אין מידע,47,11.53,6.96,כתום,40778
Qiryat Shemona,קטן מ-15,אין מידע,18,8.01,6.78,כתום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,22,12.04,5.38,צהוב,18266
Qiryat Yam,קטן מ-15,אין מידע,46,11.68,5.41,צהוב,39389
Ra'annana,קטן מ-15,אין מידע,122,15.85,7.3,כתום,76958
Ramat Gan,קטן מ-15,אין מידע,180,10.79,5.67,צהוב,166746
Ramat Hasharon,0,0,74,15.58,8.39,אדום,47482
Ramla,קטן מ-15,אין מידע,36,4.68,4.63,צהוב,76903
Rehovot,קטן מ-15,אין מידע,154,10.53,7.41,כתום,146213
Rishon Leziyyon,33,11.07,298,11.65,6.5,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,60,8.91,6.2,כתום,67337
Sederot,קטן מ-15,אין מידע,17,5.88,6.5,כתום,28899
Tayibe,קטן מ-15,אין מידע,17,3.81,2.28,ירוק,44582
Tel Aviv - Yafo,34,8.70,391,7.80,5.63,צהוב,501015
Tiberias,קטן מ-15,אין מידע,61,13.35,5.5,צהוב,45686
Tirat Karmel,קטן מ-15,אין מידע,25,10.29,4.95,צהוב,24285
Umm Al-Fahm,קטן מ-15,אין מידע,29,5.11,2.26,ירוק,56713
Yavne,קטן מ-15,אין מידע,46,9.24,4.68,צהוב,49759
Yehud,קטן מ-15,אין מידע,33,11.00,5.52,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,31,12.88,6.6,כתום,24061
Zikhron Ya'aqov,קטן מ-15,אין מידע,35,14.89,6.96,כתום,23503
