city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,45448,1016,541,18312,11
תל אביב - יפו,10989,363,148,11812,8
נצרת,2407,326,216,1972,42
בוקעאתא,582,257,220,1097,386
חיפה,5740,201,91,6687,7
בני ברק,25627,197,87,3721,10
באר שבע,5989,148,49,6117,8
חולון,5875,145,72,4736,8
פתח תקווה,8020,145,64,6832,6
נתניה,7241,133,63,5437,6
טייבה,2042,127,80,1063,29
אום אל-פחם,2737,126,84,1100,22
מג'דל שמס,512,121,60,849,108
אשדוד,12704,109,47,5552,5
כפר קאסם,1624,100,53,536,42
שפרעם,1240,98,46,1023,24
בת ים,3919,86,22,2964,7
ראשון לציון,5593,84,31,5464,3
בית ג'ן,665,82,44,1107,69
סח'נין,1545,81,56,1164,25
קלנסווה,1624,80,48,595,35
כפר קרע,975,73,45,449,38
מגאר,524,70,42,715,31
רהט,1744,70,51,736,10
דייר חנא,395,69,47,622,65
רמת גן,2973,68,35,3618,5
מודיעין עילית,10974,67,46,1323,9
עראבה,632,67,56,637,25
אשקלון,4373,67,31,3353,5
עכו,1499,65,30,1513,13
רחובות,4694,60,27,3376,4
כרמיאל,902,51,36,1129,11
רמלה,3397,49,31,1979,6
מסעדה,144,48,33,906,118
מג'ד אל-כרום,893,47,25,310,30
לוד,3095,46,24,1669,6
יפיע,576,45,20,382,23
עפולה,1367,45,17,1261,8
נוף הגליל,769,43,29,985,10
ביתר עילית,5953,43,36,694,7
קרית אתא,1406,43,20,1654,7
אכסאל,469,43,15,317,29
כפר כנא,664,41,17,463,18
גבעתיים,855,41,21,1808,7
הרצליה,1826,37,16,2175,4
בית שמש,7860,37,21,2110,3
"בסמ""ה",357,35,18,257,33
כפר סבא,1677,34,18,3130,3
מעלה עירון,778,34,17,341,23
נתיבות,2845,33,22,713,9
טירה,1670,32,21,445,12
חדרה,3091,31,  6-10  ,2149,3
מודיעין-מכבים-רעות,1933,31,19,2731,4
יאנוח-ג'ת,264,30, 11-14 ,415,46
חורפיש,269,30, 11-14 ,447,47
מעלות-תרשיחא,409,30,20,648,13
ריינה,500,29,18,258,17
עספיא,320,29,25,348,24
אעבלין,375,28, 11-14 ,425,21
ג'דיידה-מכר,810,28,21,465,13
ראש העין,2091,28,  6-10  ,1981,5
