actualSick,city,sickCount,status,testLast7Days,verifiedLast7Days
15,הושעיה,18,נדרשת הגדלה של מספר הבדיקות,37, קטן מ-15 
15,גבע בנימין,27,נדרשת הגדלה של מספר הבדיקות,71, קטן מ-15 
 קטן מ-15 ,אלקנה,23,נדרשת הגדלה של מספר הבדיקות,80, קטן מ-15 
 קטן מ-15 ,כפר כנא,29,נדרשת הגדלה של מספר הבדיקות,195, קטן מ-15 
 קטן מ-15 ,קרני שומרון,21,נדרשת הגדלה של מספר הבדיקות,114, קטן מ-15 
 קטן מ-15 ,אבו גוש,15,נדרשת הגדלה של מספר הבדיקות,82, קטן מ-15 
989,אשדוד,1945,"נדרשת הידברות, הסברה ואכיפה",4386,320
965,פתח תקווה,1539,"נדרשת הידברות, הסברה ואכיפה",5768,344
676,חולון,1054,"נדרשת הידברות, הסברה ואכיפה",3391,276
657,לוד,882,"נדרשת הידברות, הסברה ואכיפה",2081,206
650,ראשון לציון,1109,"נדרשת הידברות, הסברה ואכיפה",4654,214
579,חיפה,942,"נדרשת הידברות, הסברה ואכיפה",4264,274
553,באר שבע,900,"נדרשת הידברות, הסברה ואכיפה",4921,230
507,בת ים,977,"נדרשת הידברות, הסברה ואכיפה",2486,130
504,נתניה,880,"נדרשת הידברות, הסברה ואכיפה",3412,164
443,רמלה,637,"נדרשת הידברות, הסברה ואכיפה",1799,166
426,רמת גן,746,"נדרשת הידברות, הסברה ואכיפה",2685,134
423,אשקלון,776,"נדרשת הידברות, הסברה ואכיפה",2961,205
412,רחובות,699,"נדרשת הידברות, הסברה ואכיפה",2289,138
351,קרית גת,552,"נדרשת הידברות, הסברה ואכיפה",1495,116
283,רעננה,483,"נדרשת הידברות, הסברה ואכיפה",1536,59
271,מודיעין-מכבים-רעות,460,"נדרשת הידברות, הסברה ואכיפה",1433,81
265,רהט,508,"נדרשת הידברות, הסברה ואכיפה",755,59
244,הרצליה,439,"נדרשת הידברות, הסברה ואכיפה",1857,58
226,טבריה,529,"נדרשת הידברות, הסברה ואכיפה",899,62
223,אור יהודה,438,"נדרשת הידברות, הסברה ואכיפה",783,56
221,אילת,271,"נדרשת הידברות, הסברה ואכיפה",897,88
220,דימונה,315,"נדרשת הידברות, הסברה ואכיפה",1016,45
212,כפר סבא,327,"נדרשת הידברות, הסברה ואכיפה",1963,77
206,ראש העין,298,"נדרשת הידברות, הסברה ואכיפה",1014,65
197,באקה אל-גרביה,292,"נדרשת הידברות, הסברה ואכיפה",600,50
183,קרית אתא,233,"נדרשת הידברות, הסברה ואכיפה",1059,70
167,חדרה,314,"נדרשת הידברות, הסברה ואכיפה",1568,70
163,יבנה,254,"נדרשת הידברות, הסברה ואכיפה",768,36
153,נס ציונה,203,"נדרשת הידברות, הסברה ואכיפה",669,30
147,גן יבנה,213,"נדרשת הידברות, הסברה ואכיפה",615,34
141,כפר קאסם,199,"נדרשת הידברות, הסברה ואכיפה",204,16
130,גבעתיים,217,"נדרשת הידברות, הסברה ואכיפה",749,26
127,נהריה,220,"נדרשת הידברות, הסברה ואכיפה",849,34
124,אופקים,199,"נדרשת הידברות, הסברה ואכיפה",615,31
123,הוד השרון,206,"נדרשת הידברות, הסברה ואכיפה",1085,38
123,כפר קרע,187,"נדרשת הידברות, הסברה ואכיפה",449,23
121,רמת השרון,184,"נדרשת הידברות, הסברה ואכיפה",654,32
119,גבעת זאב,200,"נדרשת הידברות, הסברה ואכיפה",394,49
117,אור עקיבא,130,"נדרשת הידברות, הסברה ואכיפה",702,53
113,בית שאן,154,"נדרשת הידברות, הסברה ואכיפה",233,28
105,פרדס חנה-כרכור,159,"נדרשת הידברות, הסברה ואכיפה",664,31
99,כסיפה,152,"נדרשת הידברות, הסברה ואכיפה",158,15
99,קרית אונו,181,"נדרשת הידברות, הסברה ואכיפה",647,21
98,ערד,132,"נדרשת הידברות, הסברה ואכיפה",548,16
98,מעלה אדומים,187,"נדרשת הידברות, הסברה ואכיפה",613,32
94,אום אל-פחם,219,"נדרשת הידברות, הסברה ואכיפה",560,37
88,ערערה-בנגב,317,"נדרשת הידברות, הסברה ואכיפה",101, קטן מ-15 
85,יהוד,184,"נדרשת הידברות, הסברה ואכיפה",448,29
83,גבעת שמואל,146,"נדרשת הידברות, הסברה ואכיפה",458,36
81,טירה,108,"נדרשת הידברות, הסברה ואכיפה",460,33
80,באר יעקב,139,"נדרשת הידברות, הסברה ואכיפה",510,22
73,גדרה,145,"נדרשת הידברות, הסברה ואכיפה",749,16
67,ג'סר א-זרקא,117,"נדרשת הידברות, הסברה ואכיפה",616,22
65,צפת,186,"נדרשת הידברות, הסברה ואכיפה",267,15
63,גני תקווה,130,"נדרשת הידברות, הסברה ואכיפה",299,16
62,מזכרת בתיה,90,"נדרשת הידברות, הסברה ואכיפה",309,28
62,קרית מוצקין,91,"נדרשת הידברות, הסברה ואכיפה",1037,26
59,קרית שמונה,83,"נדרשת הידברות, הסברה ואכיפה",251, קטן מ-15 
59,עכו,105,"נדרשת הידברות, הסברה ואכיפה",692,27
57,ג'לג'וליה,79,"נדרשת הידברות, הסברה ואכיפה",133, קטן מ-15 
57,שוהם,110,"נדרשת הידברות, הסברה ואכיפה",303,18
51,ערערה,82,"נדרשת הידברות, הסברה ואכיפה",307, קטן מ-15 
49,ג'ת,99,"נדרשת הידברות, הסברה ואכיפה",306,25
46,טירת כרמל,68,"נדרשת הידברות, הסברה ואכיפה",311, קטן מ-15 
45,"כפר חב""ד",98,"נדרשת הידברות, הסברה ואכיפה",134, קטן מ-15 
45,עפולה,135,"נדרשת הידברות, הסברה ואכיפה",440,17
42,שדרות,121,"נדרשת הידברות, הסברה ואכיפה",291, קטן מ-15 
42,קרית ביאליק,67,"נדרשת הידברות, הסברה ואכיפה",572,20
41,חורה,262,"נדרשת הידברות, הסברה ואכיפה",92, קטן מ-15 
41,נחף,66,"נדרשת הידברות, הסברה ואכיפה",152, קטן מ-15 
41,קרית ים,73,"נדרשת הידברות, הסברה ואכיפה",649,16
39,מבשרת ציון,68,"נדרשת הידברות, הסברה ואכיפה",352, קטן מ-15 
39,נוף הגליל,75,"נדרשת הידברות, הסברה ואכיפה",472,20
35,טמרה,65,"נדרשת הידברות, הסברה ואכיפה",355, קטן מ-15 
35,ירוחם,48,"נדרשת הידברות, הסברה ואכיפה",250,16
33,אכסאל,43,"נדרשת הידברות, הסברה ואכיפה",223, קטן מ-15 
33,קרית יערים,102,"נדרשת הידברות, הסברה ואכיפה",145, קטן מ-15 
32,כפר יונה,52,"נדרשת הידברות, הסברה ואכיפה",345, קטן מ-15 
32,מגדל העמק,136,"נדרשת הידברות, הסברה ואכיפה",222, קטן מ-15 
31,קדימה-צורן,56,"נדרשת הידברות, הסברה ואכיפה",249, קטן מ-15 
29,שפרעם,53,"נדרשת הידברות, הסברה ואכיפה",519, קטן מ-15 
28,חריש,47,"נדרשת הידברות, הסברה ואכיפה",176, קטן מ-15 
27,אפרת,92,"נדרשת הידברות, הסברה ואכיפה",194, קטן מ-15 
26,זכרון יעקב,68,"נדרשת הידברות, הסברה ואכיפה",217, קטן מ-15 
25,כוכב יעקב,99,"נדרשת הידברות, הסברה ואכיפה",70, קטן מ-15 
25,אלפי מנשה,37,"נדרשת הידברות, הסברה ואכיפה",84, קטן מ-15 
25,כרמיאל,86,"נדרשת הידברות, הסברה ואכיפה",596, קטן מ-15 
23,בית אריה,39,"נדרשת הידברות, הסברה ואכיפה",55, קטן מ-15 
23,סביון,34,"נדרשת הידברות, הסברה ואכיפה",74, קטן מ-15 
22,עמנואל,39,"נדרשת הידברות, הסברה ואכיפה",32, קטן מ-15 
22,ריינה,22,"נדרשת הידברות, הסברה ואכיפה",225, קטן מ-15 
22,אריאל,49,"נדרשת הידברות, הסברה ואכיפה",239, קטן מ-15 
21,יד בנימין,34,"נדרשת הידברות, הסברה ואכיפה",80, קטן מ-15 
21,בית דגן,38,"נדרשת הידברות, הסברה ואכיפה",148, קטן מ-15 
20,נשר,28,"נדרשת הידברות, הסברה ואכיפה",299, קטן מ-15 
20,שערי תקווה,25,"נדרשת הידברות, הסברה ואכיפה",88, קטן מ-15 
20,סח'נין,41,"נדרשת הידברות, הסברה ואכיפה",416, קטן מ-15 
20,יקנעם עילית,41,"נדרשת הידברות, הסברה ואכיפה",231, קטן מ-15 
19,קרית טבעון,25,"נדרשת הידברות, הסברה ואכיפה",200, קטן מ-15 
19,"בני עי""ש",27,"נדרשת הידברות, הסברה ואכיפה",99, קטן מ-15 
18,לקיה,38,"נדרשת הידברות, הסברה ואכיפה",70, קטן מ-15 
18,עתלית,25,"נדרשת הידברות, הסברה ואכיפה",81, קטן מ-15 
17,עומר,38,"נדרשת הידברות, הסברה ואכיפה",130, קטן מ-15 
17,קרית עקרון,34,"נדרשת הידברות, הסברה ואכיפה",162, קטן מ-15 
17,חצור הגלילית,23,"נדרשת הידברות, הסברה ואכיפה",86, קטן מ-15 
16,להבים,38,"נדרשת הידברות, הסברה ואכיפה",91, קטן מ-15 
16,עספיא,23,"נדרשת הידברות, הסברה ואכיפה",110, קטן מ-15 
15,עראבה,25,"נדרשת הידברות, הסברה ואכיפה",278, קטן מ-15 
15,בית אל,30,"נדרשת הידברות, הסברה ואכיפה",48, קטן מ-15 
15,אבן יהודה,57,"נדרשת הידברות, הסברה ואכיפה",182, קטן מ-15 
15,תל שבע,23,"נדרשת הידברות, הסברה ואכיפה",88, קטן מ-15 
15,מג'ד אל-כרום,39,"נדרשת הידברות, הסברה ואכיפה",135, קטן מ-15 
 קטן מ-15 ,עפרה,24,"נדרשת הידברות, הסברה ואכיפה",44, קטן מ-15 
 קטן מ-15 ,כאבול,21,"נדרשת הידברות, הסברה ואכיפה",146, קטן מ-15 
 קטן מ-15 ,מעלות-תרשיחא,27,"נדרשת הידברות, הסברה ואכיפה",289, קטן מ-15 
 קטן מ-15 ,זמר,17,"נדרשת הידברות, הסברה ואכיפה",116, קטן מ-15 
 קטן מ-15 ,קרית ארבע,24,"נדרשת הידברות, הסברה ואכיפה",65, קטן מ-15 
 קטן מ-15 ,כוכב יאיר,26,"נדרשת הידברות, הסברה ואכיפה",126, קטן מ-15 
 קטן מ-15 ,ניצן,19,"נדרשת הידברות, הסברה ואכיפה",50, קטן מ-15 
 קטן מ-15 ,תפרח,28,"נדרשת הידברות, הסברה ואכיפה",20, קטן מ-15 
