cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו גוש,קטן מ-15,אין מידע,25,31.80,5.18,צהוב,7862
אבו סנאן,קטן מ-15,אין מידע,35,24.47,4.16,ירוק,14306
אבן יהודה,63,41.18,153,109.01,7.72,אדום,14036
אום אל-פחם,32,42.11,76,13.40,4.27,ירוק,56713
אופקים,42,30.88,136,42.00,7.22,כתום,32378
אור יהודה,58,28.16,206,56.30,7.82,אדום,36587
אור עקיבא,24,23.08,104,53.56,7.14,כתום,19417
אורנית,18,20.45,88,97.67,8.72,אדום,9010
אזור,קטן מ-15,אין מידע,69,52.16,6.97,כתום,13228
אחוזת ברק,קטן מ-15,אין מידע,32,133.44,8.54,אדום,2398
אילת,55,22.73,242,46.09,6.14,כתום,52507
אכסאל,קטן מ-15,אין מידע,30,19.95,3.5,ירוק,15039
אלון שבות,16,43.24,37,118.93,9.25,אדום,3111
אליכין,קטן מ-15,אין מידע,24,69.24,7.26,כתום,3466
אלעד,קטן מ-15,אין מידע,19,3.86,2.54,ירוק,49179
אלפי מנשה,18,24.66,73,91.12,8.93,אדום,8011
אלקנה,16,28.07,57,143.98,9.32,אדום,3959
אעבלין,קטן מ-15,אין מידע,24,17.76,4.62,צהוב,13515
אפרת,22,23.91,92,80.56,9.04,אדום,11420
אריאל,37,29.60,125,61.01,7.44,כתום,20488
אשדוד,229,23.83,961,42.46,7,כתום,226329
אשקלון,215,25.60,840,57.36,7.3,כתום,146442
באקה אל-גרביה,25,40.98,61,20.03,5.79,צהוב,30448
באר יעקב,75,32.75,229,79.46,8.47,אדום,28818
באר שבע,416,27.40,1518,72.07,7.52,אדום,210624
בית אריה,קטן מ-15,אין מידע,38,71.13,7.86,אדום,5342
בית דגן,קטן מ-15,אין מידע,32,43.85,7.01,כתום,7298
בית חשמונאי,קטן מ-15,אין מידע,19,86.80,8.16,אדום,2189
בית יצחק-שער חפר,קטן מ-15,אין מידע,30,139.93,9.96,אדום,2144
בית שאן,29,20.57,141,74.29,7.27,כתום,18980
בית שמש,34,16.11,211,15.96,5.9,צהוב,132210
בני ברק,16,13.68,117,5.62,3.71,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,24,34.77,7.62,אדום,6902
בנימינה-גבעת עדה,50,30.12,166,103.94,8.1,אדום,15971
"בסמ""ה",קטן מ-15,אין מידע,20,19.51,4.88,צהוב,10252
בת חפר,קטן מ-15,אין מידע,26,49.26,7.21,כתום,5278
בת ים,113,17.66,640,50.09,7.31,כתום,127772
ג'לג'וליה,קטן מ-15,אין מידע,19,18.46,3.57,ירוק,10295
ג'סר א-זרקא,קטן מ-15,אין מידע,18,11.91,3.29,ירוק,15113
ג'ת,קטן מ-15,אין מידע,25,20.40,4.64,צהוב,12252
גבעת אבני,קטן מ-15,אין מידע,21,100.96,6.73,כתום,2080
גבעת ברנר,קטן מ-15,אין מידע,34,127.58,9.28,אדום,2665
גבעת זאב,קטן מ-15,אין מידע,43,22.39,6.37,כתום,19205
גבעת שמואל,61,25.63,238,87.38,7.78,אדום,27236
גבעתיים,162,25.80,628,103.17,8.84,אדום,60872
גדרה,109,36.82,296,102.76,8.77,אדום,28805
גן יבנה,52,29.89,174,72.84,7.81,אדום,23887
גן נר,קטן מ-15,אין מידע,24,88.89,8.03,אדום,2700
גני תקווה,95,37.25,255,118.56,8.44,אדום,21508
דאלית אל-כרמל,קטן מ-15,אין מידע,27,15.12,5.1,צהוב,17862
דימונה,98,36.43,269,76.96,7.41,כתום,34954
הוד השרון,226,29.89,756,116.75,8.49,אדום,64755
הושעיה,קטן מ-15,אין מידע,27,129.25,9.28,אדום,2089
הר אדר,קטן מ-15,אין מידע,40,97.63,8.43,אדום,4097
הרצליה,314,30.91,1016,102.41,8.39,אדום,99208
זכרון יעקב,57,25.22,226,96.16,8.57,אדום,23503
זמר,קטן מ-15,אין מידע,17,23.54,5.38,צהוב,7223
חדרה,158,25.61,617,62.37,7.93,אדום,98928
חולון,279,22.81,1223,62.24,7.7,אדום,196510
חורה,קטן מ-15,אין מידע,16,6.94,4.88,צהוב,23062
חיפה,476,25.13,1894,66.46,7.7,אדום,284981
חצור הגלילית,21,31.82,66,69.20,8.94,אדום,9538
חריש,38,29.46,129,65.79,8.29,אדום,19608
חשמונאים,קטן מ-15,אין מידע,19,71.08,8.12,אדום,2673
טבריה,46,27.38,168,36.77,5.88,צהוב,45686
טייבה,22,36.67,60,13.46,3.66,ירוק,44582
טירה,קטן מ-15,אין מידע,57,21.13,4.96,צהוב,26972
טירת כרמל,51,26.70,191,78.65,8.11,אדום,24285
טלמון,קטן מ-15,אין מידע,28,58.14,8.51,אדום,4816
טמרה,קטן מ-15,אין מידע,16,4.59,1.67,ירוק,34859
יאנוח-ג'ת,קטן מ-15,אין מידע,19,28.00,7.31,כתום,6785
יבנה,140,34.15,410,82.40,8.23,אדום,49759
יד בנימין,קטן מ-15,אין מידע,25,58.84,7.91,אדום,4249
יהוד,48,22.64,212,70.66,8.12,אדום,30003
יקנעם עילית,86,38.74,222,92.27,9.44,אדום,24061
ירוחם,19,24.36,78,73.03,7.91,אדום,10680
ירושלים,508,24.01,2116,22.21,5.53,צהוב,952916
כוכב יאיר,35,21.74,161,184.25,9.74,אדום,8738
כסיפה,קטן מ-15,אין מידע,24,10.71,4.61,צהוב,22418
כפר האורנים,קטן מ-15,אין מידע,28,106.34,8.85,אדום,2633
כפר ורדים,31,41.89,74,134.67,9.32,אדום,5495
כפר יונה,55,26.83,205,78.42,8.43,אדום,26140
כפר כמא,קטן מ-15,אין מידע,35,103.06,10,אדום,3396
כפר כנא,קטן מ-15,אין מידע,23,9.89,5.32,צהוב,23251
כפר סבא,304,27.22,1117,109.87,8.16,אדום,101664
כפר קאסם,20,35.71,56,23.11,3.26,ירוק,24236
כפר קרע,קטן מ-15,אין מידע,46,23.80,5.45,צהוב,19330
כפר תבור,קטן מ-15,אין מידע,22,49.99,5.9,צהוב,4401
כרמיאל,50,25.00,200,43.30,6.9,כתום,46190
להבים,26,24.07,108,162.63,9.16,אדום,6641
לוד,49,18.99,258,31.94,5.54,צהוב,80786
לפיד,קטן מ-15,אין מידע,18,76.76,7.71,אדום,2345
מבשרת ציון,56,22.49,249,102.27,8.42,אדום,24347
מגאר,17,33.33,51,21.92,3.31,ירוק,23271
מגדל העמק,49,30.06,163,63.20,8.31,אדום,25790
מודיעין-מכבים-רעות,402,37.82,1063,112.20,8.93,אדום,94744
מזכרת בתיה,63,36.63,172,113.95,8.62,אדום,15095
מיתר,22,24.72,89,89.33,8.16,אדום,9963
מעגלים,קטן מ-15,אין מידע,17,82.28,9.28,אדום,2066
מעלה אדומים,32,19.88,161,42.59,7.2,כתום,37802
מעלה עירון,קטן מ-15,אין מידע,26,16.94,4.01,ירוק,15351
מעלות-תרשיחא,24,24.74,97,43.78,7.47,כתום,22158
מצפה רמון,קטן מ-15,אין מידע,31,59.81,7.31,כתום,5183
מרכז שפירא,קטן מ-15,אין מידע,32,133.39,9.03,אדום,2399
מתן,15,25.86,58,159.78,10,אדום,3630
נהריה,143,30.49,469,79.24,8.89,אדום,59189
נוף איילון,קטן מ-15,אין מידע,29,138.10,9.85,אדום,2100
נוף הגליל,25,18.52,135,32.18,5.81,צהוב,41950
נופית,קטן מ-15,אין מידע,24,91.88,9.89,אדום,2612
נוקדים,0,0,16,61.92,5.35,צהוב,2584
נחף,קטן מ-15,אין מידע,19,14.24,5.1,צהוב,13343
נס ציונה,180,35.93,501,99.15,8.97,אדום,50532
נעלה,קטן מ-15,אין מידע,18,76.11,6.78,כתום,2365
נצרת,27,23.28,116,14.92,4.45,ירוק,77734
נשר,42,25.30,166,69.32,7.83,אדום,23947
נתיבות,34,32.69,104,26.36,6.75,כתום,39456
נתניה,210,20.29,1035,46.30,7.08,כתום,223562
סביון,קטן מ-15,אין מידע,45,111.25,8.07,אדום,4045
סח'נין,קטן מ-15,אין מידע,35,10.86,5.1,צהוב,32220
עומר,24,30.77,78,103.05,6.96,כתום,7569
עיילבון,קטן מ-15,אין מידע,16,27.68,5.1,צהוב,5781
עכו,49,25.00,196,39.58,6.28,כתום,49517
עלי,קטן מ-15,אין מידע,26,57.97,5.71,צהוב,4485
עלי זהב,18,54.55,33,86.32,9.5,אדום,3823
עספיא,קטן מ-15,אין מידע,24,19.02,6.3,כתום,12617
עפולה,76,22.89,332,58.41,7.61,אדום,56844
עץ אפרים,קטן מ-15,אין מידע,20,80.97,7.48,כתום,2470
עראבה,קטן מ-15,אין מידע,21,7.99,4.39,ירוק,26274
ערד,18,27.27,66,24.29,5.86,צהוב,27170
ערערה,קטן מ-15,אין מידע,36,14.10,1.85,ירוק,25525
עתלית,30,32.26,93,95.72,9.04,אדום,9716
פוריידיס,קטן מ-15,אין מידע,23,17.11,4.54,צהוב,13439
פסגות,קטן מ-15,אין מידע,18,85.76,10,אדום,2099
פקיעין (בוקייעה),קטן מ-15,אין מידע,18,30.27,9.19,אדום,5946
פרדס חנה-כרכור,128,32.74,391,89.58,8.7,אדום,43646
פרדסיה,22,40.74,54,81.24,7.94,אדום,6647
פתח תקווה,486,26.90,1807,72.16,8.04,אדום,250427
צופים,קטן מ-15,אין מידע,19,77.74,6.8,כתום,2444
צור הדסה,25,32.05,78,67.39,8.16,אדום,11575
צור יצחק,קטן מ-15,אין מידע,45,68.34,8.01,אדום,6585
צור משה,קטן מ-15,אין מידע,26,78.38,9.2,אדום,3317
צפת,19,21.35,89,24.44,6.17,כתום,36423
קדומים,קטן מ-15,אין מידע,20,43.68,7.86,אדום,4579
קדימה-צורן,70,32.11,218,95.99,8.02,אדום,22711
קיסריה,19,32.76,58,103.50,8.11,אדום,5604
קלנסווה,קטן מ-15,אין מידע,25,10.65,3.75,ירוק,23471
קציר,קטן מ-15,אין מידע,20,67.64,7.96,אדום,2957
קצרין,19,37.25,51,67.94,8.45,אדום,7507
קרית אונו,166,37.05,448,109.86,8.43,אדום,40778
קרית אתא,73,24.09,303,51.10,6.93,כתום,59291
קרית ביאליק,97,26.29,369,88.61,9.03,אדום,41645
קרית גת,60,26.43,227,38.77,6.92,כתום,58550
קרית טבעון,65,33.85,192,105.11,8.27,אדום,18266
קרית ים,40,24.39,164,41.64,6.92,כתום,39389
קרית מוצקין,102,30.27,337,74.13,7.83,אדום,45461
קרית מלאכי,28,34.57,81,33.27,6,כתום,24346
קרית עקרון,19,31.67,60,54.38,7.19,כתום,11034
קרית שמונה,74,31.90,232,103.25,8.67,אדום,22470
קרני שומרון,18,29.51,61,64.26,8.69,אדום,9492
ראש העין,149,29.50,505,75.00,8.46,אדום,67337
ראש פינה,קטן מ-15,אין מידע,27,83.51,9.35,אדום,3233
ראשון לציון,403,23.21,1736,67.84,7.74,אדום,255891
רבבה,קטן מ-15,אין מידע,17,60.65,7.42,כתום,2803
רהט,19,28.36,67,9.09,2.91,ירוק,73671
רחובות,328,32.44,1011,69.15,8.29,אדום,146213
ריינה,קטן מ-15,אין מידע,16,8.36,3.2,ירוק,19134
רמלה,77,26.19,294,38.23,5.84,צהוב,76903
רמת גן,284,21.45,1324,79.40,7.76,אדום,166746
רמת השרון,192,35.10,547,115.20,8.53,אדום,47482
רמת ישי,55,42.97,128,162.11,9.86,אדום,7896
רעננה,278,29.92,929,120.72,8.67,אדום,76958
שדרות,60,34.09,176,60.90,8.19,אדום,28899
שוהם,78,31.08,251,119.36,8.79,אדום,21029
שלומי,25,43.10,58,86.10,8.78,אדום,6736
שמשית,קטן מ-15,אין מידע,28,111.20,6.37,כתום,2518
שערי תקווה,19,41.30,46,76.05,8.85,אדום,6049
שפרעם,קטן מ-15,אין מידע,54,12.74,3.98,ירוק,42400
תל אביב - יפו,908,21.57,4209,84.01,7.86,אדום,501015
תל מונד,71,42.01,169,125.55,8.3,אדום,13461
תל שבע,קטן מ-15,אין מידע,23,10.68,2.96,ירוק,21531
תקוע,קטן מ-15,אין מידע,27,64.47,8.6,אדום,4188
