coronaOccupancy,isolatedTeam,name,normalOccupancy
257.1428571428572,124,"רמב""ם",89.3814468383789
204.7619047619047,32,שמיר (אסף הרופא),67.45230102539062
166.66666666666669,4,הסקוטי,101.4184417724609
162.74509803921572,84,נהריה,77.73167419433594
124.1379310344828,34,מעייני הישועה,90.0958480834961
116.6666666666667,32,שערי צדק,100.1228485107422
114.54545454545459,51,שיבא,96.26582336425781
113.953488372093,62,הלל יפה,86.60194396972656
109.75609756097559,55,ברזילי,76.83333587646484
107.40740740740739,15,אסותא אשדוד,
100,29,הדסה הר הצופים,86.45833587646484
89.28571428571429,63,רבין ק. בילינסון,97.48503112792969
85.18518518518519,28,זיו צפת,77.80979919433594
85.14851485148515,116,הדסה עין כרם,115.5195693969727
79.16666666666666,17,המשפחה הקדושה,143.3333282470703
76.74418604651163,74,המרכזי בעמק,73.44827270507812
75.71428571428571,29,וולפסון,71.7423095703125
73.68421052631578,121,הכרמל,73.82412719726562
68.08510638297872,31,בני ציון,88.4526596069336
62.5,41,קפלן,99.81949615478516
61.904761904761905,50,מאיר,72.36503601074219
61.702127659574465,80,לניאדו,83.00835418701172
60,7,השרון ק. גולדה,58.92116165161133
51.35135135135135,0,סנט ג'וזף,
50,65,סוראסקי,104.0136642456055
47.82608695652174,48,פוריה,78.30986022949219
47.82608695652174,0,אל מקאסד,
41.66666666666667,35,שניידר,89.02953338623047
41.379310344827594,69,סורוקה,79.06168365478516
0,0,האיטלקי,
0,1,יוספטל,58.46154022216797
0,0,אוגוסטה ויקטוריה,
0,15,סנט וינסנט,56.7164192199707
0,0,אלישע,
