dailyDoublingRate,date,numberOfDoublingDays
-7.741935483870977,2020-05-18T00:00:00.000Z,-8.601923484159142
-0.6993006993006978,2020-05-19T00:00:00.000Z,-98.77306787923165
-15.492957746478881,2020-05-20T00:00:00.000Z,-4.117657553344388
-5.833333333333335,2020-05-21T00:00:00.000Z,-11.53247797524948
6.194690265486735,2020-05-22T00:00:00.000Z,11.53247797524951
0,2020-05-23T00:00:00.000Z,
-1.6666666666666612,2020-05-24T00:00:00.000Z,-41.24128643066459
-4.237288135593231,2020-05-25T00:00:00.000Z,-16.00919902749929
24.7787610619469,2020-05-26T00:00:00.000Z,3.131141048389726
17.73049645390072,2020-05-27T00:00:00.000Z,4.246499459619185
36.144578313253,2020-05-28T00:00:00.000Z,2.246486618701694
41.5929203539823,2020-05-29T00:00:00.000Z,1.993027860502493
7.499999999999996,2020-05-30T00:00:00.000Z,9.584358956627884
21.51162790697674,2020-05-31T00:00:00.000Z,3.557524022091926
18.66028708133971,2020-06-01T00:00:00.000Z,4.051253570725667
14.314516129032251,2020-06-02T00:00:00.000Z,5.181115891141776
10.05291005291005,2020-06-03T00:00:00.000Z,7.236031702464029
10.41666666666667,2020-06-04T00:00:00.000Z,6.995063745140872
1.7416545718432541,2020-06-05T00:00:00.000Z,40.14377685353481
6.9900142653352315,2020-06-06T00:00:00.000Z,10.25891960154768
7.0666666666666655,2020-06-07T00:00:00.000Z,10.15131631955456
9.838107098381066,2020-06-08T00:00:00.000Z,7.386688128021843
5.782312925170063,2020-06-09T00:00:00.000Z,12.33069565003064
15.219721329046099,2020-06-10T00:00:00.000Z,4.89266295889465
4.55813953488371,2020-06-11T00:00:00.000Z,15.55079942273253
5.160142348754437,2020-06-12T00:00:00.000Z,13.77638177932729
6.0913705583756315,2020-06-13T00:00:00.000Z,11.72232449053531
-0.3189792663476743,2020-06-14T00:00:00.000Z,-216.9548829711684
1.519999999999988,2020-06-15T00:00:00.000Z,45.94749040773105
9.92907801418439,2020-06-16T00:00:00.000Z,7.32208864739965
2.222222222222237,2020-06-17T00:00:00.000Z,31.5369271742636
7.784011220196363,2020-06-18T00:00:00.000Z,9.246999856820123
8.13272608978528,2020-06-19T00:00:00.000Z,8.864995395429089
0.4211793020457266,2020-06-20T00:00:00.000Z,164.91927568864
2.156980227681249,2020-06-21T00:00:00.000Z,32.48041438027263
8.680351906158347,2020-06-22T00:00:00.000Z,8.327008823317762
8.09498111171074,2020-06-23T00:00:00.000Z,8.904755993751975
10.73389915127307,2020-06-24T00:00:00.000Z,6.79823775011532
9.513074842200187,2020-06-25T00:00:00.000Z,7.627583278513958
6.422396047756274,2020-06-26T00:00:00.000Z,11.13563542210489
9.439071566731162,2020-06-27T00:00:00.000Z,7.684747308213564
7.387769529869215,2020-06-28T00:00:00.000Z,9.724817509382417
13.36405529953917,2020-06-29T00:00:00.000Z,5.525983167764395
9.66898954703832,2020-06-30T00:00:00.000Z,7.510008529601849
12.78792692613184,2020-07-01T00:00:00.000Z,5.75994905419157
14.835680751173719,2020-07-02T00:00:00.000Z,5.010748722083031
9.852820932134087,2020-07-03T00:00:00.000Z,7.376158857566473
7.815407517677708,2020-07-04T00:00:00.000Z,9.21121057783122
7.904729030031077,2020-07-05T00:00:00.000Z,9.110945407513032
6.1740243122200935,2020-07-06T00:00:00.000Z,11.56994276372671
9.129255799939727,2020-07-07T00:00:00.000Z,7.934120341076552
4.9144119271121065,2020-07-08T00:00:00.000Z,14.44817946762605
4.960526315789471,2020-07-09T00:00:00.000Z,14.31703600069566
5.8292591199698975,2020-07-10T00:00:00.000Z,12.2341292221454
4.086709310589898,2020-07-11T00:00:00.000Z,17.30527017603447
4.574940252645976,2020-07-12T00:00:00.000Z,15.49494566255591
6.301012079660451,2020-07-13T00:00:00.000Z,11.3436132533711
2.190827190827194,2020-07-14T00:00:00.000Z,31.98392767811503
5.560008014425955,2020-07-15T00:00:00.000Z,12.81010620055717
3.891050583657596,2020-07-16T00:00:00.000Z,18.15825124990896
1.753905179501225,2020-07-17T00:00:00.000Z,39.86578899842685
2.5136906365023752,2020-07-18T00:00:00.000Z,27.92001974721089
-1.9879148787109169,2020-07-19T00:00:00.000Z,-34.52031792883449
1.536812008577537,2020-07-20T00:00:00.000Z,45.44861849031705
3.5462865188313994,2020-07-21T00:00:00.000Z,19.89027921132329
1.376731537350207,2020-07-22T00:00:00.000Z,50.69308547498328
0.4526783468857376,2020-07-23T00:00:00.000Z,153.4676593124078
1.9026954852708,2020-07-24T00:00:00.000Z,36.77523341081226
-2.669724019326825,2020-07-25T00:00:00.000Z,-25.61511559121305
0.2187631468237417,2020-07-26T00:00:00.000Z,317.1946874024656
1.410460918478718,2020-07-27T00:00:00.000Z,49.48907449738734
0.9934597234870335,2020-07-28T00:00:00.000Z,70.11704252795472
-0.6475940650873091,2020-07-29T00:00:00.000Z,-106.6872594278916
-1.6336633663366351,2020-07-30T00:00:00.000Z,-42.0814842143854
-3.959067270592176,2020-07-31T00:00:00.000Z,-17.1589335636731
-4.296943231441053,2020-08-01T00:00:00.000Z,-15.78205871674376
-2.993246942872774,2020-08-02T00:00:00.000Z,-22.80870400592228
-2.3988711194732,2020-08-03T00:00:00.000Z,-28.54674753517032
-3.845783132530123,2020-08-04T00:00:00.000Z,-17.67472511878888
-2.726543704891737,2020-08-05T00:00:00.000Z,-25.07402182900532
-1.174773289365205,2020-08-06T00:00:00.000Z,-58.65537750384915
4.171011470281538,2020-08-07T00:00:00.000Z,16.96241692980544
1.2812812812812662,2020-08-08T00:00:00.000Z,54.443809554189
2.105159122356204,2020-08-09T00:00:00.000Z,33.27148841644409
-1.016358532571871,2020-08-10T00:00:00.000Z,-67.85191750066939
0.9485624877762611,2020-08-11T00:00:00.000Z,73.41946195714145
-0.7362200910588035,2020-08-12T00:00:00.000Z,-93.80245148641289
-0.3415633844051969,2020-08-13T00:00:00.000Z,-202.5869190400954
-3.5448491970231135,2020-08-14T00:00:00.000Z,-19.20498536492877
0.08121827411167182,2020-08-15T00:00:00.000Z,853.783992760274
1.4201663623452991,2020-08-16T00:00:00.000Z,49.15322265710868
-0.43008601720343487,2020-08-17T00:00:00.000Z,-160.8179567777398
-1.7579105976896052,2020-08-18T00:00:00.000Z,-39.08257444640771
0.3169734151329262,2020-08-19T00:00:00.000Z,219.0231464622761
-1.5288961369891,2020-08-20T00:00:00.000Z,-44.98898305738397
0.9729841631301195,2020-08-21T00:00:00.000Z,71.58532185800155
-0.47155304971809864,2020-08-22T00:00:00.000Z,-146.6455609154821
-1.0093727469358331,2020-08-23T00:00:00.000Z,-68.32392180003703
2.517948184372076,2020-08-24T00:00:00.000Z,27.87339153892089
3.1868466456916433,2020-08-25T00:00:00.000Z,22.09501368214441
3.009737385659483,2020-08-26T00:00:00.000Z,23.37501562369092
5.528501861930679,2020-08-27T00:00:00.000Z,12.88116916631472
3.094462540716614,2020-08-28T00:00:00.000Z,22.74441164521947
1.6675443215727452,2020-08-29T00:00:00.000Z,41.91256030133717
1.2344613259668509,2020-08-30T00:00:00.000Z,56.49563371296347
2.600835678349123,2020-08-31T00:00:00.000Z,26.99603144801502
2.410239361702127,2020-09-01T00:00:00.000Z,29.10363541257415
10.08764810907321,2020-09-02T00:00:00.000Z,7.212269734308293
4.371544415775897,2020-09-03T00:00:00.000Z,16.19999006364039
5.565757875406141,2020-09-04T00:00:00.000Z,12.797224027055
4.014452027298265,2020-09-05T00:00:00.000Z,17.6105964133081
6.921394570950734,2020-09-06T00:00:00.000Z,10.35726775518531
7.2073156058236165,2020-09-07T00:00:00.000Z,9.959826473700236
7.194163860830516,2020-09-08T00:00:00.000Z,9.977415019995307
4.161867867239044,2020-09-09T00:00:00.000Z,16.99893211060989
7.478514348896814,2020-09-10T00:00:00.000Z,9.61092250844707
6.3128361000701405,2020-09-11T00:00:00.000Z,11.32300262763077
5.251814383109754,2020-09-12T00:00:00.000Z,13.54185929670472
4.2166408959839465,2020-09-13T00:00:00.000Z,16.78256150420581
6.0710562194241655,2020-09-14T00:00:00.000Z,11.76041133630418
