cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),22,20.00,110,236.61,6.1,כתום,4649
אבו גוש,65,21.74,299,380.31,7.69,אדום,7862
אבו סנאן,82,37.27,220,153.78,7.83,אדום,14306
אבו קורינאת (שבט),קטן מ-15,אין מידע,24,36.03,7.95,אדום,6661
אבו רובייעה (שבט),קטן מ-15,אין מידע,27,30.53,8.7,אדום,8843
אבו רוקייק (שבט),15,50.00,30,29.35,5.71,צהוב,10222
אבטין,קטן מ-15,אין מידע,23,79.67,6.58,כתום,2887
אבן יהודה,115,34.64,332,236.53,10,אדום,14036
אבני חפץ,15,55.56,27,129.87,10,אדום,2079
אום אל-פחם,309,41.53,744,131.19,7.89,אדום,56713
אום בטין,קטן מ-15,אין מידע,22,49.10,4.21,ירוק,4481
אופקים,222,34.91,636,196.43,10,אדום,32378
אור יהודה,131,26.68,491,134.20,9.7,אדום,36587
אור עקיבא,114,28.50,400,206.01,10,אדום,19417
אורנית,70,38.89,180,199.78,10,אדום,9010
אזור,39,21.79,179,135.32,9.81,אדום,13228
אחוזת ברק,39,38.24,102,425.35,10,אדום,2398
אילת,495,44.04,1124,214.07,9.78,אדום,52507
אכסאל,67,32.37,207,137.64,8.13,אדום,15039
אלון שבות,30,50.00,60,192.86,10,אדום,3111
אליכין,28,32.18,87,251.01,9.97,אדום,3466
אלעד,104,36.49,285,57.95,6.93,כתום,49179
אלעזר,20,54.05,37,151.14,10,אדום,2448
אלפי מנשה,79,44.89,176,219.70,10,אדום,8011
אלקנה,47,43.52,108,272.80,10,אדום,3959
אעבלין,63,38.89,162,119.87,8.42,אדום,13515
אעצם (שבט),16,35.56,45,41.46,7.11,כתום,10853
אפרת,124,54.15,229,200.53,10,אדום,11420
אריאל,180,38.96,462,225.50,10,אדום,20488
אשדוד,906,31.05,2918,128.93,9.88,אדום,226329
אשקלון,942,29.90,3151,215.17,10,אדום,146442
באקה אל-גרביה,160,34.04,470,154.36,8.61,אדום,30448
באר יעקב,198,38.30,517,179.40,10,אדום,28818
באר שבע,1508,31.87,4731,224.62,10,אדום,210624
בועיינה-נוג'ידאת,21,21.00,100,99.89,8.87,אדום,10011
בוקעאתא,25,33.78,74,110.83,8.77,אדום,6677
ביר אל-מכסור,67,50.38,133,136.70,9.25,אדום,9729
בית אל,36,52.94,68,114.75,10,אדום,5926
בית אריה,34,39.08,87,162.86,10,אדום,5342
בית ג'ן,44,30.14,146,119.98,10,אדום,12169
בית דגן,26,30.23,86,117.84,10,אדום,7298
בית חשמונאי,25,46.30,54,246.69,10,אדום,2189
בית יצחק-שער חפר,קטן מ-15,אין מידע,40,186.57,9.85,אדום,2144
בית שאן,142,26.49,536,282.40,10,אדום,18980
בית שמש,183,28.07,652,49.32,7.42,כתום,132210
ביתר עילית,17,22.67,75,12.24,3.55,ירוק,61297
בני ברק,349,32.53,1073,51.58,4.92,צהוב,208031
"בני עי""ש",33,37.50,88,127.50,9.98,אדום,6902
בנימינה-גבעת עדה,131,40.81,321,200.99,10,אדום,15971
"בסמ""ה",92,41.63,221,215.57,8.59,אדום,10252
בסמת טבעון,59,41.55,142,177.48,8.9,אדום,8001
בענה,28,47.46,59,70.06,6.19,כתום,8421
ברכה,32,64.00,50,173.13,10,אדום,2888
ברקת,קטן מ-15,אין מידע,20,95.01,10,אדום,2105
בת חפר,39,33.05,118,223.57,10,אדום,5278
בת ים,413,23.48,1759,137.67,9.7,אדום,127772
ג'דיידה-מכר,55,31.79,173,81.10,9.44,אדום,21331
ג'ולס,33,39.29,84,128.34,9.89,אדום,6545
