gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,50-59,מתחילת קורונה,121640,3.5,357,3.6,515,9.1,2149,7.9
נקבה,50-59,6 חודשים,117910,4.7,59,2,91,5.1,407,4.6
נקבה,50-59,3 חודשים,108998,5,31,1.8,53,5.1,167,3.2
נקבה,50-59,חודש אחרון,70058,5.2,24,1.6,43,5,136,3.2
נקבה,50-59,מתחילת קורונה,163806,4.7,189,1.9,249,4.4,1479,5.4
נקבה,50-59,שנה,128513,4.6,100,2.3,152,5.6,718,5.4
זכר,60-69,6 חודשים,54392,2.2,248,8.2,223,12.5,870,9.7
זכר,60-69,3 חודשים,50724,2.3,111,6.4,120,11.6,458,8.9
זכר,60-69,מתחילת קורונה,81625,2.3,929,9.4,874,15.4,3109,11.4
זכר,60-69,שנה,60395,2.2,382,8.7,345,12.7,1304,9.8
זכר,60-69,חודש אחרון,29725,2.2,91,6.2,99,11.4,368,8.8
נקבה,60-69,3 חודשים,69785,3.2,64,3.7,70,6.8,334,6.5
נקבה,60-69,6 חודשים,74561,3,177,5.9,160,9,658,7.4
נקבה,60-69,חודש אחרון,43494,3.2,50,3.4,57,6.6,271,6.5
נקבה,60-69,שנה,81696,2.9,266,6.1,245,9,1022,7.7
נקבה,60-69,מתחילת קורונה,103423,2.9,508,5.1,458,8.1,2094,7.7
זכר,70-79,6 חודשים,29164,1.2,403,13.3,250,14,1093,12.2
זכר,70-79,שנה,32612,1.2,604,13.8,378,13.9,1568,11.8
זכר,70-79,חודש אחרון,15805,1.2,190,12.9,137,15.8,593,14.2
זכר,70-79,3 חודשים,27398,1.3,224,12.9,153,14.8,712,13.9
זכר,70-79,מתחילת קורונה,43213,1.2,1513,15.2,976,17.2,3542,13
נקבה,70-79,6 חודשים,35844,1.4,311,10.3,185,10.4,889,10
נקבה,70-79,מתחילת קורונה,50783,1.4,950,9.6,548,9.6,2584,9.5
נקבה,70-79,חודש אחרון,20474,1.5,136,9.2,83,9.6,437,10.4
נקבה,70-79,3 חודשים,33558,1.5,165,9.5,98,9.5,535,10.4
נקבה,70-79,שנה,39837,1.4,471,10.7,275,10.1,1287,9.7
זכר,80-89,6 חודשים,10662,0.4,523,17.3,191,10.7,1071,12
זכר,80-89,חודש אחרון,6022,0.4,292,19.8,111,12.8,639,15.3
זכר,80-89,מתחילת קורונה,16975,0.5,1731,17.4,607,10.7,2883,10.6
זכר,80-89,שנה,12213,0.4,734,16.7,262,9.7,1457,11
זכר,80-89,3 חודשים,9812,0.4,327,18.8,128,12.3,758,14.7
נקבה,80-89,מתחילת קורונה,23814,0.7,1594,16.1,458,8.1,2956,10.8
נקבה,80-89,חודש אחרון,8968,0.7,282,19.1,100,11.5,642,15.3
נקבה,80-89,שנה,17227,0.6,722,16.5,231,8.5,1551,11.7
נקבה,80-89,3 חודשים,14004,0.6,329,18.9,113,10.9,784,15.3
נקבה,80-89,6 חודשים,15208,0.6,508,16.8,160,9,1119,12.5
זכר,90+,3 חודשים,2210,0.1,183,10.5,32,3.1,294,5.7
זכר,90+,מתחילת קורונה,3968,0.1,774,7.8,128,2.3,959,3.5
זכר,90+,חודש אחרון,1401,0.1,164,11.1,31,3.6,250,6
זכר,90+,שנה,2747,0.1,322,7.3,55,2,484,3.7
זכר,90+,6 חודשים,2403,0.1,247,8.2,42,2.4,377,4.2
נקבה,90+,מתחילת קורונה,7766,0.2,1046,10.5,126,2.2,1446,5.3
נקבה,90+,6 חודשים,4550,0.2,332,11,46,2.6,572,6.4
נקבה,90+,חודש אחרון,2685,0.2,185,12.5,30,3.5,337,8.1
נקבה,90+,שנה,5183,0.2,431,9.8,61,2.2,743,5.6
נקבה,90+,3 חודשים,4185,0.2,218,12.5,34,3.3,409,8
