name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Afula,8,אדום,21.1,25,55,129,אדום,2022-12-02T00:00:00.000Z,71.28,66.79,50.86,22.7
Pardes Hanna-Karkur,6.2,כתום,11.0,18,65,58,כתום,2022-12-02T00:00:00.000Z,72.72,68.95,52.30,13.3
Petah Tiqwa,7.6,אדום,19.4,19,10,597,אדום,2022-12-02T00:00:00.000Z,79.08,74.00,57.28,23.8
Zefat,7.2,כתום,6.6,24,-11,25,כתום,2022-12-02T00:00:00.000Z,45.18,40.05,26.91,6.9
Qiryat Motzkin,8.1,אדום,29.0,24,-1,129,אדום,2022-12-02T00:00:00.000Z,83.45,80.06,65.43,28.4
Rishon Leziyyon,7,כתום,17.1,17,12,492,כתום,2022-12-02T00:00:00.000Z,78.21,74.92,60.31,19.2
Nizzan,4.5,ירוק,15.8,36,0,קטן מ-15,ירוק,2022-12-02T00:00:00.000Z,70.07,63.84,46.21,
Qiryat Eqron,7.5,אדום,13.6,18,0,17,אדום,2022-12-02T00:00:00.000Z,69.66,65.60,48.21,15.4
Yavne'el,4.5,ירוק,4.6,11,0,קטן מ-15,ירוק,2022-12-02T00:00:00.000Z,41.26,36.83,25.20,
Bu'eine-Nujeidat,5.3,ירוק,8.0,14,0,קטן מ-15,צהוב,2022-12-02T00:00:00.000Z,72.64,62.64,36.07,
Bet Hashmonay,4.4,ירוק,18.3,11,0,קטן מ-15,ירוק,2022-12-02T00:00:00.000Z,מעל 90%,מעל 90%,72.36,
Kefar Sava,8.2,כתום,20.2,22,23,248,אדום,2022-12-02T00:00:00.000Z,84.17,81.25,66.56,24.4
Lod,6,ירוק,10.0,11,39,95,כתום,2022-12-02T00:00:00.000Z,64.91,58.22,39.97,11.8
Ashqelon,8,כתום,19.3,21,-2,335,אדום,2022-12-02T00:00:00.000Z,72.49,67.69,50.86,22.9
