averageInfected,begin_date,end_date,isCurrentWeek
1024,2022-11-06T00:00:00.000Z,2022-11-12T00:00:00.000Z,False
1260,2022-11-13T00:00:00.000Z,2022-11-19T00:00:00.000Z,False
1460,2022-11-20T00:00:00.000Z,2022-11-26T00:00:00.000Z,False
1731,2022-11-27T00:00:00.000Z,2022-12-03T00:00:00.000Z,True
