Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,45,62,0,0,0,0,0,0,0
2020-12-20T00:00:00.000Z,7382,7444,0.08,0,0,0,0,0,0
2020-12-21T00:00:00.000Z,24897,32341,0.35,0,0,0,0,0,0
2020-12-22T00:00:00.000Z,44629,76970,0.83,0,0,0,0,0,0
2020-12-23T00:00:00.000Z,62869,139839,1.5,0,0,0,0,0,0
2020-12-24T00:00:00.000Z,73372,213211,2.29,0,0,0,0,0,0
2020-12-25T00:00:00.000Z,38477,251688,2.71,0,0,0,0,0,0
2020-12-26T00:00:00.000Z,32597,284285,3.06,0,0,0,0,0,0
2020-12-27T00:00:00.000Z,104461,388746,4.18,0,0,0,0,0,0
2020-12-28T00:00:00.000Z,134917,523663,5.63,0,0,0,0,0,0
2020-12-29T00:00:00.000Z,156146,679809,7.31,0,0,0,0,0,0
2020-12-30T00:00:00.000Z,152954,832763,8.96,0,0,0,0,0,0
2020-12-31T00:00:00.000Z,158393,991156,10.66,0,0,0,0,0,0
2021-01-01T00:00:00.000Z,71328,1062484,11.43,0,0,0,0,0,0
2021-01-02T00:00:00.000Z,71667,1134151,12.2,0,0,0,0,0,0
2021-01-03T00:00:00.000Z,149574,1283725,13.8,0,0,0,0,0,0
2021-01-04T00:00:00.000Z,152023,1435748,15.44,1,1,0,0,0,0
2021-01-05T00:00:00.000Z,125017,1560765,16.78,0,1,0,0,0,0
2021-01-06T00:00:00.000Z,103196,1663961,17.89,1,2,0,0,0,0
2021-01-07T00:00:00.000Z,115931,1779892,19.14,5,7,0,0,0,0
2021-01-08T00:00:00.000Z,66377,1846269,19.85,3,10,0,0,0,0
2021-01-09T00:00:00.000Z,44490,1890759,20.33,23,33,0,0,0,0
2021-01-10T00:00:00.000Z,37579,1928338,20.74,5990,6023,0.06,0,0,0
2021-01-11T00:00:00.000Z,21077,1949415,20.96,19243,25266,0.27,0,0,0
2021-01-12T00:00:00.000Z,23964,1973379,21.22,35644,60910,0.66,0,0,0
2021-01-13T00:00:00.000Z,51973,2025352,21.78,56840,117750,1.27,0,0,0
2021-01-14T00:00:00.000Z,56365,2081717,22.39,68795,186545,2.01,0,0,0
2021-01-15T00:00:00.000Z,30678,2112395,22.72,35903,222448,2.39,0,0,0
2021-01-16T00:00:00.000Z,29405,2141800,23.03,25994,248442,2.67,0,0,0
2021-01-17T00:00:00.000Z,68332,2210132,23.77,84528,332970,3.58,0,0,0
2021-01-18T00:00:00.000Z,69629,2279761,24.52,120334,453304,4.87,0,0,0
2021-01-19T00:00:00.000Z,72726,2352487,25.3,137703,591007,6.36,0,0,0
2021-01-20T00:00:00.000Z,76688,2429175,26.12,143607,734614,7.9,0,0,0
2021-01-21T00:00:00.000Z,69808,2498983,26.87,164240,898854,9.67,0,0,0
2021-01-22T00:00:00.000Z,37787,2536770,27.28,71030,969884,10.43,0,0,0
2021-01-23T00:00:00.000Z,39899,2576669,27.71,53519,1023403,11.01,0,0,0
2021-01-24T00:00:00.000Z,68999,2645668,28.45,140537,1163940,12.52,0,0,0
2021-01-25T00:00:00.000Z,80792,2726460,29.32,139357,1303297,14.02,0,0,0
2021-01-26T00:00:00.000Z,78568,2805028,30.16,126256,1429553,15.37,0,0,0
2021-01-27T00:00:00.000Z,77787,2882815,31,124890,1554443,16.72,0,0,0
2021-01-28T00:00:00.000Z,79419,2962234,31.85,130462,1684905,18.12,0,0,0
2021-01-29T00:00:00.000Z,36570,2998804,32.25,64709,1749614,18.81,0,0,0
2021-01-30T00:00:00.000Z,34339,3033143,32.62,42702,1792316,19.27,0,0,0
2021-01-31T00:00:00.000Z,73217,3106360,33.4,59411,1851727,19.91,0,0,0
2021-02-01T00:00:00.000Z,82379,3188739,34.29,35271,1886998,20.29,0,0,0
2021-02-02T00:00:00.000Z,69939,3258678,35.04,30996,1917994,20.63,0,0,0
2021-02-03T00:00:00.000Z,60141,3318819,35.69,51330,1969324,21.18,0,0,0
2021-02-04T00:00:00.000Z,72483,3391302,36.47,58001,2027325,21.8,0,0,0
2021-02-05T00:00:00.000Z,33828,3425130,36.83,28714,2056039,22.11,0,0,0
2021-02-06T00:00:00.000Z,21562,3446692,37.06,22177,2078216,22.35,0,0,0
2021-02-07T00:00:00.000Z,53993,3500685,37.64,68616,2146832,23.09,0,0,0
2021-02-08T00:00:00.000Z,58534,3559219,38.27,65312,2212144,23.79,0,0,0
2021-02-09T00:00:00.000Z,66220,3625439,38.99,67433,2279577,24.51,0,0,0
2021-02-10T00:00:00.000Z,70403,3695842,39.74,72127,2351704,25.29,0,0,0
2021-02-11T00:00:00.000Z,81005,3776847,40.61,71942,2423646,26.06,0,0,0
2021-02-12T00:00:00.000Z,38992,3815839,41.03,37491,2461137,26.47,0,0,0
2021-02-13T00:00:00.000Z,27392,3843231,41.33,30382,2491519,26.79,0,0,0
2021-02-14T00:00:00.000Z,74789,3918020,42.13,68955,2560474,27.53,0,0,0
2021-02-15T00:00:00.000Z,81389,3999409,43.01,75580,2636054,28.35,0,0,0
2021-02-16T00:00:00.000Z,83325,4082734,43.9,78146,2714200,29.19,0,0,0
2021-02-17T00:00:00.000Z,61855,4144589,44.57,75477,2789677,30,0,0,0
2021-02-18T00:00:00.000Z,69027,4213616,45.31,79612,2869289,30.85,0,0,0
2021-02-19T00:00:00.000Z,39580,4253196,45.74,38052,2907341,31.26,0,0,0
2021-02-20T00:00:00.000Z,31592,4284788,46.08,28681,2936022,31.57,0,0,0
2021-02-21T00:00:00.000Z,79333,4364121,46.93,78333,3014355,32.41,0,0,0
2021-02-22T00:00:00.000Z,84935,4449056,47.84,80468,3094823,33.28,0,0,0
2021-02-23T00:00:00.000Z,77216,4526272,48.67,70331,3165154,34.04,0,0,0
2021-02-24T00:00:00.000Z,60944,4587216,49.33,62967,3228121,34.71,0,0,0
2021-02-25T00:00:00.000Z,51599,4638815,49.88,64666,3292787,35.41,0,0,0
2021-02-26T00:00:00.000Z,25802,4664617,50.16,31938,3324725,35.75,0,0,0
2021-02-27T00:00:00.000Z,18278,4682895,50.36,21160,3345885,35.98,0,0,0
2021-02-28T00:00:00.000Z,40218,4723113,50.79,55796,3401681,36.58,0,0,0
2021-03-01T00:00:00.000Z,45566,4768679,51.28,61323,3463004,37.24,0,0,0
2021-03-02T00:00:00.000Z,41051,4809730,51.72,64645,3527649,37.93,0,0,0
2021-03-03T00:00:00.000Z,41864,4851594,52.17,66648,3594297,38.65,0,0,0
2021-03-04T00:00:00.000Z,39532,4891126,52.6,78965,3673262,39.5,0,0,0
2021-03-05T00:00:00.000Z,17204,4908330,52.78,40365,3713627,39.93,0,0,0
2021-03-06T00:00:00.000Z,10606,4918936,52.9,25297,3738924,40.21,0,0,0
2021-03-07T00:00:00.000Z,31020,4949956,53.23,72747,3811671,40.99,0,0,0
2021-03-08T00:00:00.000Z,27209,4977165,53.52,73165,3884836,41.78,0,0,0
2021-03-09T00:00:00.000Z,26586,5003751,53.81,76502,3961338,42.6,0,0,0
2021-03-10T00:00:00.000Z,23172,5026923,54.06,58564,4019902,43.23,0,0,0
2021-03-11T00:00:00.000Z,23115,5050038,54.31,68947,4088849,43.97,0,0,0
2021-03-12T00:00:00.000Z,11140,5061178,54.43,41329,4130178,44.41,0,0,0
