name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Yoqne'am Illit,8.1,כתום,14.1,25,36,42,אדום,2022-09-14T00:00:00.000Z,80.98,77.70,62.10,17.5
Kafar Kama,3.8,ירוק,2.9,20,0,קטן מ-15,ירוק,2022-09-14T00:00:00.000Z,74.06,70.35,55.45,
Qiryat Bialik,8.3,צהוב,16.3,21,54,76,אדום,2022-09-14T00:00:00.000Z,81.64,78.05,63.06,18.2
Qiryat Yam,6.9,צהוב,19.0,16,56,94,כתום,2022-09-14T00:00:00.000Z,77.79,74.13,58.58,23.9
Hod Hasharon,6.2,כתום,13.9,14,45,125,כתום,2022-09-14T00:00:00.000Z,83.30,80.44,65.64,19.3
Binyamina-Giv'at Ada,5.5,צהוב,6.3,17,0,20,צהוב,2022-09-14T00:00:00.000Z,78.67,75.25,59.40,12.5
Kafar Qara,2.4,ירוק,1.6,3,0,22,ירוק,2022-09-14T00:00:00.000Z,68.86,61.26,38.43,11.4
Rekhasim,2,ירוק,0.8,0,0,קטן מ-15,ירוק,2022-09-14T00:00:00.000Z,47.65,35.08,20.13,
Pardesiyya,5.3,צהוב,6.0,6,0,קטן מ-15,צהוב,2022-09-14T00:00:00.000Z,מעל 90%,89.72,72.24,
Netivot,3,ירוק,3.3,7,30,28,ירוק,2022-09-14T00:00:00.000Z,55.65,47.47,30.16,7.1
Hura,2,ירוק,0.9,1,0,קטן מ-15,ירוק,2022-09-14T00:00:00.000Z,25.08,21.06,8.99,
Mi'elya,3.2,ירוק,3.1,2,0,קטן מ-15,ירוק,2022-09-14T00:00:00.000Z,69.24,64.16,45.89,
Muqeible,3.8,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-09-14T00:00:00.000Z,73.06,62.46,34.68,
Immanu'el,2,ירוק,0.0,0,0, 0 ,ירוק,2022-09-14T00:00:00.000Z,29.10,23.22,12.41,0.0
Gan Yavne,7,ירוק,8.0,21,89,21,כתום,2022-09-14T00:00:00.000Z,78.95,74.55,57.36,8.8
Qiryat Mal'akhi,3.3,ירוק,2.9,9,0,קטן מ-15,ירוק,2022-09-14T00:00:00.000Z,60.13,52.78,33.97,
Bene Ayish,3.9,ירוק,4.3,5,0,קטן מ-15,ירוק,2022-09-14T00:00:00.000Z,72.15,68.20,53.33,
Bareqet,3.4,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-09-14T00:00:00.000Z,45.89,39.10,24.56,
Yavne'el,2.8,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-09-14T00:00:00.000Z,41.26,36.80,25.18,
Even Yehuda,9,ירוק,24.9,36,133,41,אדום,2022-09-14T00:00:00.000Z,מעל 90%,88.92,70.42,29.2
Bet Hashmonay,3.1,ירוק,18.3,10,0,קטן מ-15,ירוק,2022-09-14T00:00:00.000Z,מעל 90%,מעל 90%,72.27,
Segev-Shalom,3.3,ירוק,0.9,4,0,קטן מ-15,ירוק,2022-09-14T00:00:00.000Z,31.56,26.79,11.46,
Sulam,2.3,ירוק,0.0,0,0, 0 ,ירוק,2022-09-14T00:00:00.000Z,80.02,70.17,44.11,0.0
Basmat Tab'un,3.6,ירוק,2.5,1,0,קטן מ-15,ירוק,2022-09-14T00:00:00.000Z,58.69,53.27,29.88,
Bet She'an,7.3,כתום,9.5,26,28,25,כתום,2022-09-14T00:00:00.000Z,74.45,68.40,48.62,13.2
Zikhron Ya'aqov,5.7,אדום,8.9,25,23,28,צהוב,2022-09-14T00:00:00.000Z,80.70,76.97,62.49,11.9
Yehud,4.8,ירוק,11.0,10,57,41,צהוב,2022-09-14T00:00:00.000Z,82.19,77.84,62.53,13.7
Sha'are Tiqwa,3.6,ירוק,11.6,25,0,קטן מ-15,ירוק,2022-09-14T00:00:00.000Z,74.36,70.29,54.89,
Talmon,2,ירוק,0.0,0,0, 0 ,ירוק,2022-09-14T00:00:00.000Z,74.92,66.96,46.16,0.0
Zefat,5.3,אדום,3.6,11,-62,19,צהוב,2022-09-14T00:00:00.000Z,45.16,40.04,26.87,5.2
Qiryat Motzkin,4.9,כתום,13.4,12,12,76,צהוב,2022-09-14T00:00:00.000Z,83.42,80.03,65.35,16.7
Rishon Leziyyon,6.1,צהוב,11.3,12,31,378,כתום,2022-09-14T00:00:00.000Z,78.20,74.89,60.23,14.8
Rehovot,5.7,צהוב,8.8,14,-7,173,צהוב,2022-09-14T00:00:00.000Z,74.26,69.95,53.98,11.8
Ramla,4.2,ירוק,3.9,5,-25,64,ירוק,2022-09-14T00:00:00.000Z,68.45,61.23,41.84,8.3
Ramat Gan,5.8,צהוב,9.2,11,17,210,צהוב,2022-09-14T00:00:00.000Z,76.62,73.61,61.11,12.6
Ra'annana,7.6,צהוב,17.5,18,68,145,אדום,2022-09-14T00:00:00.000Z,89.85,86.58,71.21,18.8
Shefar'am,3.6,ירוק,2.8,4,-33,30,ירוק,2022-09-14T00:00:00.000Z,68.90,61.05,38.80,7.1
Tamra,2.9,ירוק,0.9,2,0,20,ירוק,2022-09-14T00:00:00.000Z,69.74,57.87,34.69,5.7
