city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130393,584,186,21543,6
רהט,4931,158,88,1467,23
תל אביב - יפו,26304,148,54,17906,3
באר שבע,15093,145,70,6981,7
נתניה,16947,118,48,7215,5
אשדוד,25544,103,54,6086,5
חיפה,16627,100,35,9626,4
פתח תקווה,21600,86,44,7909,3
חולון,14633,76,23,5347,4
טייבה,4543,68,38,1229,15
נצרת,9019,65,20,1607,8
לוד,8623,62,32,6284,8
אום אל-פחם,6129,57,25,1089,10
ראשון לציון,14851,55,24,7418,2
בת ים,9663,55,22,4298,4
בית שמש,20218,52,16,1921,4
אשקלון,11820,51,20,4183,4
לקיה,770,50,29,340,31
נתיבות,7013,45,25,913,11
רחובות,11303,41,23,6265,3
אבו גוש,1276,40, 11-14 ,664,49
כסיפה,901,38,17,185,21
כפר קאסם,3368,36,23,825,15
רמלה,9517,34,  1-5  ,2131,4
אבו סנאן,1337,33,  6-10  ,1058,24
חדרה,6821,32, 11-14 ,3032,3
ערערה-בנגב,996,32,18,261,17
קרית גת,7309,32, 11-14 ,1434,5
צפת,4814,30,21,698,8
דימונה,2499,29,  6-10  ,1413,8
בני ברק,48207,28, 11-14 ,2124,1
חורה,858,27,  6-10  ,211,15
מעלה עירון,1880,27,  6-10  ,298,18
עין מאהל,1652,26, 11-14 ,287,19
ערד,2473,24,  6-10  ,1288,9
תל שבע,562,24,  6-10  ,320,11
רעננה,3841,24,15,2983,3
ערערה,2019,23, 11-14 ,465,11
אעצם (שבט),80,22,15,103,20
טמרה,3868,21,18,986,6
באקה אל-גרביה,2755,21, 11-14 ,721,7
אילת,2509,21,  6-10  ,6486,4
קרית אתא,4680,21,  1-5  ,1658,4
קלנסווה,2494,21,16,622,9
ירכא,2127,20,  1-5  ,218,13
טבריה,4515,20,  1-5  ,1034,4
שפרעם,4110,20,  6-10  ,944,5
רמת גן,7881,20, 11-14 ,12224,1
הרצליה,4228,20,  6-10  ,4028,2
אבו קורינאת (שבט),51,20, 11-14 ,50,30
שגב-שלום,331,19, 11-14 ,140,17
טירה,2722,19,  6-10  ,753,7
נהריה,3308,18,  1-5  ,1640,3
אור עקיבא,1639,18, 11-14 ,606,9
כפר מנדא,1682,17,  1-5  ,315,8
יקנעם עילית,1165,17,  1-5  ,924,7
יבנה,4328,16,  6-10  ,1330,3
אור יהודה,4350,16,  6-10  ,942,5
מסעודין אל-עזאזמה,106,16,  6-10  ,85,9
פרדס חנה-כרכור,2343,16,  6-10  ,1382,4
נס ציונה,2466,16, 11-14 ,1533,3
עראבה,2307,16, 11-14 ,715,6
קרית ים,2349,15,  1-5  ,1894,4
בית ג'ן,1889,15, 11-14 ,237,12
ריינה,1701,15,  1-5  ,277,9
פוריידיס,1250,15, 11-14 ,227,11
שלומי,422, קטן מ-15 ,  0  ,167,4
חורפיש,996, קטן מ-15 ,  0  ,121,3
דבוריה,1203, קטן מ-15 ,  1-5  ,539,2
כפר סבא,4075, קטן מ-15 ,  1-5  ,3328,1
יפיע,2219, קטן מ-15 ,  1-5  ,311,7
הוואשלה (שבט), קטן מ-15 , קטן מ-15 ,  0  ,13,4
עילוט,668, קטן מ-15 ,  1-5  ,173,12
נאעורה,174, קטן מ-15 ,  0  ,100,8
סאג'ור,500, קטן מ-15 ,  1-5  ,76,9
סולם,260, קטן מ-15 ,  1-5  ,64,10
מייסר,118, קטן מ-15 ,  1-5  ,60,5
יאנוח-ג'ת,1152, קטן מ-15 ,  0  ,68,3
בית דגן,528, קטן מ-15 ,  0  ,190,8
חשמונאים,466, קטן מ-15 ,  0  ,127,3
טורעאן,1301, קטן מ-15 ,  6-10  ,394,7
