name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,102.7848129272461,28
יוספטל,,67.69230651855469,5
שמיר,,74.41077423095703,23
וולפסון,,80.38067626953125,17
זיו צפת,,84.14985656738281,12
הלל יפה,,96.69902801513672,13
נהריה,,68.90410614013672,33
ברזילי,,85.09933471679688,33
פוריה,,68.73239135742188,11
סוראסקי,,119.4705352783203,32
בני ציון,,96.99768829345703,6
רבין ק. בילינסון,,91.49700927734375,16
סורוקה,,84.44830322265625,26
מאיר,,83.54756164550781,25
קפלן,,92.41876983642578,30
"רמב""ם",,94.97950744628906,22
הכרמל,,94.06952667236328,5
השרון ק. גולדה,,65.56016540527344,12
הדסה עין כרם,,,54
הסקוטי,,28.5714282989502,5
המשפחה הקדושה,,,0
סנט ג'וזף,,,1
שערי צדק,,111.6707611083984,15
אל מקאסד,,,0
לניאדו,,79.66574096679688,16
אוגוסטה ויקטוריה,,,2
מעייני הישועה,,95.88607788085938,15
אסותא אשדוד,,,5
שניידר,,,0
סנט וינסנט,,,0
המרכזי בעמק,,80.17241668701172,28
