name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
קרית ארבע,7.5,כתום,70.8,0.0657568238213,0.3333333333333,75,כתום,2021-03-09T00:00:00.000Z,44.62292404029404,34.399673291587256,102.1
קרית מוצקין,4.1,ירוק,11.7,0.0311581422692,-0.2318840579711,89,ירוק,2021-03-09T00:00:00.000Z,67.24225160027277,57.60322034271134,19.6
טלמון,5.2,צהוב,24.9,0.0175,-0.07692307692309996,19,צהוב,2021-03-09T00:00:00.000Z,43.31395348837209,37.02242524916943,39.5
שדרות,7.4,כתום,65.7,0.0546494992846,0.2666666666666,288,כתום,2021-03-09T00:00:00.000Z,50.05363507387799,36.28845288764317,99.7
טבריה,7.1,כתום,40.5,0.0662108672184,-0.1232227488152,296,כתום,2021-03-09T00:00:00.000Z,51.343956573129624,38.76461060281049,64.8
תקוע,6.5,כתום,28.7,0.0276497695852,0,22,כתום,2021-03-09T00:00:00.000Z,37.392550143266476,32.473734479465136,52.5
אבו רוקייק (שבט),5.7,צהוב,9.8,0.11,0, קטן מ-15 ,צהוב,2021-03-09T00:00:00.000Z,4.226178829974565,1.2326354920759148,
גני תקווה,7.4,כתום,34.9,0.0414823008849,0.4423076923075999,108,כתום,2021-03-09T00:00:00.000Z,61.36321368793007,54.86795610935465,50.2
מג'דל שמס,5.1,צהוב,11.6,0.1160714285714,0.3,18,צהוב,2021-03-09T00:00:00.000Z,46.27356812522234,31.563500533617926,16.0
גבעת שמואל,5.6,צהוב,16.2,0.0215686274509,0.07317073170730004,65,צהוב,2021-03-09T00:00:00.000Z,58.687031869584374,51.64855338522544,23.9
נאעורה,4.5,ירוק,8.5,0.030303030303,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,53.04904051172707,36.7590618336887,
גני מודיעין,7.8,אדום ,62.8,0.0923913043478,0.3076923076922999,25,אדום ,2021-03-09T00:00:00.000Z,25.43438077634011,17.338262476894638,92.4
נתיבות,6.9,כתום,53.0,0.0679611650485,0.03465346534650005,333,כתום,2021-03-09T00:00:00.000Z,38.76976885644769,26.32045823195458,84.4
נהריה,5,צהוב,13.9,0.02723347725,-0.3492063492064,142,צהוב,2021-03-09T00:00:00.000Z,66.73199412052915,54.826065654091124,24.0
אבו תלול,4.9,צהוב,32.8,0.2258064516129,0, קטן מ-15 ,צהוב,2021-03-09T00:00:00.000Z,5.20393811533052,2.297233942803563,
בת חפר,3.3,ירוק,1.9,0.005376344086,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,72.0348616900341,63.71731716559302,
חולון,5.7,צהוב,20.7,0.0396686159844,-0.1810865191147,719,צהוב,2021-03-09T00:00:00.000Z,60.098213831357185,49.79237697827082,36.6
מעלה עירון,7,כתום,23.5,0.1117824773413,-0.3793103448276,72,כתום,2021-03-09T00:00:00.000Z,41.98423555468699,23.13204351508045,46.9
גבעת אבני,4,ירוק,14.4,0.0254237288135,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,74.8076923076923,64.42307692307693,
אבו קורינאת (שבט),4.6,צהוב,4.5,0.024193548387,0, קטן מ-15 ,צהוב,2021-03-09T00:00:00.000Z,2.7623479957964268,0.9157784116499025,
יקנעם עילית,3.6,ירוק,9.6,0.0166540499621,-0.54,42,ירוק,2021-03-09T00:00:00.000Z,62.66988071983708,52.84900876937784,17.5
בית יצחק-שער חפר,4.5,ירוק,9.3,0.0128205128205,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,67.0242537313433,61.80037313432835,
מג'ד אל-כרום,7.1,כתום,31.4,0.087114337568,-0.125,77,כתום,2021-03-09T00:00:00.000Z,44.688762100134625,25.77729341624463,49.4
עלי,7.9,אדום ,66.9,0.0324384787472,-0.2682926829269,49,אדום ,2021-03-09T00:00:00.000Z,41.98439241917502,35.11705685618729,109.3
טייבה,7.3,אדום ,29.8,0.0837118754055,-0.2692307692308,245,אדום ,2021-03-09T00:00:00.000Z,40.085684805526896,24.249697187205598,55.0
מצפה רמון,8.6,אדום ,86.8,0.058064516129,1.1428571428571,53,אדום ,2021-03-09T00:00:00.000Z,48.9098977426201,37.179239822496626,102.3
עוזייר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-03-09T00:00:00.000Z,47.91790600832837,32.27245687091017,0.0
אליכין,5.7,צהוב,23.1,0.0224358974358,0, קטן מ-15 ,צהוב,2021-03-09T00:00:00.000Z,60.76168493941142,50.98095787651471,
ראש פינה,4.3,ירוק,12.4,0.0363636363636,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,58.212186823383846,50.57222394061244,
כפר תבור,3,ירוק,4.5,0.0119047619047,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,66.4167234719382,58.73665076119063,
בית שאן,6.6,צהוב,38.5,0.0672268907563,2.65,86,צהוב,2021-03-09T00:00:00.000Z,59.768177028451,44.794520547945204,45.3
לפיד,2.2,ירוק,0.0,0,0, 0 ,ירוק,2021-03-09T00:00:00.000Z,73.60341151385927,64.77611940298507,0.0
בני ברק,6.7,כתום,24.8,0.0651424192106,-0.1269035532995,948,כתום,2021-03-09T00:00:00.000Z,26.99405377083223,19.384130249818536,45.6
ירוחם,5.2,צהוב,35.6,0.0418963616317,0.3571428571427999,52,צהוב,2021-03-09T00:00:00.000Z,51.41385767790262,41.76966292134831,48.7
רחובות,5.8,כתום,23.9,0.0333301223388,-0.2222222222223,623,כתום,2021-03-09T00:00:00.000Z,56.28500885694159,47.11414169738669,42.6
זמר,7.8,אדום ,33.2,0.0979591836734,-0.2,36,אדום ,2021-03-09T00:00:00.000Z,46.47653329641423,30.928976879412986,49.8
מצפה יריחו,7.7,כתום,97.5,0.0892857142857,1.5,32,כתום,2021-03-09T00:00:00.000Z,38.55750487329435,30.955165692007796,124.8
אטרש (שבט),4.3,צהוב,11.1,0.1379310344827,-0.09090909090910004, קטן מ-15 ,צהוב,2021-03-09T00:00:00.000Z,4.752640355753196,1.556420233463035,
חדרה,6.5,כתום,33.0,0.0521864028088,0.04823151125399994,544,כתום,2021-03-09T00:00:00.000Z,57.382136503315536,46.25990619440401,55.0
אל סייד,2,ירוק,0.0,0,0, 0 ,ירוק,2021-03-09T00:00:00.000Z,6.601749463607856,2.2280904439676514,0.0
אזור,6,כתום,29.5,0.0405827263267,-0.1333333333334,57,כתום,2021-03-09T00:00:00.000Z,54.241003931055346,44.47384336256426,43.1
מעלות-תרשיחא,7,כתום,43.3,0.051377118644,0.2467532467532001,141,כתום,2021-03-09T00:00:00.000Z,60.28973734091525,44.9047747991696,63.6
חריש,8,אדום ,59.2,0.048319327731,-0.1654676258993,208,אדום ,2021-03-09T00:00:00.000Z,35.61301509587923,25.285597715218277,106.1
שגב-שלום,8,אדום ,20.3,0.1554054054054,-0.4651162790698,55,אדום ,2021-03-09T00:00:00.000Z,19.050141242937855,6.973870056497175,48.6
חשמונאים,5.6,צהוב,11.2,0.008,0, קטן מ-15 ,צהוב,2021-03-09T00:00:00.000Z,85.89599700710812,72.31575009352788,
קרית יערים,9.7,אדום ,113.6,0.0661764705882,0.5777777777777,111,אדום ,2021-03-09T00:00:00.000Z,31.477927063339735,25.57581573896353,177.5
גן יבנה,6.3,כתום,26.4,0.0358361774744,0.4318181818180999,87,כתום,2021-03-09T00:00:00.000Z,60.70247414911877,50.156989157282204,36.4
עראבה,5.2,צהוב,16.0,0.0901287553648,-0.4615384615385,89,צהוב,2021-03-09T00:00:00.000Z,45.059754890766534,28.53391185202101,33.9
מעלה אדומים,5.7,צהוב,22.0,0.03125,-0.186274509804,134,צהוב,2021-03-09T00:00:00.000Z,61.23485529866145,50.63753240569282,35.4
קצר א-סר,3.7,ירוק,3.9,0.0357142857142,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,4.798761609907121,2.1671826625387,
גבע בנימין,6,כתום,31.3,0.0460358056265,-0.25,28,כתום,2021-03-09T00:00:00.000Z,37.55428174396387,28.556539864512764,48.6
רמת השרון,4.4,צהוב,7.6,0.0148821827201,-0.5,86,צהוב,2021-03-09T00:00:00.000Z,67.50979318478582,61.701276273114026,18.1
קרית שמונה,3,ירוק,2.7,0.0099337748344,-0.1666666666667001,21,ירוק,2021-03-09T00:00:00.000Z,63.262127280818866,51.4018691588785,9.3
אפרת,6.3,כתום,30.6,0.0252161383285,1.1875,42,כתום,2021-03-09T00:00:00.000Z,56.47985989492119,50.41155866900176,36.8
ראמה,7.6,אדום ,39.9,0.0745192307692,-0.1388888888889001,54,אדום ,2021-03-09T00:00:00.000Z,61.50972562153807,43.5398686074971,69.6
ביתר עילית,5.6,צהוב,15.0,0.0735411670663,-0.264,173,צהוב,2021-03-09T00:00:00.000Z,18.27821916243862,12.078894562539766,28.2
עין מאהל,7,כתום,22.9,0.1403508771929,-0.1842105263158,53,כתום,2021-03-09T00:00:00.000Z,47.57475083056478,27.847914359542266,39.1
שתולים,4.5,ירוק,4.8,0.0065359477124,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,57.381748686096515,45.389393215480176,
הוד השרון,5,צהוב,13.7,0.0217176702862,-0.2764227642277,151,צהוב,2021-03-09T00:00:00.000Z,64.36723032970427,58.08354567214887,23.3
אופקים,7.8,אדום ,69.5,0.0534478644714,0.3313609467455001,319,אדום ,2021-03-09T00:00:00.000Z,47.97084440051887,35.51794428315523,98.5
כוכב השחר,7.8,כתום,102.7,0.0428571428571,1.1818181818181,29,כתום,2021-03-09T00:00:00.000Z,43.53595890410959,35.659246575342465,124.1
אלעזר,4.6,ירוק,24.5,0.0232558139534,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,57.35294117647059,51.633986928104584,
כפר יאסיף,5.2,צהוב,28.3,0.0641592920353,-0.03333333333340005,38,צהוב,2021-03-09T00:00:00.000Z,54.746804566299154,35.64250170748366,37.1
עין נקובא,6.3,כתום,33.6,0.127659574468,-0.7073170731708001,30,כתום,2021-03-09T00:00:00.000Z,33.62237762237763,18.461538461538463,83.9
כפר כנא,9.5,אדום ,49.0,0.1472471190781,-0.04201680672270003,182,אדום ,2021-03-09T00:00:00.000Z,47.800094619586254,31.817986323168896,78.3
רבבה,5.1,צהוב,17.8,0.0131926121372,0, קטן מ-15 ,צהוב,2021-03-09T00:00:00.000Z,41.95504816268284,33.999286478772746,
הר אדר,4.4,צהוב,9.8,0.0222222222222,0, קטן מ-15 ,צהוב,2021-03-09T00:00:00.000Z,72.02831340004882,66.0483280449109,
רמת גן,4.5,צהוב,11.0,0.0180314803745,-0.1401869158879,331,צהוב,2021-03-09T00:00:00.000Z,61.340002158972325,53.46754944646348,19.9
נוקדים,2.3,ירוק,7.7,0.0204081632653,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,33.978328173374614,29.760061919504643,
נצרת,7.7,אדום ,33.6,0.1355498721227,-0.2790055248619,463,אדום ,2021-03-09T00:00:00.000Z,47.872230941415594,30.758741348701985,59.6
דימונה,5.9,כתום,36.3,0.0478377344048,-0.2944444444445,253,כתום,2021-03-09T00:00:00.000Z,64.10139039880987,48.360702637752475,72.4
"בסמ""ה",4.8,צהוב,14.6,0.0660792951541,-0.5161290322581,38,צהוב,2021-03-09T00:00:00.000Z,45.51307062036676,27.067889192352713,37.1
טובא-זנגריה,5.2,צהוב,11.6,0.0620155038759,-0.7058823529411999,26,צהוב,2021-03-09T00:00:00.000Z,51.546391752577314,34.70306374328445,37.8
אבטין,6.4,כתום,13.9,0.0449438202247,-0.1666666666667001,21,כתום,2021-03-09T00:00:00.000Z,47.073086248701074,31.243505368895047,72.7
כפר אדומים,4.5,ירוק,12.7,0.0173611111111,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,49.79911186297314,43.3918375978008,
עין קנייא,5.8,צהוב,46.7,0.1818181818181,0, קטן מ-15 ,צהוב,2021-03-09T00:00:00.000Z,56.83621091927205,43.72375174988334,
כפר כמא,7.5,אדום ,35.3,0.0392156862745,-0.07692307692309996,20,אדום ,2021-03-09T00:00:00.000Z,60.24734982332155,46.054181389870436,58.9
רמלה,5.8,צהוב,28.5,0.0541275333662,-0.3596491228071,424,צהוב,2021-03-09T00:00:00.000Z,51.610470332756854,37.37825572474416,55.1
חספין,3.9,ירוק,4.9,0.025,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,33.78839590443686,28.766455387615796,
גן נר,4.4,ירוק,14.8,0.0272108843537,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,71.96296296296296,62.22222222222222,
אלפי מנשה,4.2,ירוק,10.0,0.0213333333333,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,65.17288727999001,58.14505055548621,
יפיע,9.2,אדום ,46.1,0.178431372549,-0.08247422680420002,160,אדום ,2021-03-09T00:00:00.000Z,42.84381801222924,26.02860400041455,82.9
כרמיאל,4.6,צהוב,10.0,0.0243632336655,-0.1481481481482,85,צהוב,2021-03-09T00:00:00.000Z,64.12643429313705,53.63931586923577,18.4
רכסים,6.3,כתום,34.1,0.0679758308157,-0.04255319148939996,80,כתום,2021-03-09T00:00:00.000Z,28.124289503599847,19.893899204244033,60.6
דייר חנא,6.3,כתום,35.4,0.0981432360742,-0.439393939394,62,כתום,2021-03-09T00:00:00.000Z,51.78315326513051,33.36839085954681,59.3
מייסר,2.5,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,49.97569275644142,31.550802139037433,
רמת ישי,3.8,ירוק,5.1,0.013468013468,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,66.14741641337386,59.295845997973665,
טירת כרמל,6.3,כתום,20.2,0.0338164251207,-0.3717948717949,88,כתום,2021-03-09T00:00:00.000Z,61.478278772905085,50.07206094296891,36.2
עספיא,8.1,אדום ,30.9,0.1026315789473,0.5,57,אדום ,2021-03-09T00:00:00.000Z,48.48220654672268,34.59617975747008,45.2
דייר אל-אסד,6.3,כתום,13.4,0.090909090909,-0.1052631578948,28,כתום,2021-03-09T00:00:00.000Z,48.01730920535012,30.04720692368214,22.0
נחף,6.6,כתום,19.5,0.1405405405405,-0.3157894736843,52,כתום,2021-03-09T00:00:00.000Z,43.918159334482496,23.39054185715356,39.0
קרית ביאליק,5.3,צהוב,15.8,0.0384160756501,-0.2142857142858,105,צהוב,2021-03-09T00:00:00.000Z,65.25633329331252,55.636931204226194,25.2
שערי תקווה,6.8,כתום,26.5,0.0277777777777,-0.2,23,כתום,2021-03-09T00:00:00.000Z,57.76161348983303,48.71879649528848,38.0
מבוא חורון,2.9,ירוק,11.0,0.015625,0, קטן מ-15 ,ירוק,2021-03-09T00:00:00.000Z,35.57763061074319,29.72774098601913,
כפר מנדא,7.7,כתום,18.0,0.1574468085106,0.9473684210526001,55,כתום,2021-03-09T00:00:00.000Z,39.713731198447356,22.05240174672489,26.7
