city,diff,percentOfCityPopulation,sickCount,status,testsCount
מגדל העמק,0,0.3919157765311611,102,,2614
יהוד,2.3809523809523814,0.2963881996140061,86,,2782
חדרה,0,0.08903879996647951,85,,12310
באקה אל-גרביה,12.676056338028168,0.2705993776214315,80,,3086
שדרות,0,0.2920085754417092,79,,4196
ראש העין,4.285714285714286,0.12285425782564789,73,,5531
עפולה,2.857142857142857,0.1346927322046581,72,,4231
קרית מלאכי,0,0.282740534338633,69,,1576
יבנה,1.470588235294118,0.148665244651283,69,,3895
קרית אונו,3.03030303030303,0.1813913785744772,68,,3732
רכסים,8.333333333333332,0.5245319561007101,65,,1649
אפרת,0,0.5612558098745943,64,,1623
כוכב יעקב,0,0.716123978963858,64,,924
גבעת זאב,0,0.3260412284392091,62,,2276
גבעתיים,8.928571428571429,0.1103593009371495,61,,5171
אופקים,1.694915254237288,0.1884718077587561,60,,3071
מעלה אדומים,0,0.1573543139085211,59,,4881
גדרה,1.754385964912281,0.232894314166399,58,,3737
אילת,0,0.1025387172052896,58,,3363
הוד השרון,3.6363636363636362,0.09509826821048416,57,,4918
גני תקווה,0,0.2809129671432154,56,,2299
טייבה,1.851851851851852,0.1251194321852678,55,,3004
כרמיאל,0,0.11827193944476701,55,,3971
נהריה,3.846153846153846,0.09031006455497206,54,,6987
גבעת שמואל,1.9607843137254901,0.20736132711249353,52,,2403
רמת השרון,0,0.1080747259533735,49,,3914
ג'סר א-זרקא,0,0.3140241865437295,47,,2871
קרית יערים,0,0.7337693412027436,46,,1116
"כפר חב""ד",0,0.6546406750072737,45,,1114
אזור,2.3809523809523814,0.35938152946092766,43,,1300
דימונה,10.25641025641026,0.1203739992161693,43,,3058
ג'ת,0,0.3440930689824677,42,,1520
שוהם,0,0.209643605870021,42,,1986
זכרון יעקב,2.5,0.18404632580688599,41,,1523
באר יעקב,0,0.15472690700912892,40,,2209
בענה,0,0.46246887228744216,39,,2091
נוף הגליל,0,0.08145717841384771,36,,3802
קרית אתא,2.941176470588235,0.060680663673087255,35,,4613
אבן יהודה,0,0.2554470323065365,34,,1376
עכו,0,0.06639457907789646,34,,4174
נס ציונה,3.03030303030303,0.07418559490301324,34,,3223
דבוריה,0,0.3129148492319363,33,,1799
פרדס חנה-כרכור,0,0.07703232950578946,32,,5258
גן יבנה,3.3333333333333335,0.1376737576053648,31,,1572
קרית ים,0,0.0738157660294754,29,,3099
כפר קרע,3.846153846153846,0.1409921671018277,27,,1466
מבשרת ציון,0,0.1123255713483389,26,,2808
מצפה רמון,0,0.519065681772809,26,,418
ערד,0,0.09642128685332839,26,,1668
קרית מוצקין,0,0.05687246917512171,25,,4546
להבים,0,0.40096230954290296,25,,1458
מזכרת בתיה,8.695652173913043,0.1661239949498306,25,,1692
נצרת,0,0.03056195800277604,24,,2570
טמרה,0,0.0669928929278807,23,,1905
מיתר,0,0.2197143713172875,22,,1602
מעלה עירון,4.761904761904763,0.1458015773079727,22,,997
כפר קאסם,10,0.09138489656891252,22,,1670
מג'ד אל-כרום,4.761904761904763,0.14262560777957858,22,,2124
קדימה-צורן,0,0.09977669026464579,21,,1305
יבנאל,0,0.48169556840077066,20,,380
לקיה,0,0.1303186290480224,20,,921
יקנעם עילית,0,0.08637070305752288,20,,1501
עלי,0,0.4873294346978557,20,,368
ערערה,0,0.1000200040008002,20,,1750
אריאל,0,0.1038364848617335,19,,1507
עומר,0,0.2394454946439824,19,,1235
טירת כרמל,0,0.08229739680339584,19,,1302
שפרעם,0,0.04361521686455052,18,,2424
קרית ביאליק,0,0.0457375174691907,18,,2841
קרית שמונה,0,0.07696138349404681,17,,1263
טירה,41.66666666666667,0.06400602409638555,17,,1653
כסיפה,6.25,0.09602892165169745,17,,784
סח'נין,0,0.05193059628543499,17,,1892
כפר יונה,0,0.06982325987344534,16,,1432
חריש,0,0.1111574267055718,16,,984
כפר כנא,0,0.07021855525322566,16,,1439
כוכב יאיר,0,0.1644556517925666,15,,814
הר אדר,0,0.3718393653941497,15,,733
מעלות-תרשיחא,0,0.06638049298579458,15,,1664
מרכז שפירא,0,0.7201152184349496,15,,254
פקיעין (בוקייעה),0,0.2540220152413209,15,,742
קלנסווה,0,0.06497162905531251,15,,1542
פוריידיס,0,0.11283285692793739,15,,897
בית אריה,0,0.2932551319648094,15,,477
עמנואל,0,0.3570578433706261,15,,252
תל מונד,0,0.1170046801872075,15,,1534
עין נקובא,0,0.028571428571428567, קטן מ-15 ,,196
דייר חנא,0,0.1220428088621855, קטן מ-15 ,,723
בית שאן,10,0.05696530295183843, קטן מ-15 ,,968
כסרא-סמיע,0,0.022975301550832862, קטן מ-15 ,,780
כפר אדומים,0,0.2089621546319944, קטן מ-15 ,,523
כפר ברא,0,0.1054574215660427, קטן מ-15 ,,249
כפר האורנים,0,0.18083182640144668, קטן מ-15 ,,188
כפר ורדים,0,0.09064539521392313, קטן מ-15 ,,405
בית חשמונאי,0,0.04675081813931744, קטן מ-15 ,,142
כפר יאסיף,50,0.1124964844848598, קטן מ-15 ,,1081
ג'דיידה-מכר,66.66666666666666,0.02407897905128823, קטן מ-15 ,,1011
כפר מצר,0,0.036114120621162885, קטן מ-15 ,,118
תקוע,0,0.0724112961622013, קטן מ-15 ,,400
תפרח,0,0.1841620626151013, קטן מ-15 ,,163
תל שבע,0,0.044093870951937675, קטן מ-15 ,,735
כפר תבור,0,0.1367365542388332, קטן מ-15 ,,306
הוואשלה (שבט),0,0.1261564339781329, קטן מ-15 ,,23
שעב,0,0.1093194861984149, קטן מ-15 ,,1419
שמשית,0,0.12987012987012989, קטן מ-15 ,,178
שלומי,0,0.1502403846153846, קטן מ-15 ,,1076
מג'דל שמס,0,0.035650623885918005, קטן מ-15 ,,601
שילה,0,0.18302447952413642, קטן מ-15 ,,251
רבבה,0,0.2553812477198103, קטן מ-15 ,,213
מסעודין אל-עזאזמה,0,0.01162250116225012, קטן מ-15 ,,152
מעיליא,0,0.06277463904582549, קטן מ-15 ,,293
ראמה,0,0.02397506593143131, קטן מ-15 ,,548
קצרין,0,0.1866666666666667, קטן מ-15 ,,460
הושעיה,0,0.1472754050073638, קטן מ-15 ,,138
מצפה יריחו,0,0.12366034624896949, קטן מ-15 ,,184
גני מודיעין,0,0.03061849357011635, קטן מ-15 ,,165
