section,female,male,period
0-9,"{'amount': 42, 'percentage': 0.5}","{'amount': 58, 'percentage': 0.7}",6 חודשים
0-9,"{'amount': 32, 'percentage': 0.6}","{'amount': 47, 'percentage': 0.8}",3 חודשים
0-9,"{'amount': 12, 'percentage': 0.7}","{'amount': 12, 'percentage': 0.7}",חודש אחרון
0-9,"{'amount': 69, 'percentage': 0.2}","{'amount': 103, 'percentage': 0.4}",מתחילת קורונה
0-9,"{'amount': 56, 'percentage': 0.5}","{'amount': 77, 'percentage': 0.6}",שנה
10-19,"{'amount': 21, 'percentage': 0.3}","{'amount': 29, 'percentage': 0.4}",6 חודשים
10-19,"{'amount': 6, 'percentage': 0.4}","{'amount': 6, 'percentage': 0.4}",חודש אחרון
10-19,"{'amount': 13, 'percentage': 0.2}","{'amount': 21, 'percentage': 0.4}",3 חודשים
10-19,"{'amount': 61, 'percentage': 0.2}","{'amount': 70, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 31, 'percentage': 0.3}","{'amount': 39, 'percentage': 0.3}",שנה
20-29,"{'amount': 57, 'percentage': 0.7}","{'amount': 56, 'percentage': 0.7}",6 חודשים
20-29,"{'amount': 23, 'percentage': 0.4}","{'amount': 37, 'percentage': 0.6}",3 חודשים
20-29,"{'amount': 103, 'percentage': 0.8}","{'amount': 102, 'percentage': 0.8}",שנה
20-29,"{'amount': 4, 'percentage': 0.2}","{'amount': 9, 'percentage': 0.5}",חודש אחרון
20-29,"{'amount': 246, 'percentage': 0.9}","{'amount': 211, 'percentage': 0.8}",מתחילת קורונה
30-39,"{'amount': 120, 'percentage': 1.6}","{'amount': 118, 'percentage': 1.5}",6 חודשים
30-39,"{'amount': 50, 'percentage': 0.9}","{'amount': 48, 'percentage': 0.8}",3 חודשים
30-39,"{'amount': 549, 'percentage': 2}","{'amount': 567, 'percentage': 2}",מתחילת קורונה
30-39,"{'amount': 242, 'percentage': 2}","{'amount': 228, 'percentage': 1.9}",שנה
30-39,"{'amount': 11, 'percentage': 0.7}","{'amount': 10, 'percentage': 0.6}",חודש אחרון
40-49,"{'amount': 190, 'percentage': 2.5}","{'amount': 272, 'percentage': 3.5}",6 חודשים
40-49,"{'amount': 19, 'percentage': 1.2}","{'amount': 37, 'percentage': 2.3}",חודש אחרון
40-49,"{'amount': 370, 'percentage': 3}","{'amount': 503, 'percentage': 4.1}",שנה
40-49,"{'amount': 70, 'percentage': 1.2}","{'amount': 128, 'percentage': 2.2}",3 חודשים
40-49,"{'amount': 898, 'percentage': 3.2}","{'amount': 1307, 'percentage': 4.7}",מתחילת קורונה
50-59,"{'amount': 44, 'percentage': 2.7}","{'amount': 86, 'percentage': 5.2}",חודש אחרון
50-59,"{'amount': 1501, 'percentage': 5.4}","{'amount': 2159, 'percentage': 7.7}",מתחילת קורונה
50-59,"{'amount': 583, 'percentage': 4.8}","{'amount': 771, 'percentage': 6.3}",שנה
50-59,"{'amount': 325, 'percentage': 4.2}","{'amount': 437, 'percentage': 5.6}",6 חודשים
50-59,"{'amount': 183, 'percentage': 3.2}","{'amount': 269, 'percentage': 4.7}",3 חודשים
60-69,"{'amount': 113, 'percentage': 6.9}","{'amount': 149, 'percentage': 9.1}",חודש אחרון
60-69,"{'amount': 903, 'percentage': 7.4}","{'amount': 1186, 'percentage': 9.8}",שנה
60-69,"{'amount': 533, 'percentage': 6.9}","{'amount': 729, 'percentage': 9.4}",6 חודשים
60-69,"{'amount': 361, 'percentage': 6.3}","{'amount': 513, 'percentage': 8.9}",3 חודשים
60-69,"{'amount': 2123, 'percentage': 7.6}","{'amount': 3187, 'percentage': 11.4}",מתחילת קורונה
70-79,"{'amount': 807, 'percentage': 10.4}","{'amount': 981, 'percentage': 12.7}",6 חודשים
70-79,"{'amount': 609, 'percentage': 10.6}","{'amount': 806, 'percentage': 14}",3 חודשים
70-79,"{'amount': 185, 'percentage': 11.3}","{'amount': 236, 'percentage': 14.4}",חודש אחרון
70-79,"{'amount': 2676, 'percentage': 9.6}","{'amount': 3652, 'percentage': 13.1}",מתחילת קורונה
70-79,"{'amount': 1220, 'percentage': 10}","{'amount': 1520, 'percentage': 12.5}",שנה
80-89,"{'amount': 1034, 'percentage': 13.4}","{'amount': 1005, 'percentage': 13}",6 חודשים
80-89,"{'amount': 873, 'percentage': 15.2}","{'amount': 867, 'percentage': 15.1}",3 חודשים
80-89,"{'amount': 220, 'percentage': 13.4}","{'amount': 259, 'percentage': 15.8}",חודש אחרון
80-89,"{'amount': 3054, 'percentage': 10.9}","{'amount': 2993, 'percentage': 10.7}",מתחילת קורונה
80-89,"{'amount': 1489, 'percentage': 12.3}","{'amount': 1465, 'percentage': 12.1}",שנה
90+,"{'amount': 535, 'percentage': 6.9}","{'amount': 388, 'percentage': 5}",6 חודשים
90+,"{'amount': 455, 'percentage': 7.9}","{'amount': 348, 'percentage': 6}",3 חודשים
90+,"{'amount': 112, 'percentage': 6.8}","{'amount': 112, 'percentage': 6.8}",חודש אחרון
90+,"{'amount': 1505, 'percentage': 5.4}","{'amount': 1015, 'percentage': 3.6}",מתחילת קורונה
90+,"{'amount': 754, 'percentage': 6.2}","{'amount': 505, 'percentage': 4.2}",שנה
