section,female,male,period
0-9,"{'amount': 257814, 'percentage': 8.9}","{'amount': 334803, 'percentage': 11.6}",שנה
0-9,"{'amount': 211663, 'percentage': 8.5}","{'amount': 281778, 'percentage': 11.3}",6 חודשים
0-9,"{'amount': 313115, 'percentage': 8.4}","{'amount': 402464, 'percentage': 10.9}",מתחילת קורונה
0-9,"{'amount': 21013, 'percentage': 7.5}","{'amount': 29489, 'percentage': 10.5}",חודש אחרון
0-9,"{'amount': 190511, 'percentage': 8.1}","{'amount': 258045, 'percentage': 10.9}",3 חודשים
10-19,"{'amount': 294771, 'percentage': 10.2}","{'amount': 310901, 'percentage': 10.8}",שנה
10-19,"{'amount': 376846, 'percentage': 10.2}","{'amount': 406198, 'percentage': 11}",מתחילת קורונה
10-19,"{'amount': 23248, 'percentage': 8.2}","{'amount': 26170, 'percentage': 9.3}",חודש אחרון
10-19,"{'amount': 255055, 'percentage': 10.2}","{'amount': 270080, 'percentage': 10.8}",6 חודשים
10-19,"{'amount': 238325, 'percentage': 10.1}","{'amount': 253907, 'percentage': 10.7}",3 חודשים
20-29,"{'amount': 235161, 'percentage': 8.1}","{'amount': 158052, 'percentage': 5.5}",שנה
20-29,"{'amount': 204788, 'percentage': 8.2}","{'amount': 133048, 'percentage': 5.3}",6 חודשים
20-29,"{'amount': 195285, 'percentage': 8.3}","{'amount': 127213, 'percentage': 5.4}",3 חודשים
20-29,"{'amount': 316933, 'percentage': 8.5}","{'amount': 228655, 'percentage': 6.2}",מתחילת קורונה
20-29,"{'amount': 21134, 'percentage': 7.5}","{'amount': 13899, 'percentage': 4.9}",חודש אחרון
30-39,"{'amount': 252269, 'percentage': 8.7}","{'amount': 165498, 'percentage': 5.7}",שנה
30-39,"{'amount': 220932, 'percentage': 8.8}","{'amount': 141803, 'percentage': 5.7}",6 חודשים
30-39,"{'amount': 209412, 'percentage': 8.9}","{'amount': 135221, 'percentage': 5.7}",3 חודשים
30-39,"{'amount': 25255, 'percentage': 9}","{'amount': 17443, 'percentage': 6.2}",חודש אחרון
30-39,"{'amount': 313017, 'percentage': 8.4}","{'amount': 217844, 'percentage': 5.9}",מתחילת קורונה
40-49,"{'amount': 220403, 'percentage': 7.6}","{'amount': 151240, 'percentage': 5.2}",שנה
40-49,"{'amount': 189067, 'percentage': 8}","{'amount': 126480, 'percentage': 5.3}",3 חודשים
40-49,"{'amount': 273124, 'percentage': 7.4}","{'amount': 195088, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 196376, 'percentage': 7.8}","{'amount': 131826, 'percentage': 5.3}",6 חודשים
40-49,"{'amount': 23932, 'percentage': 8.5}","{'amount': 16443, 'percentage': 5.8}",חודש אחרון
50-59,"{'amount': 138607, 'percentage': 4.8}","{'amount': 96663, 'percentage': 3.3}",שנה
50-59,"{'amount': 176489, 'percentage': 4.8}","{'amount': 129336, 'percentage': 3.5}",מתחילת קורונה
50-59,"{'amount': 124826, 'percentage': 5}","{'amount': 85444, 'percentage': 3.4}",6 חודשים
50-59,"{'amount': 121373, 'percentage': 5.1}","{'amount': 82916, 'percentage': 3.5}",3 חודשים
50-59,"{'amount': 17004, 'percentage': 6}","{'amount': 11023, 'percentage': 3.9}",חודש אחרון
60-69,"{'amount': 111977, 'percentage': 3}","{'amount': 87448, 'percentage': 2.4}",מתחילת קורונה
60-69,"{'amount': 88747, 'percentage': 3.1}","{'amount': 65200, 'percentage': 2.3}",שנה
60-69,"{'amount': 80184, 'percentage': 3.2}","{'amount': 57826, 'percentage': 2.3}",6 חודשים
60-69,"{'amount': 78102, 'percentage': 3.3}","{'amount': 56383, 'percentage': 2.4}",3 חודשים
60-69,"{'amount': 11634, 'percentage': 4.1}","{'amount': 7765, 'percentage': 2.8}",חודש אחרון
70-79,"{'amount': 43705, 'percentage': 1.5}","{'amount': 36041, 'percentage': 1.2}",שנה
70-79,"{'amount': 55361, 'percentage': 1.5}","{'amount': 47130, 'percentage': 1.3}",מתחילת קורונה
70-79,"{'amount': 6307, 'percentage': 2.2}","{'amount': 4903, 'percentage': 1.7}",חודש אחרון
70-79,"{'amount': 39011, 'percentage': 1.6}","{'amount': 31998, 'percentage': 1.3}",6 חודשים
70-79,"{'amount': 38034, 'percentage': 1.6}","{'amount': 31242, 'percentage': 1.3}",3 חודשים
80-89,"{'amount': 18580, 'percentage': 0.6}","{'amount': 13383, 'percentage': 0.5}",שנה
80-89,"{'amount': 25578, 'percentage': 0.7}","{'amount': 18360, 'percentage': 0.5}",מתחילת קורונה
80-89,"{'amount': 2454, 'percentage': 0.9}","{'amount': 1742, 'percentage': 0.6}",חודש אחרון
80-89,"{'amount': 16192, 'percentage': 0.6}","{'amount': 11507, 'percentage': 0.5}",6 חודשים
80-89,"{'amount': 15721, 'percentage': 0.7}","{'amount': 11160, 'percentage': 0.5}",3 חודשים
90+,"{'amount': 5514, 'percentage': 0.2}","{'amount': 2952, 'percentage': 0.1}",שנה
90+,"{'amount': 4773, 'percentage': 0.2}","{'amount': 2553, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 4623, 'percentage': 0.2}","{'amount': 2475, 'percentage': 0.1}",3 חודשים
90+,"{'amount': 8219, 'percentage': 0.2}","{'amount': 4236, 'percentage': 0.1}",מתחילת קורונה
90+,"{'amount': 652, 'percentage': 0.2}","{'amount': 362, 'percentage': 0.1}",חודש אחרון
