city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130610,269,96,23622,3
תל אביב - יפו,26368,98,37,19192,2
אשדוד,25614,69,34,6739,3
באר שבע,15146,58,34,7400,3
נתניה,17007,50,26,7421,2
רהט,4989,49, 11-14 ,672,7
אשקלון,11868,41,31,4732,3
חיפה,16654,38,  6-10  ,7731,1
טייבה,4589,37,16,815,8
פתח תקווה,21653,35, 11-14 ,7782,1
בית שמש,20267,34,18,2585,3
נצרת,9040,31,  6-10  ,1042,4
לקיה,806,28,19,171,18
אום אל-פחם,6162,27, 11-14 ,478,5
חולון,14653,26, 11-14 ,4584,1
ראשון לציון,14878,25,16,7499,1
בני ברק,48235,24,  6-10  ,2649,1
בוקעאתא,985,24,17,803,36
תל שבע,587,24,  6-10  ,215,11
מגאר,2118,22, 11-14 ,804,10
כפר סבא,4099,21, 11-14 ,3902,2
אורנית,368,19, 11-14 ,963,21
כסיפה,921,18,  6-10  ,122,10
לוד,8638,18,  6-10  ,8145,2
רמת גן,7903,18,  6-10  ,16079,1
בת ים,9678,18,  6-10  ,3637,1
הרצליה,4245,16,  6-10  ,3567,2
בנימינה-גבעת עדה,602, קטן מ-15 ,  1-5  ,341,1
ג'ש (גוש חלב),298, קטן מ-15 ,  1-5  ,41,10
דייר אל-אסד,1378, קטן מ-15 ,  1-5  ,120,1
אור עקיבא,1645, קטן מ-15 ,  1-5  ,486,2
דאלית אל-כרמל,2306, קטן מ-15 ,  1-5  ,183,1
בענה,986, קטן מ-15 ,  1-5  ,82,6
ג'ולס,669, קטן מ-15 ,  1-5  ,42,2
ירכא,2129, קטן מ-15 ,  0  ,127,2
כפר כנא,2441, קטן מ-15 ,  1-5  ,204,3
מסעדה,417, קטן מ-15 ,  0  ,39,2
עראבה,2325, קטן מ-15 , 11-14 ,314,5
עספיא,1404, קטן מ-15 ,  0  ,130,2
קצרין,298, קטן מ-15 ,  0  ,143,1
ראמה,946, קטן מ-15 ,  1-5  ,234,2
אופקים,4307, קטן מ-15 ,  1-5  ,820,2
מג'ד אל-כרום,2203, קטן מ-15 ,  0  ,167,1
נתיבות,7027, קטן מ-15 ,  1-5  ,765,1
ניצן,229, קטן מ-15 ,  1-5  ,108,8
אבו גוש,1282, קטן מ-15 ,  1-5  ,510,17
פקיעין (בוקייעה),1008, קטן מ-15 ,  0  ,93,3
עלי,391, קטן מ-15 ,  1-5  ,942,5
אריאל,1041, קטן מ-15 ,  0  ,614,1
שילה,406, קטן מ-15 ,  1-5  ,235,4
ג'סר א-זרקא,980, קטן מ-15 ,  1-5  ,309,1
גבעת שמואל,1726, קטן מ-15 ,  1-5  ,1852,4
קרית גת,7312, קטן מ-15 ,  0  ,1350,1
ראש פינה,154, קטן מ-15 ,  0  ,100,3
גדרה,1826, קטן מ-15 ,  1-5  ,986,1
יבנאל,312, קטן מ-15 ,  0  ,76,2
תל מונד,494, קטן מ-15 ,  1-5  ,436,1
כפר יונה,1424, קטן מ-15 ,  0  ,752,0
נשר,999, קטן מ-15 ,  0  ,610,1
אבו סנאן,1349, קטן מ-15 ,  1-5  ,2466,8
דייר חנא,1473, קטן מ-15 ,  1-5  ,117,2
כאבול,1300, קטן מ-15 ,  1-5  ,160,2
אבו תלול,27, קטן מ-15 ,  0  ,15,5
כפר מנדא,1688, קטן מ-15 ,  6-10  ,182,4
נס ציונה,2471, קטן מ-15 ,  1-5  ,1756,1
מזרעה,305, קטן מ-15 ,  0  ,38,5
מעיליא,268, קטן מ-15 ,  0  ,89,3
רמלה,9522, קטן מ-15 ,  1-5  ,2345,1
עיילבון,605, קטן מ-15 ,  1-5  ,108,2
עין מאהל,1652, קטן מ-15 ,  0  ,121,4
צפת,4823, קטן מ-15 ,  1-5  ,626,2
אזור,1133, קטן מ-15 ,  0  ,333,1
סביון,218, קטן מ-15 ,  1-5  ,307,2
עפולה,3788, קטן מ-15 ,  1-5  ,1260,0
קלנסווה,2503, קטן מ-15 ,  1-5  ,306,4
עכו,4070, קטן מ-15 ,  1-5  ,1142,1
כוכב יעקב,1895, קטן מ-15 ,  0  ,159,1
רכסים,3124, קטן מ-15 ,  0  ,115,1
כרמיאל,2470, קטן מ-15 ,  0  ,1027,0
טורעאן,1303, קטן מ-15 ,  0  ,159,2
יפיע,2222, קטן מ-15 ,  1-5  ,209,3
עוזייר,165, קטן מ-15 ,  0  ,24,6
כעביה-טבאש-חג'אג'רה,574, קטן מ-15 ,  0  ,41,3
מסעודין אל-עזאזמה,115, קטן מ-15 ,  1-5  ,67,5
"בסמ""ה",923, קטן מ-15 ,  1-5  ,110,9
סייד (שבט), קטן מ-15 , קטן מ-15 ,  0  ,10,5
