priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,תורכמניסטאן,כתום,2,51,0,0,2021-12-22T00:00:00.000Z,0,0
LastMonth,בהמס,כתום,2,31,0,0,2021-12-22T00:00:00.000Z,0,0
LastMonth,סורינם,כתום,2,4,0,0,2021-12-22T00:00:00.000Z,0,0
LastMonth,צרפת,אדום,1,28740,297,1.03,2021-12-22T00:00:00.000Z,292,5
LastMonth,קניה,אדום,1,160,5,3.13,2021-12-22T00:00:00.000Z,4,1
LastMonth,גאנה,אדום,1,75,0,0,2021-12-22T00:00:00.000Z,0,0
LastMonth,הונג קונג,כתום,2,127,0,0,2021-12-22T00:00:00.000Z,0,0
LastMonth,בוטסואנה,אדום,1,9,0,0,2021-12-22T00:00:00.000Z,0,0
LastMonth,לסוטו,אדום,1,1,0,0,2021-12-22T00:00:00.000Z,0,0
LastMonth,דנמרק,אדום,1,705,0,0,2021-12-22T00:00:00.000Z,0,0
LastMonth,רומניה,כתום,2,5643,4,0.07,2021-12-22T00:00:00.000Z,2,2
LastMonth,סודן,כתום,2,1,0,0,2021-12-22T00:00:00.000Z,0,0
LastMonth,צכיה,כתום,2,10562,31,0.29,2021-12-22T00:00:00.000Z,29,2
LastMonth,מונטנגרו,כתום,2,55,0,0,2021-12-22T00:00:00.000Z,0,0
month6,אלבניה,כתום,2,1607,10,0.62,2021-12-22T00:00:00.000Z,10,0
month6,גאורגיה,כתום,2,65575,355,0.54,2021-12-22T00:00:00.000Z,351,4
month6,קוריאה הדרומית,כתום,2,989,0,0,2021-12-22T00:00:00.000Z,0,0
month6,ליבריה,אדום,1,27,0,0,2021-12-22T00:00:00.000Z,0,0
month6,אוסטריה,כתום,2,79317,261,0.33,2021-12-22T00:00:00.000Z,254,7
month6,ירדן,כתום,2,38084,203,0.53,2021-12-22T00:00:00.000Z,198,5
month6,תאילנד,כתום,2,11107,43,0.39,2021-12-22T00:00:00.000Z,39,4
month6,לוב,כתום,2,2,0,0,2021-12-22T00:00:00.000Z,0,0
month6,איסלנד,כתום,2,7365,51,0.69,2021-12-22T00:00:00.000Z,51,0
month6,יוון,כתום,2,196948,1093,0.55,2021-12-22T00:00:00.000Z,1079,14
month6,קנדה,אדום,1,23092,50,0.22,2021-12-22T00:00:00.000Z,37,13
month6,דרום סודאן,אדום,1,51,1,1.96,2021-12-22T00:00:00.000Z,1,0
month6,איי פיגי,כתום,2,6,0,0,2021-12-22T00:00:00.000Z,0,0
month6,סאו טומה ופרינציפה,אדום,1,6,0,0,2021-12-22T00:00:00.000Z,0,0
month6,איי מרשל,כתום,2,1,0,0,2021-12-22T00:00:00.000Z,0,0
month3,לטביה,כתום,2,1256,1,0.08,2021-12-22T00:00:00.000Z,1,0
month3,מאלי,אדום,1,41,1,2.44,2021-12-22T00:00:00.000Z,1,0
month3,סן מרינו,כתום,2,2,0,0,2021-12-22T00:00:00.000Z,0,0
month3,גויאנה,כתום,2,15,0,0,2021-12-22T00:00:00.000Z,0,0
month3,איחוד האמירויות הערב,אדום,1,60159,278,0.46,2021-12-22T00:00:00.000Z,272,6
month3,הרפ הדומיניקנית,כתום,2,507,3,0.59,2021-12-22T00:00:00.000Z,3,0
