name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
שגב-שלום,7,אדום,56.5,0.1064189189189,-0.1794871794872001,109,כתום,2021-10-12T00:00:00.000Z,28.78,24.02,96.2
עין נקובא,4.2,ירוק,2.8,0.0065359477124,-0.3333333333334, קטן מ-15 ,ירוק,2021-10-12T00:00:00.000Z,54.46,44.73,
נשר,3.4,ירוק,7.9,0.0164083865086,0,30,ירוק,2021-10-12T00:00:00.000Z,72.59,69.91,12.5
זמר,2.6,צהוב,2.8,0.0066225165562,-0.6666666666667, קטן מ-15 ,ירוק,2021-10-12T00:00:00.000Z,62.94,55.66,
גבעת זאב,4.2,צהוב,14.1,0.0267591674925,-0.3414634146342001,37,ירוק,2021-10-12T00:00:00.000Z,54.94,47.63,19.3
ע'ג'ר,3.3,צהוב,0.0,0,0, קטן מ-15 ,ירוק,2021-10-12T00:00:00.000Z,53.82,49.78,
לוד,4.8,ירוק,16.8,0.0225437415881,-0.3131313131314,255,צהוב,2021-10-12T00:00:00.000Z,60.55,54.33,31.6
בני ברק,4.3,צהוב,13.1,0.0399297937691,-0.4770114942529,517,ירוק,2021-10-12T00:00:00.000Z,40.63,30.82,24.9
חספין,2.5,ירוק,4.9,0.0125,0, קטן מ-15 ,ירוק,2021-10-12T00:00:00.000Z,44.37,40.76,
ירוחם,3.6,צהוב,10.3,0.016081871345,-0.5217391304348,16,ירוק,2021-10-12T00:00:00.000Z,64.13,59.21,15.0
רומת הייב,3.4,כתום,0.0,0,0, קטן מ-15 ,ירוק,2021-10-12T00:00:00.000Z,53.67,46.56,
מרכז שפירא,3.6,ירוק,8.3,0.0130718954248,0, קטן מ-15 ,ירוק,2021-10-12T00:00:00.000Z,67.53,63.23,
כפר קאסם,5.5,צהוב,38.8,0.0470996529499,-0.3896103896104,161,צהוב,2021-10-12T00:00:00.000Z,60.51,49.79,66.4
מעגן מיכאל,2.6,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-10-12T00:00:00.000Z,71.48,69.89,
אלעד,3.8,צהוב,11.6,0.0327868852459,-0.4818181818182,107,ירוק,2021-10-12T00:00:00.000Z,35.04,26.15,21.8
אכסאל,3.3,צהוב,18.0,0.0192034139402,-0.5714285714286,63,ירוק,2021-10-12T00:00:00.000Z,65.18,56.55,41.9
פרדסיה,5,ירוק,7.5,0.0094517958412,0, קטן מ-15 ,צהוב,2021-10-12T00:00:00.000Z,82.13,79.57,
חורה,6.6,אדום,46.4,0.0924006908462,-0.4729064039409,215,כתום,2021-10-12T00:00:00.000Z,23.10,18.94,93.2
אבו רוקייק (שבט),6,אפור,17.6,0.1168831168831,0.2857142857142001,31,כתום,2021-10-12T00:00:00.000Z,11.90,9.78,30.3
כפר יונה,4.2,ירוק,11.9,0.0166846071044,-0.3673469387756,52,ירוק,2021-10-12T00:00:00.000Z,67.14,64.27,19.9
מסעדה,5.2,צהוב,34.6,0.040625,-0.4583333333334,23,צהוב,2021-10-12T00:00:00.000Z,73.29,63.68,61.3
רהט,6.3,כתום,42.2,0.0652311589613,-0.365306122449,561,כתום,2021-10-12T00:00:00.000Z,42.04,34.27,76.1
גבעתיים,3.2,ירוק,6.4,0.0105206366333,0.3928571428570999,56,ירוק,2021-10-12T00:00:00.000Z,72.51,70.56,9.2
מעלה עירון,5.4,צהוב,24.1,0.0280090840272,-0.5747126436782,89,צהוב,2021-10-12T00:00:00.000Z,57.35,48.13,58.0
ביר אל-מכסור,5.5,צהוב,20.6,0.0296296296296,-0.5238095238096,46,צהוב,2021-10-12T00:00:00.000Z,66.68,60.24,47.3
שוהם,2,ירוק,1.9,0.0035366931918,-0.4444444444445, קטן מ-15 ,ירוק,2021-10-12T00:00:00.000Z,85.59,82.63,
מצפה רמון,4,צהוב,13.5,0.0243055555555,-0.2307692307693, קטן מ-15 ,ירוק,2021-10-12T00:00:00.000Z,63.44,60.06,
כסיפה,6.7,כתום,44.6,0.0908265213442,-0.05660377358500002,186,כתום,2021-10-12T00:00:00.000Z,21.19,17.43,83.0
קרית אונו,1.4,ירוק,2.2,0.0040742417383,-0.6969696969697,22,ירוק,2021-10-12T00:00:00.000Z,73.82,71.24,5.4
הר אדר,2.8,ירוק,2.4,0.0025,0, קטן מ-15 ,ירוק,2021-10-12T00:00:00.000Z,84.89,81.57,
