averageInfected,begin_date,end_date,isCurrentWeek
613,2021-12-05T00:00:00.000Z,2021-12-11T00:00:00.000Z,False
698,2021-12-12T00:00:00.000Z,2021-12-18T00:00:00.000Z,False
1295,2021-12-19T00:00:00.000Z,2021-12-25T00:00:00.000Z,False
