name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,92.15190124511719,12
יוספטל,,36.92307662963867,1
שמיר,,54.54545593261719,10
וולפסון,,56.22254943847656,5
זיו צפת,,63.68876266479492,12
הלל יפה,,71.26213836669922,3
נהריה,,71.50760650634766,14
ברזילי,,66.16666412353516,3
פוריה,,50.7042236328125,5
סוראסקי,,87.27583312988281,9
בני ציון,,67.2055435180664,9
רבין ק. בילינסון,,72.21556854248047,11
סורוקה,,62.98870468139648,6
מאיר,,70.0514144897461,11
קפלן,,97.1119155883789,11
"רמב""ם",,79.89690399169922,58
הכרמל,,69.32515716552734,12
השרון ק. גולדה,,39.004150390625,2
הדסה עין כרם,,90.60846710205078,17
הסקוטי,,88.7218017578125,2
המשפחה הקדושה,,,0
סנט ג'וזף,,,5
שערי צדק,,84.15233612060547,14
אל מקאסד,,,0
לניאדו,,72.98049926757812,3
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,92.6517562866211,2
אסותא אשדוד,,,2
שניידר,,,0
סנט וינסנט,,58.95522308349609,8
המרכזי בעמק,,66.89655303955078,21
