priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,אלגיריה,כתום,2,12,0,0,2022-03-17T00:00:00.000Z,0,0
LastMonth,סנגל,כתום,2,42,1,2.38,2022-03-17T00:00:00.000Z,0,1
LastMonth,ניו זילנד,כתום,2,40,0,0,2022-03-17T00:00:00.000Z,0,0
LastMonth,עומן,כתום,2,8,0,0,2022-03-17T00:00:00.000Z,0,0
LastMonth,מרוקו,כתום,2,2892,76,2.63,2022-03-17T00:00:00.000Z,75,1
LastMonth,הרפ הדומיניקנית,כתום,2,112,1,0.89,2022-03-17T00:00:00.000Z,1,0
LastMonth,לסוטו,כתום,2,1,0,0,2022-03-17T00:00:00.000Z,0,0
LastMonth,רומניה,כתום,2,12030,332,2.76,2022-03-17T00:00:00.000Z,305,27
LastMonth,טיוואן,כתום,2,41,0,0,2022-03-17T00:00:00.000Z,0,0
LastMonth,פאפואה,כתום,2,5,0,0,2022-03-17T00:00:00.000Z,0,0
LastMonth,סין,כתום,2,261,0,0,2022-03-17T00:00:00.000Z,0,0
LastMonth,אנגליה,כתום,2,7,0,0,2022-03-17T00:00:00.000Z,0,0
LastMonth,פיליפינים,כתום,2,932,3,0.32,2022-03-17T00:00:00.000Z,2,1
LastMonth,אנדורה,כתום,2,34,3,8.82,2022-03-17T00:00:00.000Z,3,0
LastMonth,מיאנמר (בורמה),כתום,2,6,0,0,2022-03-17T00:00:00.000Z,0,0
LastMonth,גינאה ביסאו,כתום,2,3,0,0,2022-03-17T00:00:00.000Z,0,0
LastMonth,דרום אפריקה,כתום,2,2065,37,1.79,2022-03-17T00:00:00.000Z,29,8
LastMonth,קונגו,כתום,2,5,0,0,2022-03-17T00:00:00.000Z,0,0
LastMonth,קנדה,כתום,2,3602,51,1.42,2022-03-17T00:00:00.000Z,37,14
LastMonth,יוון,כתום,2,11744,352,3,2022-03-17T00:00:00.000Z,349,3
LastMonth,איי מרשל,כתום,2,1,0,0,2022-03-17T00:00:00.000Z,0,0
LastMonth,אנגולה,כתום,2,86,4,4.65,2022-03-17T00:00:00.000Z,4,0
LastMonth,רואנדה,כתום,2,109,4,3.67,2022-03-17T00:00:00.000Z,4,0
LastMonth,אפגניסטן,כתום,2,12,0,0,2022-03-17T00:00:00.000Z,0,0
