day_date,flue_vaccinations_amount_cum
2021-09-02T00:00:00.000Z,2
2021-09-03T00:00:00.000Z,3
2021-09-04T00:00:00.000Z,4
2021-09-05T00:00:00.000Z,7
2021-09-06T00:00:00.000Z,10
2021-09-08T00:00:00.000Z,11
2021-09-09T00:00:00.000Z,189
2021-09-10T00:00:00.000Z,381
2021-09-11T00:00:00.000Z,463
2021-09-12T00:00:00.000Z,4930
2021-09-13T00:00:00.000Z,13078
2021-09-14T00:00:00.000Z,24107
2021-09-15T00:00:00.000Z,29002
2021-09-16T00:00:00.000Z,29860
2021-09-17T00:00:00.000Z,34726
2021-09-18T00:00:00.000Z,35723
2021-09-19T00:00:00.000Z,52553
2021-09-20T00:00:00.000Z,60721
2021-09-21T00:00:00.000Z,62916
2021-09-22T00:00:00.000Z,74138
2021-09-23T00:00:00.000Z,88379
2021-09-24T00:00:00.000Z,94847
2021-09-25T00:00:00.000Z,96008
2021-09-26T00:00:00.000Z,113781
2021-09-27T00:00:00.000Z,125167
2021-09-28T00:00:00.000Z,127688
2021-09-29T00:00:00.000Z,147853
2021-09-30T00:00:00.000Z,171064
2021-10-01T00:00:00.000Z,179505
2021-10-02T00:00:00.000Z,181162
2021-10-03T00:00:00.000Z,211846
2021-10-04T00:00:00.000Z,238896
2021-10-05T00:00:00.000Z,267527
2021-10-06T00:00:00.000Z,291125
2021-10-07T00:00:00.000Z,320645
2021-10-08T00:00:00.000Z,332545
2021-10-09T00:00:00.000Z,334483
2021-10-10T00:00:00.000Z,369854
2021-10-11T00:00:00.000Z,397600
2021-10-12T00:00:00.000Z,426415
2021-10-13T00:00:00.000Z,447899
2021-10-14T00:00:00.000Z,472689
2021-10-15T00:00:00.000Z,481577
2021-10-16T00:00:00.000Z,482948
2021-10-17T00:00:00.000Z,511392
2021-10-18T00:00:00.000Z,532437
2021-10-19T00:00:00.000Z,554627
2021-10-20T00:00:00.000Z,571949
2021-10-21T00:00:00.000Z,592293
2021-10-22T00:00:00.000Z,598789
2021-10-23T00:00:00.000Z,599727
2021-10-24T00:00:00.000Z,621705
2021-10-25T00:00:00.000Z,639488
2021-10-26T00:00:00.000Z,657844
2021-10-27T00:00:00.000Z,670881
2021-10-28T00:00:00.000Z,677482
2021-10-29T00:00:00.000Z,678559
2021-10-30T00:00:00.000Z,678813
2021-10-31T00:00:00.000Z,684744
2021-11-01T00:00:00.000Z,690302
2021-11-02T00:00:00.000Z,695621
2021-11-03T00:00:00.000Z,699955
2021-11-04T00:00:00.000Z,704102
2021-11-05T00:00:00.000Z,705133
2021-11-06T00:00:00.000Z,705402
2021-11-07T00:00:00.000Z,709320
2021-11-08T00:00:00.000Z,712661
2021-11-09T00:00:00.000Z,716451
2021-11-10T00:00:00.000Z,720239
2021-11-11T00:00:00.000Z,724215
2021-11-12T00:00:00.000Z,725221
