section,female,male,period,order_period
0-9,"{'amount': 8, 'percentage': 0.2}","{'amount': 14, 'percentage': 0.3}",מתחילת קורונה,1
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.9}",חודש אחרון,5
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 3, 'percentage': 0.9}",3 חודשים,4
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 7, 'percentage': 0.6}",6 חודשים,3
0-9,"{'amount': 6, 'percentage': 0.2}","{'amount': 9, 'percentage': 0.3}",שנה,2
10-19,"{'amount': 1, 'percentage': 0.3}","{'amount': 1, 'percentage': 0.3}",3 חודשים,4
10-19,"{'amount': 9, 'percentage': 0.3}","{'amount': 8, 'percentage': 0.3}",שנה,2
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון,5
10-19,"{'amount': 14, 'percentage': 0.3}","{'amount': 16, 'percentage': 0.3}",מתחילת קורונה,1
10-19,"{'amount': 5, 'percentage': 0.5}","{'amount': 7, 'percentage': 0.6}",6 חודשים,3
20-29,"{'amount': 3, 'percentage': 2.8}","{'amount': 1, 'percentage': 0.9}",חודש אחרון,5
20-29,"{'amount': 10, 'percentage': 0.9}","{'amount': 14, 'percentage': 1.3}",6 חודשים,3
20-29,"{'amount': 4, 'percentage': 1.1}","{'amount': 7, 'percentage': 2}",3 חודשים,4
20-29,"{'amount': 48, 'percentage': 1}","{'amount': 44, 'percentage': 0.9}",מתחילת קורונה,1
20-29,"{'amount': 28, 'percentage': 1}","{'amount': 37, 'percentage': 1.4}",שנה,2
30-39,"{'amount': 3, 'percentage': 2.8}","{'amount': 7, 'percentage': 6.5}",חודש אחרון,5
30-39,"{'amount': 10, 'percentage': 2.8}","{'amount': 13, 'percentage': 3.7}",3 חודשים,4
30-39,"{'amount': 24, 'percentage': 2.2}","{'amount': 25, 'percentage': 2.3}",6 חודשים,3
30-39,"{'amount': 66, 'percentage': 2.4}","{'amount': 51, 'percentage': 1.9}",שנה,2
30-39,"{'amount': 84, 'percentage': 1.7}","{'amount': 80, 'percentage': 1.7}",מתחילת קורונה,1
40-49,"{'amount': 84, 'percentage': 3.1}","{'amount': 143, 'percentage': 5.3}",שנה,2
40-49,"{'amount': 33, 'percentage': 3}","{'amount': 62, 'percentage': 5.6}",6 חודשים,3
40-49,"{'amount': 13, 'percentage': 3.7}","{'amount': 31, 'percentage': 8.8}",3 חודשים,4
40-49,"{'amount': 3, 'percentage': 2.8}","{'amount': 11, 'percentage': 10.3}",חודש אחרון,5
40-49,"{'amount': 122, 'percentage': 2.5}","{'amount': 215, 'percentage': 4.5}",מתחילת קורונה,1
50-59,"{'amount': 210, 'percentage': 4.4}","{'amount': 449, 'percentage': 9.3}",מתחילת קורונה,1
50-59,"{'amount': 10, 'percentage': 9.3}","{'amount': 15, 'percentage': 14}",חודש אחרון,5
50-59,"{'amount': 24, 'percentage': 6.8}","{'amount': 49, 'percentage': 14}",3 חודשים,4
50-59,"{'amount': 58, 'percentage': 5.3}","{'amount': 102, 'percentage': 9.3}",6 חודשים,3
50-59,"{'amount': 137, 'percentage': 5.1}","{'amount': 272, 'percentage': 10.1}",שנה,2
60-69,"{'amount': 408, 'percentage': 8.5}","{'amount': 782, 'percentage': 16.2}",מתחילת קורונה,1
60-69,"{'amount': 43, 'percentage': 12.3}","{'amount': 48, 'percentage': 13.7}",3 חודשים,4
60-69,"{'amount': 125, 'percentage': 11.3}","{'amount': 152, 'percentage': 13.8}",6 חודשים,3
60-69,"{'amount': 265, 'percentage': 9.8}","{'amount': 400, 'percentage': 14.8}",שנה,2
60-69,"{'amount': 11, 'percentage': 10.3}","{'amount': 16, 'percentage': 15}",חודש אחרון,5
70-79,"{'amount': 265, 'percentage': 9.8}","{'amount': 394, 'percentage': 14.6}",שנה,2
70-79,"{'amount': 111, 'percentage': 10.1}","{'amount': 151, 'percentage': 13.7}",6 חודשים,3
70-79,"{'amount': 36, 'percentage': 10.3}","{'amount': 27, 'percentage': 7.7}",3 חודשים,4
70-79,"{'amount': 7, 'percentage': 6.5}","{'amount': 8, 'percentage': 7.5}",חודש אחרון,5
70-79,"{'amount': 460, 'percentage': 9.6}","{'amount': 829, 'percentage': 17.2}",מתחילת קורונה,1
80-89,"{'amount': 5, 'percentage': 4.7}","{'amount': 3, 'percentage': 2.8}",חודש אחרון,5
80-89,"{'amount': 17, 'percentage': 4.8}","{'amount': 16, 'percentage': 4.6}",3 חודשים,4
80-89,"{'amount': 85, 'percentage': 7.7}","{'amount': 93, 'percentage': 8.4}",6 חודשים,3
80-89,"{'amount': 196, 'percentage': 7.3}","{'amount': 234, 'percentage': 8.7}",שנה,2
80-89,"{'amount': 352, 'percentage': 7.3}","{'amount': 486, 'percentage': 10.1}",מתחילת קורונה,1
90+,"{'amount': 46, 'percentage': 1.7}","{'amount': 44, 'percentage': 1.6}",שנה,2
90+,"{'amount': 20, 'percentage': 1.8}","{'amount': 18, 'percentage': 1.6}",6 חודשים,3
90+,"{'amount': 5, 'percentage': 1.4}","{'amount': 3, 'percentage': 0.9}",3 חודשים,4
90+,"{'amount': 2, 'percentage': 1.9}","{'amount': 1, 'percentage': 0.9}",חודש אחרון,5
90+,"{'amount': 94, 'percentage': 2}","{'amount': 98, 'percentage': 2}",מתחילת קורונה,1
