period_desc,age_group,count_testeds,positive_testeds,positive_testeds_perc
1_Month,0-9,1017625,284516,27.96
3_Month,0-9,1115297,298765,26.79
6_Month,0-9,1390089,418088,30.08
1_Year,0-9,1506234,463086,30.74
All,0-9,1645123,538862,32.76
1_Month,10-19,886985,337273,38.02
6_Month,10-19,1258655,440014,34.96
1_Year,10-19,1383819,481937,34.83
All,10-19,1553053,599687,38.61
3_Month,10-19,1005883,352320,35.03
1_Month,20-29,613656,230514,37.56
1_Year,20-29,1164389,330514,28.39
All,20-29,1337528,430976,32.22
6_Month,20-29,1019747,297521,29.18
3_Month,20-29,761604,237297,31.16
All,30-39,1229716,395756,32.18
1_Year,30-39,1085263,323672,29.82
6_Month,30-39,960126,297024,30.94
3_Month,30-39,739338,235607,31.87
1_Month,30-39,604651,228219,37.74
1_Month,40-49,555431,207155,37.3
3_Month,40-49,676497,213553,31.57
6_Month,40-49,855637,259704,30.35
1_Year,40-49,956206,280470,29.33
All,40-49,1084439,344941,31.81
All,50-59,817068,227297,27.82
1_Year,50-59,707434,176387,24.93
6_Month,50-59,628073,162634,25.89
3_Month,50-59,488288,137101,28.08
1_Month,50-59,383056,133581,34.87
All,60-69,652634,148871,22.81
1_Year,60-69,560902,113905,20.31
6_Month,60-69,497796,105239,21.14
1_Month,60-69,300453,87783,29.22
3_Month,60-69,385115,90044,23.38
3_Month,70-79,225515,45335,20.1
1_Month,70-79,172955,44161,25.53
6_Month,70-79,297448,53356,17.94
1_Year,70-79,340167,58096,17.08
All,70-79,399579,76345,19.11
All,80-89,173068,33388,19.29
1_Year,80-89,138098,23779,17.22
6_Month,80-89,116279,21355,18.37
3_Month,80-89,87857,17389,19.79
1_Month,80-89,70892,16998,23.98
All,90+,46155,9717,21.05
1_Year,90+,35048,6437,18.37
6_Month,90+,28791,5741,19.94
3_Month,90+,22529,4693,20.83
1_Month,90+,18937,4606,24.32
