gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,70-79,שנה,26515,1.2,585,14.3,368,13.9,1502,11.5
זכר,70-79,חודש אחרון,20089,1.3,83,12.7,72,14.4,391,14
זכר,70-79,6 חודשים,24044,1.2,334,14,209,14.2,959,12.2
זכר,70-79,מתחילת קורונה,36382,1.2,1380,15.5,901,17.1,3251,12.9
זכר,70-79,3 חודשים,20650,1.3,96,12.2,83,12.7,420,13.6
נקבה,70-79,3 חודשים,24235,1.5,80,10.2,66,10.1,324,10.5
נקבה,70-79,חודש אחרון,23531,1.5,56,8.6,49,9.8,288,10.3
נקבה,70-79,6 חודשים,28380,1.4,241,10.1,149,10.1,760,9.6
נקבה,70-79,שנה,31424,1.4,443,10.8,266,10,1236,9.4
נקבה,70-79,מתחילת קורונה,41386,1.4,852,9.6,509,9.7,2380,9.4
זכר,80-89,3 חודשים,7186,0.4,128,16.3,62,9.5,449,14.5
זכר,80-89,6 חודשים,8789,0.4,396,16.6,137,9.3,906,11.5
זכר,80-89,חודש אחרון,7001,0.4,119,18.3,55,11,428,15.4
זכר,80-89,שנה,9930,0.4,635,15.5,237,9,1317,10.1
זכר,80-89,מתחילת קורונה,14276,0.5,1528,17.1,547,10.4,2580,10.2
נקבה,80-89,מתחילת קורונה,19858,0.7,1401,15.7,404,7.7,2655,10.5
נקבה,80-89,חודש אחרון,9808,0.6,124,19,51,10.2,444,15.9
נקבה,80-89,6 חודשים,12184,0.6,388,16.3,126,8.5,940,11.9
נקבה,80-89,3 חודשים,10044,0.6,135,17.2,56,8.6,474,15.3
נקבה,80-89,שנה,13855,0.6,649,15.9,206,7.8,1430,10.9
זכר,90+,מתחילת קורונה,3332,0.1,663,7.4,116,2.2,826,3.3
זכר,90+,שנה,2213,0.1,269,6.6,50,1.9,408,3.1
זכר,90+,6 חודשים,1958,0.1,166,7,33,2.2,276,3.5
זכר,90+,חודש אחרון,1555,0.1,71,10.9,20,4,148,5.3
זכר,90+,3 חודשים,1590,0.1,73,9.3,20,3.1,153,4.9
נקבה,90+,חודש אחרון,3025,0.2,88,13.5,17,3.4,220,7.9
נקבה,90+,6 חודשים,3718,0.2,249,10.4,35,2.4,467,5.9
נקבה,90+,3 חודשים,3082,0.2,100,12.7,20,3.1,238,7.7
נקבה,90+,מתחילת קורונה,6670,0.2,927,10.4,111,2.1,1287,5.1
נקבה,90+,שנה,4267,0.2,382,9.3,49,1.9,649,5
