cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),98,26.63,368,791.57,10,אדום,4649
אבו גוש,381,33.81,1127,1433.48,10,אדום,7862
אבו סנאן,386,33.86,1140,796.87,10,אדום,14306
אבו קורינאת (שבט),16,42.11,38,57.05,8.77,אדום,6661
אבו רובייעה (שבט),23,40.35,57,64.46,9.26,אדום,8843
אבו רוקייק (שבט),69,55.65,124,121.31,9.95,אדום,10222
אבו תלול,קטן מ-15,אין מידע,35,164.09,9.28,אדום,2133
אבטין,50,42.37,118,408.73,10,אדום,2887
אבן יהודה,397,46.27,858,611.29,10,אדום,14036
אבני חפץ,53,47.75,111,533.91,10,אדום,2079
אום אל-פחם,1455,47.04,3093,545.38,10,אדום,56713
אום בטין,32,55.17,58,129.44,10,אדום,4481
אופקים,736,38.98,1888,583.11,10,אדום,32378
אור יהודה,562,33.16,1695,463.28,10,אדום,36587
אור עקיבא,468,40.28,1162,598.44,10,אדום,19417
אורנית,245,45.04,544,603.77,10,אדום,9010
אזור,215,34.46,624,471.73,10,אדום,13228
אחוזת ברק,99,44.20,224,934.11,10,אדום,2398
אטרש (שבט),קטן מ-15,אין מידע,19,52.81,7.11,כתום,3598
אילת,1180,40.16,2938,559.54,10,אדום,52507
אכסאל,565,50.72,1114,740.74,10,אדום,15039
אל סייד,קטן מ-15,אין מידע,30,49.51,8.96,אדום,6059
אלון שבות,113,46.12,245,787.53,10,אדום,3111
אליכין,71,41.76,170,490.48,10,אדום,3466
אלעד,694,46.05,1507,306.43,8.69,אדום,49179
אלעזר,123,57.48,214,874.18,10,אדום,2448
אלפי מנשה,181,40.40,448,559.23,10,אדום,8011
אלקנה,108,43.55,248,626.42,10,אדום,3959
אעבלין,381,49.29,773,571.96,10,אדום,13515
אעצם (שבט),26,40.00,65,59.89,9.19,אדום,10853
אפרת,495,54.04,916,802.10,10,אדום,11420
