gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,40-49,3 חודשים,111945,5.3,14,0.9,42,4.2,111,2.3
זכר,40-49,חודש אחרון,83570,5.3,8,0.6,28,3.3,86,2
נקבה,40-49,3 חודשים,167772,7.9,9,0.6,21,2.1,70,1.4
נקבה,40-49,שנה,203287,7.5,40,0.9,80,2.9,488,3.7
נקבה,40-49,6 חודשים,188089,7.6,18,0.6,47,2.6,282,3.1
נקבה,40-49,חודש אחרון,126856,8,6,0.5,15,1.7,52,1.2
נקבה,40-49,מתחילת קורונה,251048,7.3,73,0.8,139,2.5,889,3.3
זכר,50-59,חודש אחרון,54470,3.4,26,2,66,7.7,202,4.8
זכר,50-59,שנה,88770,3.3,163,3.9,255,9.3,934,7
זכר,50-59,6 חודשים,80878,3.3,94,3.3,156,8.8,585,6.5
זכר,50-59,מתחילת קורונה,119170,3.5,352,3.6,511,9.1,2132,7.9
זכר,50-59,3 חודשים,73139,3.5,36,2.4,82,8.2,234,4.8
נקבה,50-59,מתחילת קורונה,160586,4.7,184,1.9,250,4.4,1475,5.5
נקבה,50-59,חודש אחרון,80956,5.1,20,1.6,45,5.2,135,3.2
נקבה,50-59,שנה,125854,4.6,96,2.3,156,5.7,739,5.5
נקבה,50-59,6 חודשים,115906,4.7,54,1.9,95,5.4,421,4.7
נקבה,50-59,3 חודשים,105779,5,26,1.8,55,5.5,162,3.3
זכר,60-69,חודש אחרון,35242,2.2,73,5.7,95,11.1,378,8.9
זכר,60-69,שנה,59094,2.2,377,8.9,356,13,1320,9.9
זכר,60-69,3 חודשים,49223,2.3,93,6.3,116,11.5,443,9.1
זכר,60-69,6 חודשים,53447,2.2,231,8.1,219,12.3,873,9.7
זכר,60-69,מתחילת קורונה,80062,2.3,905,9.4,867,15.4,3089,11.4
נקבה,60-69,שנה,79774,2.9,263,6.2,251,9.2,1024,7.7
נקבה,60-69,6 חודשים,72988,2.9,175,6.2,163,9.2,656,7.3
נקבה,60-69,מתחילת קורונה,101262,2.9,499,5.2,457,8.1,2075,7.7
נקבה,60-69,חודש אחרון,50651,3.2,45,3.5,60,7,261,6.2
נקבה,60-69,3 חודשים,67600,3.2,57,3.9,71,7.1,309,6.3
זכר,70-79,מתחילת קורונה,42250,1.2,1470,15.2,967,17.2,3500,13
זכר,70-79,שנה,31755,1.2,580,13.7,381,13.9,1570,11.8
זכר,70-79,3 חודשים,26457,1.2,182,12.3,150,14.9,675,13.8
זכר,70-79,חודש אחרון,18732,1.2,163,12.7,138,16.1,590,14
זכר,70-79,6 חודשים,28467,1.1,383,13.5,252,14.2,1098,12.2
נקבה,70-79,חודש אחרון,23896,1.5,113,8.8,83,9.7,432,10.2
נקבה,70-79,3 חודשים,32483,1.5,139,9.4,96,9.6,504,10.3
נקבה,70-79,6 חודשים,35061,1.4,289,10.2,180,10.1,882,9.8
נקבה,70-79,מתחילת קורונה,49710,1.4,922,9.6,542,9.6,2553,9.5
נקבה,70-79,שנה,38897,1.4,454,10.7,277,10.1,1290,9.7
זכר,80-89,שנה,11925,0.4,703,16.6,267,9.8,1454,10.9
זכר,80-89,6 חודשים,10467,0.4,485,17.1,190,10.7,1080,12
זכר,80-89,חודש אחרון,7082,0.4,253,19.7,109,12.7,643,15.2
זכר,80-89,מתחילת קורונה,16635,0.5,1676,17.4,600,10.7,2848,10.6
זכר,80-89,3 חודשים,9487,0.4,272,18.4,124,12.3,726,14.8
נקבה,80-89,חודש אחרון,10516,0.7,253,19.7,99,11.5,660,15.6
נקבה,80-89,שנה,16841,0.6,697,16.5,229,8.4,1537,11.5
נקבה,80-89,3 חודשים,13549,0.6,283,19.2,107,10.6,744,15.2
נקבה,80-89,6 חודשים,14917,0.6,485,17.1,162,9.1,1108,12.4
נקבה,80-89,מתחילת קורונה,23359,0.7,1547,16,451,8,2912,10.8
זכר,90+,מתחילת קורונה,3892,0.1,746,7.7,125,2.2,946,3.5
זכר,90+,6 חודשים,2351,0.1,225,7.9,41,2.3,371,4.1
זכר,90+,3 חודשים,2135,0.1,155,10.5,29,2.9,278,5.7
זכר,90+,חודש אחרון,1632,0.1,146,11.4,28,3.3,252,6
זכר,90+,שנה,2685,0.1,296,7,53,1.9,472,3.5
נקבה,90+,6 חודשים,4493,0.2,312,11,44,2.5,573,6.4
נקבה,90+,שנה,5081,0.2,413,9.8,58,2.1,734,5.5
נקבה,90+,3 חודשים,4068,0.2,189,12.8,31,3.1,390,8
נקבה,90+,מתחילת קורונה,7645,0.2,1016,10.5,123,2.2,1427,5.3
נקבה,90+,חודש אחרון,3236,0.2,164,12.8,28,3.3,345,8.2
