gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,חודש אחרון,543,1.2,0,0,0,0,1,0.2,62,2.3
זכר,0-9,שנה,300809,9,5,0.1,20,1,66,0.6,1986,4.9
זכר,0-9,מתחילת קורונה,442836,9.4,8,0.1,34,0.5,125,0.4,3378,3.7
זכר,0-9,6 חודשים,19290,4,1,0.1,4,0.6,9,0.2,557,3.6
זכר,0-9,3 חודשים,1295,1.3,0,0,0,0,1,0.1,104,2.2
נקבה,0-9,שנה,239500,7.1,2,0.1,11,0.5,42,0.4,1586,3.9
נקבה,0-9,6 חודשים,17161,3.6,0,0,2,0.3,9,0.2,401,2.6
נקבה,0-9,מתחילת קורונה,364889,7.8,4,0,18,0.3,78,0.2,2712,2.9
נקבה,0-9,חודש אחרון,507,1.1,0,0,1,0.6,0,0,34,1.3
נקבה,0-9,3 חודשים,1407,1.4,0,0,1,0.4,0,0,61,1.3
זכר,10-19,מתחילת קורונה,442040,9.4,6,0.1,25,0.4,81,0.2,1096,1.2
זכר,10-19,חודש אחרון,1462,3.2,0,0,0,0,0,0,8,0.3
זכר,10-19,6 חודשים,17144,3.5,0,0,1,0.2,4,0.1,125,0.8
זכר,10-19,שנה,291653,8.7,3,0.1,11,0.5,28,0.3,469,1.2
זכר,10-19,3 חודשים,2869,3,0,0,0,0,0,0,21,0.4
נקבה,10-19,מתחילת קורונה,434217,9.2,7,0.1,23,0.3,83,0.3,1244,1.3
נקבה,10-19,חודש אחרון,1983,4.3,0,0,0,0,1,0.2,15,0.6
נקבה,10-19,שנה,293287,8.7,2,0.1,9,0.4,20,0.2,507,1.2
נקבה,10-19,6 חודשים,19429,4,0,0,0,0,6,0.2,127,0.8
נקבה,10-19,3 חודשים,4078,4.2,0,0,0,0,2,0.2,25,0.5
זכר,20-29,מתחילת קורונה,272611,5.8,26,0.2,61,0.9,254,0.8,1708,1.9
זכר,20-29,6 חודשים,21099,4.4,2,0.2,7,1.1,10,0.3,163,1
זכר,20-29,שנה,172061,5.1,4,0.1,17,0.8,51,0.5,543,1.3
זכר,20-29,חודש אחרון,2095,4.6,1,0.7,2,1.2,3,0.6,25,0.9
זכר,20-29,3 חודשים,3771,3.9,1,0.3,5,2,4,0.4,39,0.8
נקבה,20-29,מתחילת קורונה,387406,8.2,22,0.2,64,1,285,0.9,5494,6
נקבה,20-29,חודש אחרון,3156,6.9,0,0,2,1.2,1,0.2,48,1.8
נקבה,20-29,שנה,264573,7.9,5,0.1,17,0.8,39,0.4,2267,5.6
