Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0
2020-12-20T00:00:00.000Z,7359,7419,0.08,0,0,0
2020-12-21T00:00:00.000Z,24884,32303,0.35,0,0,0
2020-12-22T00:00:00.000Z,44612,76915,0.83,0,0,0
2020-12-23T00:00:00.000Z,62833,139748,1.5,0,0,0
2020-12-24T00:00:00.000Z,73326,213074,2.29,0,0,0
2020-12-25T00:00:00.000Z,38448,251522,2.7,0,0,0
2020-12-26T00:00:00.000Z,32573,284095,3.06,0,0,0
2020-12-27T00:00:00.000Z,104364,388459,4.18,0,0,0
2020-12-28T00:00:00.000Z,134798,523257,5.63,0,0,0
2020-12-29T00:00:00.000Z,155937,679194,7.3,0,0,0
2020-12-30T00:00:00.000Z,152714,831908,8.95,0,0,0
2020-12-31T00:00:00.000Z,158166,990074,10.65,0,0,0
2021-01-01T00:00:00.000Z,71233,1061307,11.41,0,0,0
2021-01-02T00:00:00.000Z,71620,1132927,12.18,0,0,0
2021-01-03T00:00:00.000Z,149394,1282321,13.79,0,0,0
2021-01-04T00:00:00.000Z,151832,1434153,15.42,1,1,0
2021-01-05T00:00:00.000Z,124846,1558999,16.76,0,1,0
2021-01-06T00:00:00.000Z,103070,1662069,17.87,0,1,0
2021-01-07T00:00:00.000Z,115814,1777883,19.12,3,4,0
2021-01-08T00:00:00.000Z,66293,1844176,19.83,3,7,0
2021-01-09T00:00:00.000Z,44454,1888630,20.31,22,29,0
2021-01-10T00:00:00.000Z,37545,1926175,20.71,5974,6003,0.06
2021-01-11T00:00:00.000Z,21015,1947190,20.94,19235,25238,0.27
2021-01-12T00:00:00.000Z,23906,1971096,21.2,35635,60873,0.65
2021-01-13T00:00:00.000Z,51910,2023006,21.75,56814,117687,1.27
2021-01-14T00:00:00.000Z,56301,2079307,22.36,68748,186435,2
2021-01-15T00:00:00.000Z,30613,2109920,22.69,35881,222316,2.39
2021-01-16T00:00:00.000Z,29364,2139284,23,25976,248292,2.67
2021-01-17T00:00:00.000Z,68247,2207531,23.74,84449,332741,3.58
2021-01-18T00:00:00.000Z,69521,2277052,24.49,120199,452940,4.87
2021-01-19T00:00:00.000Z,72574,2349626,25.27,137513,590453,6.35
2021-01-20T00:00:00.000Z,76527,2426153,26.09,143383,733836,7.89
2021-01-21T00:00:00.000Z,69575,2495728,26.84,163940,897776,9.65
2021-01-22T00:00:00.000Z,37715,2533443,27.24,70917,968693,10.42
2021-01-23T00:00:00.000Z,39846,2573289,27.67,53471,1022164,10.99
2021-01-24T00:00:00.000Z,68929,2642218,28.41,140325,1162489,12.5
2021-01-25T00:00:00.000Z,80730,2722948,29.28,139158,1301647,14
2021-01-26T00:00:00.000Z,78476,2801424,30.13,126054,1427701,15.35
2021-01-27T00:00:00.000Z,77682,2879106,30.96,124711,1552412,16.69
2021-01-28T00:00:00.000Z,79408,2958514,31.81,130277,1682689,18.09
2021-01-29T00:00:00.000Z,36521,2995035,32.21,64605,1747294,18.79
2021-01-30T00:00:00.000Z,34285,3029320,32.58,42662,1789956,19.25
2021-01-31T00:00:00.000Z,73171,3102491,33.36,59337,1849293,19.89
2021-02-01T00:00:00.000Z,82271,3184762,34.25,35204,1884497,20.27
2021-02-02T00:00:00.000Z,69859,3254621,35,30943,1915440,20.6
2021-02-03T00:00:00.000Z,60064,3314685,35.64,51259,1966699,21.15
2021-02-04T00:00:00.000Z,72379,3387064,36.42,57914,2024613,21.77
2021-02-05T00:00:00.000Z,33772,3420836,36.79,28652,2053265,22.08
2021-02-06T00:00:00.000Z,21533,3442369,37.02,22136,2075401,22.32
2021-02-07T00:00:00.000Z,53943,3496312,37.6,68532,2143933,23.05
2021-02-08T00:00:00.000Z,58478,3554790,38.23,65195,2209128,23.76
2021-02-09T00:00:00.000Z,66117,3620907,38.94,67266,2276394,24.48
2021-02-10T00:00:00.000Z,70327,3691234,39.69,71936,2348330,25.25
2021-02-11T00:00:00.000Z,80879,3772113,40.56,71518,2419848,26.02
2021-02-12T00:00:00.000Z,38935,3811048,40.98,37405,2457253,26.42
2021-02-13T00:00:00.000Z,27387,3838435,41.28,30343,2487596,26.75
2021-02-14T00:00:00.000Z,74731,3913166,42.08,68853,2556449,27.49
2021-02-15T00:00:00.000Z,81318,3994484,42.95,75480,2631929,28.3
2021-02-16T00:00:00.000Z,83315,4077799,43.85,78025,2709954,29.14
2021-02-17T00:00:00.000Z,61801,4139600,44.52,75320,2785274,29.95
2021-02-18T00:00:00.000Z,68977,4208577,45.26,79484,2864758,30.81
2021-02-19T00:00:00.000Z,39559,4248136,45.68,37987,2902745,31.21
2021-02-20T00:00:00.000Z,31584,4279720,46.02,28641,2931386,31.52
2021-02-21T00:00:00.000Z,79310,4359030,46.87,78333,3009719,32.37
2021-02-22T00:00:00.000Z,84870,4443900,47.79,80347,3090066,33.23
2021-02-23T00:00:00.000Z,77194,4521094,48.62,70218,3160284,33.98
2021-02-24T00:00:00.000Z,60872,4581966,49.27,62854,3223138,34.66
2021-02-25T00:00:00.000Z,51507,4633473,49.83,64532,3287670,35.35
2021-02-26T00:00:00.000Z,25749,4659222,50.1,31882,3319552,35.7
2021-02-27T00:00:00.000Z,18257,4677479,50.3,21121,3340673,35.92
2021-02-28T00:00:00.000Z,40167,4717646,50.73,55701,3396374,36.52
2021-03-01T00:00:00.000Z,45507,4763153,51.22,61260,3457634,37.18
2021-03-02T00:00:00.000Z,41006,4804159,51.66,64514,3522148,37.88
2021-03-03T00:00:00.000Z,41787,4845946,52.11,66546,3588694,38.59
2021-03-04T00:00:00.000Z,39486,4885432,52.54,78829,3667523,39.44
2021-03-05T00:00:00.000Z,17163,4902595,52.72,40320,3707843,39.87
2021-03-06T00:00:00.000Z,10568,4913163,52.83,25274,3733117,40.14
2021-03-07T00:00:00.000Z,30962,4944125,53.17,72668,3805785,40.93
2021-03-08T00:00:00.000Z,27170,4971295,53.46,73062,3878847,41.71
2021-03-09T00:00:00.000Z,26500,4997795,53.74,76470,3955317,42.53
2021-03-10T00:00:00.000Z,23090,5020885,53.99,58496,4013813,43.16
2021-03-11T00:00:00.000Z,23058,5043943,54.24,68874,4082687,43.9
2021-03-12T00:00:00.000Z,11097,5055040,54.36,41290,4123977,44.35
2021-03-13T00:00:00.000Z,7847,5062887,54.44,25180,4149157,44.62
2021-03-14T00:00:00.000Z,20829,5083716,54.67,73819,4222976,45.41
2021-03-15T00:00:00.000Z,19909,5103625,54.88,78032,4301008,46.25
2021-03-16T00:00:00.000Z,18528,5122153,55.08,71348,4372356,47.02
2021-03-17T00:00:00.000Z,17501,5139654,55.27,58825,4431181,47.65
