cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,100,17.59,7.45,כתום,56844
Akko,קטן מ-15,אין מידע,61,12.32,3.19,ירוק,49517
Ari'el,קטן מ-15,אין מידע,28,13.67,7.04,כתום,20488
Ashdod,22,11.28,195,8.62,5.74,צהוב,226329
Ashqelon,39,21.55,181,12.36,5.77,צהוב,146442
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,22,7.23,2.93,ירוק,30448
Bat Yam,19,14.29,133,10.41,5.32,צהוב,127772
Be'er Sheva,68,21.25,320,15.19,5.17,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,26,9.02,3.98,ירוק,28818
Beit Jann,קטן מ-15,אין מידע,16,13.15,5.88,צהוב,12169
Bene Beraq,קטן מ-15,אין מידע,31,1.49,2.13,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,23,12.12,6.59,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,35,2.65,3.32,ירוק,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,26,16.28,4.82,צהוב,15971
Dimona,קטן מ-15,אין מידע,33,9.44,5.1,צהוב,34954
Elat,קטן מ-15,אין מידע,29,5.52,5.52,צהוב,52507
Even Yehuda,קטן מ-15,אין מידע,20,14.25,6.4,כתום,14036
Gan Yavne,קטן מ-15,אין מידע,23,9.63,4.33,ירוק,23887
Ganne Tiqwa,קטן מ-15,אין מידע,39,18.13,6.09,כתום,21508
Gedera,קטן מ-15,אין מידע,44,15.28,6.55,כתום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,41,15.05,6.65,כתום,27236
Giv'atayim,קטן מ-15,אין מידע,91,14.95,5.75,צהוב,60872
Hadera,22,14.86,148,14.96,5.77,צהוב,98928
Haifa,41,10.85,378,13.26,5.87,צהוב,284981
Harish,קטן מ-15,אין מידע,23,11.73,8.44,אדום,19608
Herzliyya,23,18.25,126,12.70,6.39,כתום,99208
Hod Hasharon,16,15.69,102,15.75,5.39,צהוב,64755
Holon,42,17.65,238,12.11,5.85,צהוב,196510
Jerusalem,38,8.50,447,4.69,4.27,ירוק,952916
Judeide-Maker,קטן מ-15,אין מידע,16,7.50,3.78,ירוק,21331
Kafar Qara,קטן מ-15,אין מידע,22,11.38,3.49,ירוק,19330
Kafar Yasif,קטן מ-15,אין מידע,17,16.59,5.44,צהוב,10249
Karmi'el,19,20.43,93,20.13,8.66,אדום,46190
Kefar Sava,27,15.17,178,17.51,5.16,צהוב,101664
Kefar Yona,קטן מ-15,אין מידע,40,15.30,5.78,צהוב,26140
Lehavim,קטן מ-15,אין מידע,18,27.10,6.39,כתום,6641
Lod,קטן מ-15,אין מידע,49,6.07,3.62,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,34,8.99,6.16,כתום,37802
Mevasseret Ziyyon,קטן מ-15,אין מידע,41,16.84,6.8,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,33,12.80,7.6,אדום,25790
Modi'in-Makkabbim-Re'ut,23,20.72,111,11.72,5.96,צהוב,94744
Mughar,קטן מ-15,אין מידע,22,9.45,4.01,ירוק,23271
Nahariyya,21,22.58,93,15.71,6.53,כתום,59189
Nazareth,קטן מ-15,אין מידע,48,6.17,3.58,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,59,11.68,5.24,צהוב,50532
Nesher,קטן מ-15,אין מידע,32,13.36,8.86,אדום,23947
Netanya,38,14.56,261,11.67,5.02,צהוב,223562
Netivot,קטן מ-15,אין מידע,22,5.58,1.96,ירוק,39456
Nof Hagalil,קטן מ-15,אין מידע,61,14.54,6.05,כתום,41950
Ofaqim,קטן מ-15,אין מידע,18,5.56,3.58,ירוק,32378
Or Aqiva,קטן מ-15,אין מידע,27,13.91,7.09,כתום,19417
Or Yehuda,קטן מ-15,אין מידע,43,11.75,4.5,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,61,13.98,4.72,צהוב,43646
Petah Tiqwa,47,13.43,350,13.98,5.7,צהוב,250427
Qadima-Zoran,קטן מ-15,אין מידע,16,7.05,4.17,ירוק,22711
Qiryat Atta,קטן מ-15,אין מידע,59,9.95,5.27,צהוב,59291
Qiryat Bialik,17,20.48,83,19.93,6.69,כתום,41645
Qiryat Gat,קטן מ-15,אין מידע,48,8.20,4.46,ירוק,58550
Qiryat Motzkin,קטן מ-15,אין מידע,60,13.20,4.99,צהוב,45461
Qiryat Ono,קטן מ-15,אין מידע,63,15.45,6.11,כתום,40778
Qiryat Shemona,קטן מ-15,אין מידע,26,11.57,4.14,ירוק,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,43,23.54,3.57,ירוק,18266
Qiryat Yam,קטן מ-15,אין מידע,73,18.53,5.43,צהוב,39389
Ra'annana,קטן מ-15,אין מידע,122,15.85,6.15,כתום,76958
Ramat Gan,24,12.44,193,11.57,5.05,צהוב,166746
Ramat Hasharon,קטן מ-15,אין מידע,55,11.58,6.87,כתום,47482
Ramla,קטן מ-15,אין מידע,70,9.10,4.49,ירוק,76903
Rehovot,19,11.88,160,10.94,5.94,צהוב,146213
Rishon Leziyyon,51,15.41,331,12.94,5.19,צהוב,255891
Rosh Haayin,קטן מ-15,אין מידע,68,10.10,4.98,צהוב,67337
Sakhnin,קטן מ-15,אין מידע,18,5.59,3.15,ירוק,32220
Sederot,קטן מ-15,אין מידע,23,7.96,6.99,כתום,28899
Shefar'am,קטן מ-15,אין מידע,32,7.55,3.67,ירוק,42400
