priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,Senegal ,כתום,2,350,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,New Zealand ,כתום,2,78,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Oman  ,כתום,2,3,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Turkey,כתום,2,61215,376,0.61,2022-09-11T00:00:00.000Z,372,4
LastMonth,Tanzania,כתום,2,1789,8,0.45,2022-09-11T00:00:00.000Z,8,0
LastMonth,Belgium,כתום,2,6207,30,0.48,2022-09-11T00:00:00.000Z,30,0
LastMonth,Cuba ,כתום,2,26,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Venezuela,כתום,2,40,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Malawi  ,כתום,2,23,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Maldives,כתום,2,1012,8,0.79,2022-09-11T00:00:00.000Z,8,0
LastMonth,Guatemala  ,כתום,2,108,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Sierra Leone,כתום,2,2,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Burkina Faso ,כתום,2,30,1,3.33,2022-09-11T00:00:00.000Z,0,1
LastMonth,Dominican Republic  ,כתום,2,6,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Armenia ,כתום,2,173,1,0.58,2022-09-11T00:00:00.000Z,1,0
LastMonth,Cayman Islands,כתום,2,1,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Latvia ,כתום,2,2160,21,0.97,2022-09-11T00:00:00.000Z,21,0
LastMonth,Ivory Coast,כתום,2,122,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Croatia ,כתום,2,2488,21,0.84,2022-09-11T00:00:00.000Z,21,0
LastMonth,Bahamas,כתום,2,47,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Mongolia ,כתום,2,38,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Luxembourg  ,כתום,2,69,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,South Africa,כתום,2,2803,5,0.18,2022-09-11T00:00:00.000Z,5,0
LastMonth,Belize ,כתום,2,7,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Georgia ,כתום,2,11261,208,1.85,2022-09-11T00:00:00.000Z,208,0
LastMonth,North Korea,כתום,2,857,4,0.47,2022-09-11T00:00:00.000Z,1,3
LastMonth,Greece ,כתום,2,111868,394,0.35,2022-09-11T00:00:00.000Z,393,1
LastMonth,Marshall Islands,כתום,2,1,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Guyana ,כתום,2,5,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Cape Verde Islands,כתום,2,1,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Togo ,כתום,2,24,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,India ,כתום,2,2903,28,0.96,2022-09-11T00:00:00.000Z,27,1
LastMonth,Moldova,כתום,2,4398,20,0.45,2022-09-11T00:00:00.000Z,19,1
LastMonth,Qatar,כתום,2,29,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Kuwait  ,כתום,2,7,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Guadeloupe ,כתום,2,5,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Kyrgyzstan ,כתום,2,290,6,2.07,2022-09-11T00:00:00.000Z,6,0
LastMonth,Barbados ,כתום,2,1,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Lithuania,כתום,2,2080,72,3.46,2022-09-11T00:00:00.000Z,72,0
LastMonth,Finland,כתום,2,2034,19,0.93,2022-09-11T00:00:00.000Z,19,0
LastMonth,Panama  ,כתום,2,217,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Azerbaijan,כתום,2,3569,47,1.32,2022-09-11T00:00:00.000Z,47,0
LastMonth,Argentina,כתום,2,1375,9,0.65,2022-09-11T00:00:00.000Z,9,0
LastMonth,Malaysia ,כתום,2,11,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Vietnam ,כתום,2,325,2,0.62,2022-09-11T00:00:00.000Z,2,0
LastMonth,Ecuador,כתום,2,145,1,0.69,2022-09-11T00:00:00.000Z,1,0
LastMonth,Antilles,כתום,2,6,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Uganda ,כתום,2,249,5,2.01,2022-09-11T00:00:00.000Z,5,0
LastMonth,Cameroon ,כתום,2,48,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Equatorial Guinea,כתום,2,9,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Saudi Arabia ,כתום,2,74,2,2.7,2022-09-11T00:00:00.000Z,2,0
LastMonth,Macedonia,כתום,2,353,4,1.13,2022-09-11T00:00:00.000Z,4,0
LastMonth,Turks And Caicos Islands,כתום,2,64,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Reunion ,כתום,2,5,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Chad  ,כתום,2,8,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Tuvalu ,כתום,2,3,1,33.33,2022-09-11T00:00:00.000Z,1,0
LastMonth,Spain ,כתום,2,22988,157,0.68,2022-09-11T00:00:00.000Z,152,5
LastMonth,Albania,כתום,2,137,2,1.46,2022-09-11T00:00:00.000Z,2,0
LastMonth,Thailand ,כתום,2,6666,32,0.48,2022-09-11T00:00:00.000Z,32,0
LastMonth,Libyan,כתום,2,1,0,0,2022-09-11T00:00:00.000Z,0,0
LastMonth,Portugal ,כתום,2,6262,58,0.93,2022-09-11T00:00:00.000Z,58,0
