name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Uzeir,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,65.62,59.16,31.11,0.0
Jatt,4.5,ירוק,3.3,10,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,64.99,57.53,36.72,
Ma'alot-Tarshiha,6.7,ירוק,7.2,8,-5,קטן מ-15,כתום,2022-11-11T00:00:00.000Z,74.14,69.74,52.20,
Zur Hadassa,4.7,ירוק,3.5,23,0,קטן מ-15,צהוב,2022-11-11T00:00:00.000Z,64.59,60.86,46.66,
Kefar Weradim,7,אדום,12.7,19,-54,קטן מ-15,כתום,2022-11-11T00:00:00.000Z,88.86,86.24,72.36,
Kabul,2,ירוק,0.7,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,65.53,55.24,34.31,
Mattan,3.4,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,84.52,81.82,66.83,
Betar Illit,2.9,ירוק,0.8,12,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,34.38,24.13,11.92,
Kefar Yona,5.4,כתום,6.9,10,-40,24,צהוב,2022-11-11T00:00:00.000Z,75.29,71.69,55.53,9.2
Shoham,6.7,אדום,11.4,25,9,32,כתום,2022-11-11T00:00:00.000Z,מעל 90%,מעל 90%,75.37,15.2
Mas'udin Al-'azazme,2.4,אפור,0.0,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,7.84,6.46,2.35,
Ma'galim,4.9,ירוק,19.4,44,0,קטן מ-15,צהוב,2022-11-11T00:00:00.000Z,57.31,51.16,36.93,
Pardesiyya,4.7,כתום,6.0,4,-9,קטן מ-15,צהוב,2022-11-11T00:00:00.000Z,מעל 90%,89.75,72.33,
Isifya,3.9,ירוק,1.6,4,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,67.65,59.62,39.84,
Sajur,4.2,ירוק,2.3,15,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,78.19,68.10,48.39,
Rame,2.3,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,81.33,72.29,49.30,0.0
Nof Hagalil,4.3,כתום,5.2,9,-8,33,ירוק,2022-11-11T00:00:00.000Z,75.49,70.78,54.89,7.9
Rahat,1.8,ירוק,1.1,2,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,45.06,36.84,16.72,
Karmi'el,8.2,צהוב,16.2,26,82,87,אדום,2022-11-11T00:00:00.000Z,80.17,76.26,60.77,18.8
Yaqir,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,77.23,69.69,49.39,0.0
Herzliyya,6.7,צהוב,11.7,13,-1,128,כתום,2022-11-11T00:00:00.000Z,87.52,84.38,69.54,12.9
Hadera,6.3,צהוב,11.5,14,44,135,כתום,2022-11-11T00:00:00.000Z,72.76,68.77,52.69,13.6
Holon,7.3,כתום,12.5,16,27,277,כתום,2022-11-11T00:00:00.000Z,74.85,70.98,56.17,14.1
Rishon Leziyyon,6.6,צהוב,11.3,14,3,348,כתום,2022-11-11T00:00:00.000Z,78.21,74.91,60.28,13.6
Rehovot,7.4,צהוב,11.1,19,20,152,כתום,2022-11-11T00:00:00.000Z,74.28,69.98,54.02,10.4
Ramla,5.3,ירוק,5.7,9,-2,54,צהוב,2022-11-11T00:00:00.000Z,68.46,61.24,41.87,7.0
Ramat Gan,6.3,כתום,12.4,17,25,267,כתום,2022-11-11T00:00:00.000Z,76.64,73.64,61.15,16.0
Jisr Az-Zarqa,2.5,ירוק,1.3,3,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,73.29,62.29,40.77,
Kuseife,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,24.23,20.18,8.29,0.0
Abu Sinan,3.4,ירוק,2.8,1,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,76.07,66.92,41.44,
Al Sayyid,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,10.10,8.22,2.49,0.0
Ilut,2.1,ירוק,1.2,1,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,60.19,52.23,26.79,
Harish,7.4,אדום,8.2,31,6,17,כתום,2022-11-11T00:00:00.000Z,61.56,56.59,39.39,8.7
Qasr A-Sir,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,18.38,16.91,7.08,0.0
Har Adar,4.5,צהוב,9.8,28,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,מעל 90%,89.80,72.64,
Ka'abiyye-Tabbash-Hajajre,2.5,ירוק,1.8,1,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,60.62,52.06,26.83,
Deir Al-Asad,4.1,ירוק,3.1,2,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,70.64,59.21,37.12,
Basma,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,66.35,57.22,31.93,
Umm Batin,3.2,ירוק,2.2,5,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,19.37,15.71,5.78,0.0
Be'er Ya'aqov,9,אדום,9.0,27,13,28,אדום,2022-11-11T00:00:00.000Z,69.05,64.41,46.90,9.7
Qiryat Gat,7.2,צהוב,10.4,18,45,64,כתום,2022-11-11T00:00:00.000Z,66.66,59.97,43.20,10.9
Yoqne'am Illit,6.5,כתום,9.1,25,100,33,כתום,2022-11-11T00:00:00.000Z,81.00,77.72,62.12,13.7
Hosha'aya,3.8,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,מעל 90%,84.39,63.81,0.0
Segev-Shalom,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,31.57,26.81,11.49,0.0
Hura,2.2,ירוק,0.9,3,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,25.10,21.07,8.99,0.0
Immanu'el,2.4,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,29.10,23.22,12.41,
Sallama,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,68.81,58.96,36.13,0.0
Yanuh-Jat,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,73.68,61.99,41.50,
Ma'ale Iron,3.6,ירוק,2.6,13,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,62.29,51.71,27.96,
'Qazir,4.9,ירוק,16.9,29,0,קטן מ-15,צהוב,2022-11-11T00:00:00.000Z,68.35,65.98,52.32,
Giv'at Avni,3.4,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,88.65,84.47,69.04,
Abu Tulul,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,17.53,15.24,6.24,0.0
Eli,4.5,ירוק,4.5,66,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,66.02,59.55,41.34,
Meiser,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,67.67,62.03,38.16,0.0
Savyon,4.2,ירוק,2.5,5,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,מעל 90%,מעל 90%,83.93,
Nizzan,2.7,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,70.07,63.84,46.21,
Julis,3.7,ירוק,1.5,4,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,76.67,69.00,49.93,
Jish(Gush Halav),2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,76.06,69.81,50.93,0.0
Ale Zahav,3.4,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,74.57,66.99,41.51,0.0
Revava,4.5,ירוק,3.6,33,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,71.28,63.40,40.71,
Kafar Kama,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,74.06,70.35,55.48,0.0
Ma'ale Adummim,6.2,כתום,7.9,23,-3,42,כתום,2022-11-11T00:00:00.000Z,77.63,72.17,55.49,11.1
Sulam,2.7,ירוק,3.8,11,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,80.02,70.20,44.11,
Basmat Tab'un,2.3,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,58.71,53.29,29.90,
El'ad,2.2,ירוק,0.6,5,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,38.73,28.10,14.65,
Hazor Hagelilit,2.5,ירוק,1.0,4,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,69.93,62.14,45.59,
Teqoa,5.3,ירוק,14.3,54,0,קטן מ-15,צהוב,2022-11-11T00:00:00.000Z,62.75,56.69,37.34,
Kefar Adummim,2.7,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,74.94,70.50,50.50,
Geva Binyamin,3.3,ירוק,8.7,35,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,53.33,47.73,32.36,
Nes Ziyyona,7.6,צהוב,9.9,23,11,54,אדום,2022-11-11T00:00:00.000Z,78.09,74.82,58.87,10.7
Nazareth,3.8,ירוק,2.1,4,23,19,ירוק,2022-11-11T00:00:00.000Z,68.30,59.23,36.10,2.4
Netanya,5.5,צהוב,8.2,9,-5,234,צהוב,2022-11-11T00:00:00.000Z,71.73,67.31,51.03,10.5
Sakhnin,3.4,ירוק,2.8,4,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,73.65,62.47,38.26,
Akko,6,ירוק,6.5,5,33,40,צהוב,2022-11-11T00:00:00.000Z,76.65,70.63,51.36,8.1
Lappid,4.5,ירוק,12.8,37,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,89.89,87.33,73.39,
Qarne Shomeron,4.1,צהוב,4.2,11,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,70.93,66.02,49.12,
Majdal Shams,2,ירוק,0.9,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,74.64,63.52,41.42,
Ghajar,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,55.68,52.19,30.33,
Tirat Karmel,7.2,אדום,11.1,18,17,31,כתום,2022-11-11T00:00:00.000Z,78.73,74.49,58.09,12.8
Modi'in Illit,2.4,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,42.30,25.56,12.97,
Yavne'el,4,ירוק,4.6,4,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,41.26,36.83,25.18,
Bet Hashmonay,3.8,ירוק,22.8,25,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,מעל 90%,מעל 90%,72.32,
Even Yehuda,7.1,צהוב,13.5,26,89,17,כתום,2022-11-11T00:00:00.000Z,מעל 90%,88.93,70.43,12.1
Bu'eine-Nujeidat,2.7,ירוק,1.0,5,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,72.64,62.63,36.07,0.0
Ar'ara-Banegev,2.1,ירוק,3.2,1,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,33.51,27.91,12.16,
Judeide-Maker,2.3,ירוק,1.4,2,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,66.70,58.10,34.44,
Fassuta,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,78.41,71.67,50.99,0.0
Kafar Qasem,1.7,ירוק,0.4,1,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,66.73,54.93,30.54,
Abu Qureinat,3.4,אפור,0.0,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,9.83,8.44,3.21,
Kefar Tavor,4.3,צהוב,6.8,20,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,87.80,83.57,66.48,
Giv'at Brenner,3.4,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,79.36,77.22,62.25,
Mughar,3.1,ירוק,1.7,2,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,72.36,64.45,41.12,
Bi'ne,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,61.37,51.54,28.89,0.0
Qedumim,2.7,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-11T00:00:00.000Z,73.82,68.49,50.12,
Newe Daniyyel,4.1,ירוק,4.3,25,0, 0 ,ירוק,2022-11-11T00:00:00.000Z,83.02,76.47,57.54,0.0
