date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel
2020-03-02T00:00:00.000Z,1,10,10,0,0,10,0,0,1823,0.005485463521667581,5632,-463,0
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1823,0.005485463521667581,7857,-461,0
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1823,0.006582556226001097,7012,-463,0
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1823,0.007131102578167855,7012,-463,0
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1823,0.00877674163466813,5177,-462,0
2020-03-07T00:00:00.000Z,1,21,21,3,0,18,2,0,1823,0.01151947339550192,4861,-463,0
2020-03-08T00:00:00.000Z,2,27,27,5,0,22,4,0,1823,0.01481075150850247,7330,-461,0
2020-03-09T00:00:00.000Z,7,41,41,6,0,35,5,0,1823,0.02249040043883708,6205,-471,0
2020-03-10T00:00:00.000Z,2,61,61,6,0,55,5,0,1823,0.03346132748217225,6021,-458,0
2020-03-11T00:00:00.000Z,10,84,83,7,1,76,6,0,1823,0.04607789358200768,5981,-461,0
2020-03-12T00:00:00.000Z,6,106,104,7,1,98,6,0,1823,0.05814591332967636,5983,-460,0
2020-03-13T00:00:00.000Z,10,126,125,7,5,114,6,0,1823,0.06911684037301152,4121,-447,0
2020-03-14T00:00:00.000Z,20,165,163,6,5,154,4,0,1823,0.09051014810751508,3692,-456,0
2020-03-15T00:00:00.000Z,37,205,203,9,7,189,6,0,1823,0.1124520021941854,5489,-457,0
2020-03-16T00:00:00.000Z,27,225,219,11,6,208,7,0,1823,0.1234229292375206,4757,-400,0
2020-03-17T00:00:00.000Z,46,260,260,12,7,241,7,0,1823,0.1426220515633571,4333,-351,0
2020-03-18T00:00:00.000Z,54,313,274,17,12,284,7,1,1823,0.1716950082281953,3920,-254,0
2020-03-19T00:00:00.000Z,31,300,269,21,12,267,12,0,1823,0.1645639056500274,4053,-123,0
2020-03-20T00:00:00.000Z,30,293,255,23,15,255,12,1,1823,0.1607240811848601,3207,54,0
2020-03-21T00:00:00.000Z,35,283,280,27,22,234,15,0,1823,0.1552386176631926,2905,235,0
2020-03-22T00:00:00.000Z,54,331,312,38,33,260,22,0,1823,0.1815688425671969,4523,449,0
2020-03-23T00:00:00.000Z,58,363,330,44,37,282,24,0,1823,0.1991223258365332,4053,770,0
2020-03-24T00:00:00.000Z,82,406,354,48,49,309,26,3,1823,0.2227098189797038,3963,1157,0
2020-03-25T00:00:00.000Z,81,427,410,52,54,321,28,1,1823,0.2342292923752057,3666,1512,0
2020-03-26T00:00:00.000Z,82,483,430,56,67,360,31,5,1823,0.2649478880965442,3925,1990,0
2020-03-27T00:00:00.000Z,110,531,481,66,71,394,37,2,1823,0.2912781130005486,3267,2359,0
2020-03-28T00:00:00.000Z,53,527,496,70,82,375,41,1,1823,0.2890839275918815,2834,2799,0
2020-03-29T00:00:00.000Z,70,555,528,80,89,386,51,3,1823,0.3044432254525508,4289,3262,0
2020-03-30T00:00:00.000Z,121,633,584,89,104,440,54,1,1823,0.3472298409215579,3886,3711,0
2020-03-31T00:00:00.000Z,111,683,640,99,115,469,64,4,1823,0.3746571585298958,4005,4319,0
2020-04-01T00:00:00.000Z,147,772,730,111,143,518,72,8,1823,0.4234777838727373,4088,4164,689
2020-04-02T00:00:00.000Z,115,814,729,113,145,556,79,9,1823,0.4465167306637411,4284,4749,720
2020-04-03T00:00:00.000Z,97,812,723,131,159,522,93,5,1823,0.4454196379594076,3494,5258,717
2020-04-04T00:00:00.000Z,73,788,750,140,170,478,107,6,1823,0.4322545255074054,3155,5593,718
2020-04-05T00:00:00.000Z,100,824,738,135,193,496,107,7,1823,0.4520021941854087,4495,6093,693
2020-04-06T00:00:00.000Z,94,806,693,147,208,451,110,8,1823,0.442128359846407,4088,6374,796
2020-04-07T00:00:00.000Z,72,747,651,160,204,383,106,7,1823,0.4097641250685683,4313,6609,819
2020-04-08T00:00:00.000Z,57,691,613,166,196,329,115,9,1823,0.3790455293472299,3511,6788,859
2020-04-09T00:00:00.000Z,65,666,632,166,189,311,117,9,1823,0.3653318705430609,3363,6891,944
2020-04-10T00:00:00.000Z,55,672,598,170,173,329,128,8,1823,0.3686231486560614,4086,7013,1002
2020-04-11T00:00:00.000Z,40,625,593,182,163,280,130,6,1823,0.3428414701042238,3172,7120,1061
2020-04-12T00:00:00.000Z,90,668,619,177,175,316,130,7,1823,0.3664289632473944,4965,7260,1074
2020-04-13T00:00:00.000Z,91,694,628,192,169,333,137,8,1823,0.3806911684037301,4653,7241,1181
2020-04-14T00:00:00.000Z,75,682,634,178,173,331,134,8,1823,0.374108612177729,4376,7204,1229
2020-04-15T00:00:00.000Z,69,689,663,179,175,335,132,13,1823,0.3779484366428964,3492,7143,1238
2020-04-16T00:00:00.000Z,51,699,637,182,162,355,137,7,1823,0.3834339001645639,5388,6969,1366
2020-04-17T00:00:00.000Z,48,665,611,165,163,337,124,9,1823,0.3647833241908942,4188,6928,1348
2020-04-18T00:00:00.000Z,42,635,609,174,141,320,118,11,1823,0.3483269336258914,3825,6502,1661
2020-04-19T00:00:00.000Z,40,621,571,157,148,316,118,8,1823,0.3406472846955568,5788,6434,1707
2020-04-20T00:00:00.000Z,49,598,545,154,135,309,123,6,1823,0.3280307185957214,5097,6186,1723
2020-04-21T00:00:00.000Z,27,545,507,145,146,254,119,9,1823,0.2989577619308831,4921,6022,1738
2020-04-22T00:00:00.000Z,36,520,484,149,122,249,110,3,1823,0.2852441031267142,4822,5900,1739
