name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,101.582275390625,19
סנט וינסנט,,,0
שמיר,,68.46240234375,5
וולפסון,,69.39970397949219,12
זיו צפת,,68.87608337402344,5
הלל יפה,,87.57281494140625,7
נהריה,,70.95890045166016,5
ברזילי,,77.98013305664062,16
פוריה,,65.07041931152344,3
סוראסקי,,115.7984619140625,21
בני ציון,,78.2909927368164,3
רבין ק. בילינסון,,87.54490661621094,23
סורוקה,,75.67332458496094,16
מאיר,,81.23393249511719,7
קפלן,,94.22382354736328,12
"רמב""ם",,92.72541046142578,4
הכרמל,,77.70960998535156,1
השרון ק. גולדה,,61.82572555541992,6
הדסה עין כרם,,110.9788360595703,17
הסקוטי,,28.5714282989502,3
המשפחה הקדושה,,,0
סנט ג'וזף,,,3
שערי צדק,,96.56019592285156,11
אל מקאסד,,,0
לניאדו,,79.94429016113281,5
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,93.67088317871094,4
אסותא אשדוד,,,0
שניידר,,,0
יוספטל,,44.61538314819336,1
המרכזי בעמק,,73.10344696044922,3
