cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
ABU GHOSH,קטן מ-15,אין מידע,32,40.70,6,כתום,7862
ABU SINAN,קטן מ-15,אין מידע,30,20.97,6.02,כתום,14306
AFULA,קטן מ-15,אין מידע,54,9.50,4.93,צהוב,56844
AKKO,קטן מ-15,אין מידע,30,6.06,3.91,ירוק,49517
ARAD,קטן מ-15,אין מידע,58,21.35,7.42,כתום,27170
ARI'EL,קטן מ-15,אין מידע,30,14.64,7.3,כתום,20488
ASHDOD,30,10.27,292,12.90,5.62,צהוב,226329
ASHQELON,53,22.36,237,16.18,6.08,כתום,146442
AZOR,קטן מ-15,אין מידע,23,17.39,5.68,צהוב,13228
BAT YAM,18,9.68,186,14.56,5.57,צהוב,127772
BE'ER SHEVA,52,13.68,380,18.04,5.38,צהוב,210624
BE'ER YA'AQOV,קטן מ-15,אין מידע,31,10.76,6.03,כתום,28818
BENE BERAQ,קטן מ-15,אין מידע,44,2.12,1.97,ירוק,208031
BET SHE'AN,קטן מ-15,אין מידע,19,10.01,3.57,ירוק,18980
BET SHEMESH,קטן מ-15,אין מידע,58,4.39,4.34,ירוק,132210
BINYAMINA-GIV'AT ADA,קטן מ-15,אין מידע,28,17.53,7.11,כתום,15971
DIMONA,קטן מ-15,אין מידע,63,18.02,5.99,צהוב,34954
EFRAT,קטן מ-15,אין מידע,19,16.64,7.44,כתום,11420
ELAT,קטן מ-15,אין מידע,83,15.81,5.58,צהוב,52507
EVEN YEHUDA,קטן מ-15,אין מידע,42,29.92,6.97,כתום,14036
GAN YAVNE,קטן מ-15,אין מידע,25,10.47,5.81,צהוב,23887
GANNE TIQWA,קטן מ-15,אין מידע,40,18.60,6.65,כתום,21508
GEDERA,קטן מ-15,אין מידע,47,16.32,5.62,צהוב,28805
GIV'AT SHEMU'EL,קטן מ-15,אין מידע,75,27.54,7.02,כתום,27236
GIV'ATAYIM,קטן מ-15,אין מידע,123,20.21,7.23,כתום,60872
HADERA,17,12.50,136,13.75,5.77,צהוב,98928
HAIFA,39,6.90,565,19.83,5.94,צהוב,284981
HARISH,קטן מ-15,אין מידע,17,8.67,3.5,ירוק,19608
HERZLIYYA,35,13.01,269,27.11,6.48,כתום,99208
HOD HASHARON,22,16.30,135,20.85,6.25,כתום,64755
HOLON,34,11.81,288,14.66,6.09,כתום,196510
I'BILLIN,קטן מ-15,אין מידע,20,14.80,5.34,צהוב,13515
JERUSALEM,156,14.36,1086,11.40,4.53,צהוב,952916
KAFAR YASIF,קטן מ-15,אין מידע,17,16.59,6.23,כתום,10249
KARMI'EL,קטן מ-15,אין מידע,80,17.32,6.18,כתום,46190
KEFAR SAVA,28,9.76,287,28.23,6.26,כתום,101664
KEFAR YONA,קטן מ-15,אין מידע,34,13.01,6.1,כתום,26140
KOKHAV YA'IR,0,0,20,22.89,4.56,צהוב,8738
LEHAVIM,קטן מ-15,אין מידע,26,39.15,6.92,כתום,6641
LOD,קטן מ-15,אין מידע,91,11.26,4.97,צהוב,80786
MA'ALE ADUMMIM,קטן מ-15,אין מידע,46,12.17,6.24,כתום,37802
MA'ALOT-TARSHIHA,קטן מ-15,אין מידע,19,8.57,4.29,ירוק,22158
MAZKERET BATYA,קטן מ-15,אין מידע,26,17.22,6.21,כתום,15095
METAR,קטן מ-15,אין מידע,20,20.07,7.85,אדום,9963
MEVASSERET ZIYYON,קטן מ-15,אין מידע,76,31.22,6.77,כתום,24347
MIGDAL HAEMEQ,קטן מ-15,אין מידע,39,15.12,6.75,כתום,25790
MODI'IN-MAKKABBIM-RE'UT,52,23.01,226,23.85,8.25,אדום,94744
MUGHAR,קטן מ-15,אין מידע,26,11.17,4.32,ירוק,23271
NAHARIYYA,קטן מ-15,אין מידע,101,17.06,5.89,צהוב,59189
NAZARETH,קטן מ-15,אין מידע,39,5.02,3.34,ירוק,77734
NES ZIYYONA,קטן מ-15,אין מידע,75,14.84,6.76,כתום,50532
NESHER,קטן מ-15,אין מידע,43,17.96,6.84,כתום,23947
NETANYA,23,8.75,263,11.76,5.64,צהוב,223562
NETIVOT,קטן מ-15,אין מידע,17,4.31,4.57,צהוב,39456
