dayDate,countHardStatus,countMediumStatus,countEasyStatus
2020-05-10T00:00:00.000Z,74,51,124
2020-05-11T00:00:00.000Z,69,54,110
2020-05-12T00:00:00.000Z,66,52,105
2020-05-13T00:00:00.000Z,61,48,98
2020-05-14T00:00:00.000Z,61,43,98
2020-05-15T00:00:00.000Z,61,43,89
2020-05-16T00:00:00.000Z,60,40,87
2020-05-17T00:00:00.000Z,55,38,97
2020-05-18T00:00:00.000Z,52,42,82
2020-05-19T00:00:00.000Z,51,43,76
2020-05-20T00:00:00.000Z,46,40,77
2020-05-21T00:00:00.000Z,47,31,77
2020-05-22T00:00:00.000Z,46,32,69
2020-05-23T00:00:00.000Z,46,33,68
2020-05-24T00:00:00.000Z,43,36,66
2020-05-25T00:00:00.000Z,41,32,63
2020-05-26T00:00:00.000Z,36,37,55
2020-05-27T00:00:00.000Z,40,37,50
2020-05-28T00:00:00.000Z,36,37,54
2020-05-29T00:00:00.000Z,39,36,49
2020-05-30T00:00:00.000Z,35,43,52
2020-05-31T00:00:00.000Z,35,47,51
2020-06-01T00:00:00.000Z,32,45,55
2020-06-02T00:00:00.000Z,29,44,53
2020-06-03T00:00:00.000Z,28,42,55
2020-06-04T00:00:00.000Z,30,37,65
2020-06-05T00:00:00.000Z,29,41,56
2020-06-06T00:00:00.000Z,29,42,50
2020-06-07T00:00:00.000Z,29,42,58
2020-06-08T00:00:00.000Z,30,46,64
2020-06-09T00:00:00.000Z,31,42,63
2020-06-10T00:00:00.000Z,32,45,69
2020-06-11T00:00:00.000Z,35,38,68
2020-06-12T00:00:00.000Z,35,43,66
2020-06-13T00:00:00.000Z,35,45,61
2020-06-14T00:00:00.000Z,31,48,72
2020-06-15T00:00:00.000Z,36,47,79
2020-06-16T00:00:00.000Z,38,44,77
2020-06-17T00:00:00.000Z,36,49,80
2020-06-18T00:00:00.000Z,40,43,110
2020-06-19T00:00:00.000Z,39,47,111
2020-06-20T00:00:00.000Z,41,50,129
2020-06-21T00:00:00.000Z,45,59,149
2020-06-22T00:00:00.000Z,44,56,139
2020-06-23T00:00:00.000Z,40,52,132
2020-06-24T00:00:00.000Z,45,45,139
2020-06-25T00:00:00.000Z,44,56,124
2020-06-26T00:00:00.000Z,45,57,142
2020-06-27T00:00:00.000Z,40,56,151
2020-06-28T00:00:00.000Z,39,67,169
2020-06-29T00:00:00.000Z,44,68,168
2020-06-30T00:00:00.000Z,56,68,175
2020-07-01T00:00:00.000Z,59,73,204
2020-07-02T00:00:00.000Z,72,72,204
2020-07-03T00:00:00.000Z,83,75,205
2020-07-04T00:00:00.000Z,85,84,204
2020-07-05T00:00:00.000Z,94,82,253
2020-07-06T00:00:00.000Z,90,96,265
2020-07-07T00:00:00.000Z,94,94,283
2020-07-08T00:00:00.000Z,113,88,296
2020-07-09T00:00:00.000Z,126,98,330
2020-07-10T00:00:00.000Z,130,104,331
2020-07-11T00:00:00.000Z,135,119,315
2020-07-12T00:00:00.000Z,149,125,370
2020-07-13T00:00:00.000Z,182,121,356
2020-07-14T00:00:00.000Z,187,140,317
2020-07-15T00:00:00.000Z,207,121,355
2020-07-16T00:00:00.000Z,208,132,354
2020-07-17T00:00:00.000Z,218,149,340
2020-07-18T00:00:00.000Z,234,149,331
2020-07-19T00:00:00.000Z,270,142,417
2020-07-20T00:00:00.000Z,264,148,414
2020-07-21T00:00:00.000Z,256,142,415
2020-07-22T00:00:00.000Z,284,138,386
2020-07-23T00:00:00.000Z,309,152,363
2020-07-24T00:00:00.000Z,327,152,339
2020-07-25T00:00:00.000Z,319,178,324
2020-07-26T00:00:00.000Z,309,197,390
2020-07-27T00:00:00.000Z,314,182,425
2020-07-28T00:00:00.000Z,320,185,402
2020-07-29T00:00:00.000Z,333,173,392
2020-07-30T00:00:00.000Z,316,172,381
2020-07-31T00:00:00.000Z,315,172,379
2020-08-01T00:00:00.000Z,335,165,374
2020-08-02T00:00:00.000Z,347,171,433
2020-08-03T00:00:00.000Z,326,147,454
2020-08-04T00:00:00.000Z,339,165,389
2020-08-05T00:00:00.000Z,352,165,390
2020-08-06T00:00:00.000Z,354,152,384
2020-08-07T00:00:00.000Z,364,159,367
2020-08-08T00:00:00.000Z,386,177,343
2020-08-09T00:00:00.000Z,384,199,424
2020-08-10T00:00:00.000Z,390,183,370
2020-08-11T00:00:00.000Z,372,190,345
2020-08-12T00:00:00.000Z,370,171,341
2020-08-13T00:00:00.000Z,370,177,345
2020-08-14T00:00:00.000Z,369,179,344
2020-08-15T00:00:00.000Z,381,180,361
2020-08-16T00:00:00.000Z,374,194,424
2020-08-17T00:00:00.000Z,392,182,376
2020-08-18T00:00:00.000Z,398,184,374
2020-08-19T00:00:00.000Z,380,177,367
2020-08-20T00:00:00.000Z,392,176,357
2020-08-21T00:00:00.000Z,397,169,355
2020-08-22T00:00:00.000Z,401,178,357
2020-08-23T00:00:00.000Z,403,209,408
2020-08-24T00:00:00.000Z,422,201,405
2020-08-25T00:00:00.000Z,425,178,390
2020-08-26T00:00:00.000Z,414,188,420
2020-08-27T00:00:00.000Z,420,190,408
2020-08-28T00:00:00.000Z,416,201,357
2020-08-29T00:00:00.000Z,434,194,343
2020-08-30T00:00:00.000Z,451,210,420
2020-08-31T00:00:00.000Z,431,206,447
2020-09-01T00:00:00.000Z,412,197,414
2020-09-02T00:00:00.000Z,417,169,415
2020-09-03T00:00:00.000Z,407,160,431
2020-09-04T00:00:00.000Z,422,147,421
2020-09-05T00:00:00.000Z,442,148,412
2020-09-06T00:00:00.000Z,459,185,480
2020-09-07T00:00:00.000Z,461,183,469
2020-09-08T00:00:00.000Z,461,187,492
2020-09-09T00:00:00.000Z,489,189,472
2020-09-10T00:00:00.000Z,495,196,490
2020-09-11T00:00:00.000Z,493,203,487
2020-09-12T00:00:00.000Z,514,206,467
2020-09-13T00:00:00.000Z,518,234,554
2020-09-14T00:00:00.000Z,527,235,576
2020-09-15T00:00:00.000Z,525,232,575
2020-09-16T00:00:00.000Z,531,270,564
2020-09-17T00:00:00.000Z,575,247,578
2020-09-18T00:00:00.000Z,591,255,547
2020-09-19T00:00:00.000Z,613,250,529
2020-09-20T00:00:00.000Z,632,242,619
2020-09-21T00:00:00.000Z,654,276,647
2020-09-22T00:00:00.000Z,636,293,625
2020-09-23T00:00:00.000Z,669,267,638
2020-09-24T00:00:00.000Z,674,275,650
2020-09-25T00:00:00.000Z,709,255,651
2020-09-26T00:00:00.000Z,721,285,639
2020-09-27T00:00:00.000Z,740,285,761
2020-09-28T00:00:00.000Z,764,302,671
2020-09-29T00:00:00.000Z,806,310,782
2020-09-30T00:00:00.000Z,824,287,716
2020-10-01T00:00:00.000Z,814,302,678
2020-10-02T00:00:00.000Z,848,294,652
2020-10-03T00:00:00.000Z,843,330,600
2020-10-04T00:00:00.000Z,897,351,655
2020-10-05T00:00:00.000Z,871,338,653
2020-10-06T00:00:00.000Z,855,352,657
2020-10-07T00:00:00.000Z,849,329,631
2020-10-08T00:00:00.000Z,839,337,602
2020-10-09T00:00:00.000Z,831,293,560
2020-10-10T00:00:00.000Z,812,294,566
2020-10-11T00:00:00.000Z,807,324,668
2020-10-12T00:00:00.000Z,798,306,624
2020-10-13T00:00:00.000Z,765,277,584
2020-10-14T00:00:00.000Z,724,252,572
2020-10-15T00:00:00.000Z,701,244,526
2020-10-16T00:00:00.000Z,658,228,465
2020-10-17T00:00:00.000Z,646,187,456
2020-10-18T00:00:00.000Z,665,226,444
2020-10-19T00:00:00.000Z,647,191,431
2020-10-20T00:00:00.000Z,624,185,412
2020-10-21T00:00:00.000Z,603,180,403
2020-10-22T00:00:00.000Z,587,176,357
2020-10-23T00:00:00.000Z,558,166,338
2020-10-24T00:00:00.000Z,539,160,343
2020-10-25T00:00:00.000Z,510,169,376
2020-10-26T00:00:00.000Z,491,148,340
2020-10-27T00:00:00.000Z,479,142,295
2020-10-28T00:00:00.000Z,464,142,290
2020-10-29T00:00:00.000Z,446,125,284
2020-10-30T00:00:00.000Z,428,110,245
2020-10-31T00:00:00.000Z,410,110,240
2020-11-01T00:00:00.000Z,400,133,264
2020-11-02T00:00:00.000Z,401,106,240
2020-11-03T00:00:00.000Z,383,113,230
2020-11-04T00:00:00.000Z,356,112,231
2020-11-05T00:00:00.000Z,333,112,244
2020-11-06T00:00:00.000Z,318,109,240
2020-11-07T00:00:00.000Z,326,102,228
2020-11-08T00:00:00.000Z,339,106,240
2020-11-09T00:00:00.000Z,333,104,248
2020-11-10T00:00:00.000Z,310,113,252
2020-11-11T00:00:00.000Z,309,114,226
2020-11-12T00:00:00.000Z,306,112,219
2020-11-13T00:00:00.000Z,292,112,217
2020-11-14T00:00:00.000Z,292,114,231
2020-11-15T00:00:00.000Z,312,111,257
2020-11-16T00:00:00.000Z,318,93,249
2020-11-17T00:00:00.000Z,319,96,231
2020-11-18T00:00:00.000Z,313,93,225
2020-11-19T00:00:00.000Z,321,88,247
2020-11-20T00:00:00.000Z,316,83,242
2020-11-21T00:00:00.000Z,310,95,240
2020-11-22T00:00:00.000Z,305,97,252
2020-11-23T00:00:00.000Z,292,94,253
2020-11-24T00:00:00.000Z,281,85,234
2020-11-25T00:00:00.000Z,293,82,242
2020-11-26T00:00:00.000Z,281,85,250
2020-11-27T00:00:00.000Z,280,74,233
2020-11-28T00:00:00.000Z,267,83,234
2020-11-29T00:00:00.000Z,276,86,270
2020-11-30T00:00:00.000Z,271,86,279
2020-12-01T00:00:00.000Z,280,89,283
2020-12-02T00:00:00.000Z,292,106,263
2020-12-03T00:00:00.000Z,309,101,266
2020-12-04T00:00:00.000Z,325,97,273
2020-12-05T00:00:00.000Z,331,92,271
2020-12-06T00:00:00.000Z,344,95,289
2020-12-07T00:00:00.000Z,337,103,284
2020-12-08T00:00:00.000Z,327,120,280
2020-12-09T00:00:00.000Z,324,114,293
2020-12-10T00:00:00.000Z,322,132,299
2020-12-11T00:00:00.000Z,340,111,309
2020-12-12T00:00:00.000Z,345,124,304
2020-12-13T00:00:00.000Z,381,140,336
2020-12-14T00:00:00.000Z,388,156,343
2020-12-15T00:00:00.000Z,395,177,339
2020-12-16T00:00:00.000Z,406,180,326
2020-12-17T00:00:00.000Z,432,164,344
2020-12-18T00:00:00.000Z,452,150,367
2020-12-19T00:00:00.000Z,465,152,371
2020-12-20T00:00:00.000Z,470,186,420
2020-12-21T00:00:00.000Z,487,199,404
2020-12-22T00:00:00.000Z,511,179,441
2020-12-23T00:00:00.000Z,515,210,421
2020-12-24T00:00:00.000Z,526,202,430
2020-12-25T00:00:00.000Z,552,202,432
2020-12-26T00:00:00.000Z,576,201,465
2020-12-27T00:00:00.000Z,611,243,498
2020-12-28T00:00:00.000Z,615,207,503
2020-12-29T00:00:00.000Z,640,197,514
2020-12-30T00:00:00.000Z,661,210,498
2020-12-31T00:00:00.000Z,707,200,505
2021-01-01T00:00:00.000Z,734,200,529
2021-01-02T00:00:00.000Z,740,225,533
2021-01-03T00:00:00.000Z,800,262,618
2021-01-04T00:00:00.000Z,835,280,593
2021-01-05T00:00:00.000Z,869,267,631
2021-01-06T00:00:00.000Z,914,261,622
2021-01-07T00:00:00.000Z,922,279,644
2021-01-08T00:00:00.000Z,933,275,653
2021-01-09T00:00:00.000Z,996,279,653
2021-01-10T00:00:00.000Z,1069,311,713
2021-01-11T00:00:00.000Z,1083,327,702
2021-01-12T00:00:00.000Z,1074,301,719
2021-01-13T00:00:00.000Z,1096,320,685
2021-01-14T00:00:00.000Z,1141,325,675
2021-01-15T00:00:00.000Z,1163,299,706
2021-01-16T00:00:00.000Z,1184,289,710
2021-01-17T00:00:00.000Z,1193,348,795
2021-01-18T00:00:00.000Z,1176,326,757
2021-01-19T00:00:00.000Z,1190,324,703
2021-01-20T00:00:00.000Z,1180,314,673
2021-01-21T00:00:00.000Z,1157,309,665
2021-01-22T00:00:00.000Z,1148,301,635
2021-01-23T00:00:00.000Z,1175,295,618
2021-01-24T00:00:00.000Z,1183,329,689
2021-01-25T00:00:00.000Z,1175,303,637
2021-01-26T00:00:00.000Z,1185,262,610
2021-01-27T00:00:00.000Z,1159,266,582
2021-01-28T00:00:00.000Z,1175,252,580
2021-01-29T00:00:00.000Z,1145,244,591
2021-01-30T00:00:00.000Z,1145,226,573
2021-01-31T00:00:00.000Z,1151,276,653
2021-02-01T00:00:00.000Z,1130,270,638
2021-02-02T00:00:00.000Z,1103,313,611
2021-02-03T00:00:00.000Z,1134,297,565
2021-02-04T00:00:00.000Z,1117,285,540
2021-02-05T00:00:00.000Z,1123,240,487
2021-02-06T00:00:00.000Z,1129,229,488
2021-02-07T00:00:00.000Z,1148,282,542
2021-02-08T00:00:00.000Z,1118,293,529
2021-02-09T00:00:00.000Z,1065,280,491
2021-02-10T00:00:00.000Z,1050,256,493
2021-02-11T00:00:00.000Z,1008,246,500
2021-02-12T00:00:00.000Z,969,233,477
2021-02-13T00:00:00.000Z,978,224,469
2021-02-14T00:00:00.000Z,1023,246,497
2021-02-15T00:00:00.000Z,1001,236,489
2021-02-16T00:00:00.000Z,949,219,506
2021-02-17T00:00:00.000Z,951,216,484
2021-02-18T00:00:00.000Z,898,208,479
2021-02-19T00:00:00.000Z,834,199,444
2021-02-20T00:00:00.000Z,820,196,453
2021-02-21T00:00:00.000Z,814,231,520
2021-02-22T00:00:00.000Z,808,223,447
2021-02-23T00:00:00.000Z,795,194,452
2021-02-24T00:00:00.000Z,785,187,428
2021-02-25T00:00:00.000Z,750,184,409
2021-02-26T00:00:00.000Z,741,174,403
2021-02-27T00:00:00.000Z,737,193,414
2021-02-28T00:00:00.000Z,747,214,464
2021-03-01T00:00:00.000Z,733,205,453
2021-03-02T00:00:00.000Z,703,202,449
2021-03-03T00:00:00.000Z,719,194,406
2021-03-04T00:00:00.000Z,710,182,416
2021-03-05T00:00:00.000Z,669,169,381
2021-03-06T00:00:00.000Z,696,160,346
2021-03-07T00:00:00.000Z,707,196,394
2021-03-08T00:00:00.000Z,678,205,381
2021-03-09T00:00:00.000Z,666,175,372
2021-03-10T00:00:00.000Z,648,177,354
2021-03-11T00:00:00.000Z,638,161,354
2021-03-12T00:00:00.000Z,615,145,328
2021-03-13T00:00:00.000Z,608,152,337
2021-03-14T00:00:00.000Z,632,180,345
2021-03-15T00:00:00.000Z,594,158,328
2021-03-16T00:00:00.000Z,586,158,290
2021-03-17T00:00:00.000Z,556,138,301
2021-03-18T00:00:00.000Z,565,143,272
2021-03-19T00:00:00.000Z,548,120,249
2021-03-20T00:00:00.000Z,533,137,237
2021-03-21T00:00:00.000Z,548,131,270
2021-03-22T00:00:00.000Z,506,113,250
2021-03-23T00:00:00.000Z,494,99,213
2021-03-24T00:00:00.000Z,475,114,231
2021-03-25T00:00:00.000Z,479,98,212
2021-03-26T00:00:00.000Z,452,74,179
2021-03-27T00:00:00.000Z,437,64,162
2021-03-28T00:00:00.000Z,443,68,155
2021-03-29T00:00:00.000Z,435,86,182
2021-03-30T00:00:00.000Z,393,81,174
2021-03-31T00:00:00.000Z,382,64,157
2021-04-01T00:00:00.000Z,368,55,153
2021-04-02T00:00:00.000Z,333,62,138
2021-04-03T00:00:00.000Z,336,58,136
2021-04-04T00:00:00.000Z,330,57,154
2021-04-05T00:00:00.000Z,309,56,146
2021-04-06T00:00:00.000Z,301,54,155
2021-04-07T00:00:00.000Z,288,55,146
2021-04-08T00:00:00.000Z,267,46,146
2021-04-09T00:00:00.000Z,256,53,122
2021-04-10T00:00:00.000Z,248,56,121
2021-04-11T00:00:00.000Z,245,50,131
2021-04-12T00:00:00.000Z,240,45,119
2021-04-13T00:00:00.000Z,221,45,105
2021-04-14T00:00:00.000Z,202,44,104
2021-04-15T00:00:00.000Z,186,45,95
2021-04-16T00:00:00.000Z,181,43,100
2021-04-17T00:00:00.000Z,177,44,100
2021-04-18T00:00:00.000Z,182,44,106
2021-04-19T00:00:00.000Z,173,47,90
2021-04-20T00:00:00.000Z,159,40,85
2021-04-21T00:00:00.000Z,155,36,78
2021-04-22T00:00:00.000Z,147,36,76
2021-04-23T00:00:00.000Z,145,22,72
2021-04-24T00:00:00.000Z,138,26,70
2021-04-25T00:00:00.000Z,138,29,79
2021-04-26T00:00:00.000Z,137,23,68
2021-04-27T00:00:00.000Z,130,20,65
2021-04-28T00:00:00.000Z,122,23,60
2021-04-29T00:00:00.000Z,107,26,62
2021-04-30T00:00:00.000Z,103,31,49
2021-05-01T00:00:00.000Z,104,30,49
2021-05-02T00:00:00.000Z,99,39,51
2021-05-03T00:00:00.000Z,94,34,54
2021-05-04T00:00:00.000Z,89,32,56
2021-05-05T00:00:00.000Z,88,32,54
2021-05-06T00:00:00.000Z,81,28,47
2021-05-07T00:00:00.000Z,79,22,58
2021-05-08T00:00:00.000Z,79,26,51
2021-05-09T00:00:00.000Z,75,29,55
2021-05-10T00:00:00.000Z,70,27,51
2021-05-11T00:00:00.000Z,70,25,47
2021-05-12T00:00:00.000Z,64,29,44
2021-05-13T00:00:00.000Z,57,26,49
2021-05-14T00:00:00.000Z,59,24,44
2021-05-15T00:00:00.000Z,58,25,41
2021-05-16T00:00:00.000Z,60,23,40
2021-05-17T00:00:00.000Z,57,22,41
2021-05-18T00:00:00.000Z,53,25,47
2021-05-19T00:00:00.000Z,52,21,49
2021-05-20T00:00:00.000Z,56,19,50
2021-05-21T00:00:00.000Z,51,21,45
2021-05-22T00:00:00.000Z,51,21,39
2021-05-23T00:00:00.000Z,52,20,38
2021-05-24T00:00:00.000Z,51,21,36
2021-05-25T00:00:00.000Z,47,23,39
2021-05-26T00:00:00.000Z,44,26,35
2021-05-27T00:00:00.000Z,42,24,33
2021-05-28T00:00:00.000Z,40,20,36
2021-05-29T00:00:00.000Z,40,21,29
2021-05-30T00:00:00.000Z,40,20,33
2021-05-31T00:00:00.000Z,40,19,30
2021-06-01T00:00:00.000Z,40,18,36
2021-06-02T00:00:00.000Z,35,17,32
2021-06-03T00:00:00.000Z,35,18,28
2021-06-04T00:00:00.000Z,34,16,30
2021-06-05T00:00:00.000Z,33,16,31
2021-06-06T00:00:00.000Z,35,14,34
2021-06-07T00:00:00.000Z,31,12,32
2021-06-08T00:00:00.000Z,30,12,31
2021-06-09T00:00:00.000Z,30,11,31
2021-06-10T00:00:00.000Z,30,11,32
2021-06-11T00:00:00.000Z,30,11,28
2021-06-12T00:00:00.000Z,28,10,31
2021-06-13T00:00:00.000Z,27,11,37
2021-06-14T00:00:00.000Z,27,13,30
2021-06-15T00:00:00.000Z,24,12,30
2021-06-16T00:00:00.000Z,21,12,33
2021-06-17T00:00:00.000Z,21,12,32
2021-06-18T00:00:00.000Z,19,13,31
2021-06-19T00:00:00.000Z,19,11,33
2021-06-20T00:00:00.000Z,21,12,34
2021-06-21T00:00:00.000Z,21,14,33
2021-06-22T00:00:00.000Z,24,12,34
2021-06-23T00:00:00.000Z,23,12,35
2021-06-24T00:00:00.000Z,22,14,33
2021-06-25T00:00:00.000Z,22,11,31
2021-06-26T00:00:00.000Z,23,11,34
2021-06-27T00:00:00.000Z,22,15,39
2021-06-28T00:00:00.000Z,20,10,43
2021-06-29T00:00:00.000Z,20,12,47
2021-06-30T00:00:00.000Z,22,11,42
2021-07-01T00:00:00.000Z,23,14,42
2021-07-02T00:00:00.000Z,25,13,44
2021-07-03T00:00:00.000Z,27,14,47
2021-07-04T00:00:00.000Z,28,17,52
2021-07-05T00:00:00.000Z,32,16,58
2021-07-06T00:00:00.000Z,35,14,69
2021-07-07T00:00:00.000Z,41,13,66
2021-07-08T00:00:00.000Z,41,17,66
2021-07-09T00:00:00.000Z,39,16,65
2021-07-10T00:00:00.000Z,39,19,63
2021-07-11T00:00:00.000Z,48,16,69
2021-07-12T00:00:00.000Z,49,11,88
2021-07-13T00:00:00.000Z,45,16,90
2021-07-14T00:00:00.000Z,50,22,90
2021-07-15T00:00:00.000Z,55,27,99
2021-07-16T00:00:00.000Z,49,32,99
2021-07-17T00:00:00.000Z,58,28,98
2021-07-18T00:00:00.000Z,64,34,107
2021-07-19T00:00:00.000Z,61,39,112
2021-07-20T00:00:00.000Z,62,36,137
2021-07-21T00:00:00.000Z,67,26,148
2021-07-22T00:00:00.000Z,76,29,155
2021-07-23T00:00:00.000Z,87,24,155
2021-07-24T00:00:00.000Z,89,32,147
2021-07-25T00:00:00.000Z,96,45,173
2021-07-26T00:00:00.000Z,123,41,182
2021-07-27T00:00:00.000Z,154,39,192
2021-07-28T00:00:00.000Z,150,47,208
2021-07-29T00:00:00.000Z,155,44,225
2021-07-30T00:00:00.000Z,178,45,199
2021-07-31T00:00:00.000Z,196,55,215
2021-08-01T00:00:00.000Z,196,73,268
2021-08-02T00:00:00.000Z,213,81,261
2021-08-03T00:00:00.000Z,229,94,268
2021-08-04T00:00:00.000Z,237,87,278
2021-08-05T00:00:00.000Z,259,92,303
2021-08-06T00:00:00.000Z,276,80,320
2021-08-07T00:00:00.000Z,330,85,302
2021-08-08T00:00:00.000Z,375,109,320
2021-08-09T00:00:00.000Z,391,102,332
2021-08-10T00:00:00.000Z,403,120,349
2021-08-11T00:00:00.000Z,414,138,376
2021-08-12T00:00:00.000Z,454,140,366
2021-08-13T00:00:00.000Z,484,127,357
2021-08-14T00:00:00.000Z,506,137,376
2021-08-15T00:00:00.000Z,549,169,419
2021-08-16T00:00:00.000Z,542,161,405
2021-08-17T00:00:00.000Z,571,168,417
2021-08-18T00:00:00.000Z,605,162,418
2021-08-19T00:00:00.000Z,605,159,420
2021-08-20T00:00:00.000Z,616,159,414
2021-08-21T00:00:00.000Z,662,153,408
2021-08-22T00:00:00.000Z,696,193,451
2021-08-23T00:00:00.000Z,701,188,431
2021-08-24T00:00:00.000Z,704,175,420
2021-08-25T00:00:00.000Z,707,169,408
2021-08-26T00:00:00.000Z,704,163,396
2021-08-27T00:00:00.000Z,707,153,403
2021-08-28T00:00:00.000Z,703,171,395
2021-08-29T00:00:00.000Z,766,187,438
2021-08-30T00:00:00.000Z,759,174,419
2021-08-31T00:00:00.000Z,720,173,405
2021-09-01T00:00:00.000Z,699,168,462
2021-09-02T00:00:00.000Z,681,175,435
2021-09-03T00:00:00.000Z,667,168,425
2021-09-04T00:00:00.000Z,673,185,423
2021-09-05T00:00:00.000Z,692,187,438
2021-09-06T00:00:00.000Z,658,166,426
2021-09-07T00:00:00.000Z,649,147,393
2021-09-08T00:00:00.000Z,667,151,430
2021-09-09T00:00:00.000Z,677,177,492
2021-09-10T00:00:00.000Z,678,154,423
2021-09-11T00:00:00.000Z,686,152,423
2021-09-12T00:00:00.000Z,707,193,495
2021-09-13T00:00:00.000Z,683,181,449
2021-09-14T00:00:00.000Z,674,199,444
2021-09-15T00:00:00.000Z,662,172,388
2021-09-16T00:00:00.000Z,642,144,377
2021-09-17T00:00:00.000Z,678,167,474
2021-09-18T00:00:00.000Z,711,169,425
2021-09-19T00:00:00.000Z,729,174,488
2021-09-20T00:00:00.000Z,707,146,408
2021-09-21T00:00:00.000Z,703,127,372
2021-09-22T00:00:00.000Z,737,164,378
2021-09-23T00:00:00.000Z,731,142,340
2021-09-24T00:00:00.000Z,703,127,315
2021-09-25T00:00:00.000Z,687,131,280
2021-09-26T00:00:00.000Z,705,156,331
2021-09-27T00:00:00.000Z,676,137,310
2021-09-28T00:00:00.000Z,661,120,296
2021-09-29T00:00:00.000Z,665,127,337
2021-09-30T00:00:00.000Z,634,118,307
2021-10-01T00:00:00.000Z,605,115,283
2021-10-02T00:00:00.000Z,587,124,268
2021-10-03T00:00:00.000Z,576,129,302
2021-10-04T00:00:00.000Z,548,107,290
2021-10-05T00:00:00.000Z,500,104,258
2021-10-06T00:00:00.000Z,481,91,245
2021-10-07T00:00:00.000Z,461,77,246
2021-10-08T00:00:00.000Z,455,73,220
2021-10-09T00:00:00.000Z,454,77,209
2021-10-10T00:00:00.000Z,456,77,237
2021-10-11T00:00:00.000Z,435,77,216
2021-10-12T00:00:00.000Z,420,73,201
2021-10-13T00:00:00.000Z,408,70,197
2021-10-14T00:00:00.000Z,385,70,192
2021-10-15T00:00:00.000Z,378,58,171
2021-10-16T00:00:00.000Z,374,63,161
2021-10-17T00:00:00.000Z,381,65,177
2021-10-18T00:00:00.000Z,358,54,163
2021-10-19T00:00:00.000Z,351,48,146
2021-10-20T00:00:00.000Z,339,43,147
2021-10-21T00:00:00.000Z,312,44,156
2021-10-22T00:00:00.000Z,300,47,144
2021-10-23T00:00:00.000Z,291,51,134
2021-10-24T00:00:00.000Z,278,52,146
2021-10-25T00:00:00.000Z,257,57,126
2021-10-26T00:00:00.000Z,240,48,113
