section,female,male,period,order_period
0-9,"{'amount': 180197, 'percentage': 8.7}","{'amount': 202404, 'percentage': 9.7}",מתחילת קורונה,1
0-9,"{'amount': 52157, 'percentage': 7.1}","{'amount': 63159, 'percentage': 8.6}",חודש אחרון,5
0-9,"{'amount': 57838, 'percentage': 7.5}","{'amount': 68752, 'percentage': 8.9}",3 חודשים,4
0-9,"{'amount': 118748, 'percentage': 9.7}","{'amount': 133595, 'percentage': 10.9}",6 חודשים,3
0-9,"{'amount': 147186, 'percentage': 9.7}","{'amount': 165194, 'percentage': 10.9}",שנה,2
10-19,"{'amount': 89944, 'percentage': 11.7}","{'amount': 85252, 'percentage': 11.1}",3 חודשים,4
10-19,"{'amount': 172381, 'percentage': 11.4}","{'amount': 164374, 'percentage': 10.9}",שנה,2
10-19,"{'amount': 85038, 'percentage': 11.6}","{'amount': 81093, 'percentage': 11}",חודש אחרון,5
10-19,"{'amount': 227322, 'percentage': 10.9}","{'amount': 230077, 'percentage': 11.1}",מתחילת קורונה,1
10-19,"{'amount': 139453, 'percentage': 11.4}","{'amount': 132342, 'percentage': 10.8}",6 חודשים,3
20-29,"{'amount': 69511, 'percentage': 9.5}","{'amount': 46953, 'percentage': 6.4}",חודש אחרון,5
20-29,"{'amount': 107546, 'percentage': 8.8}","{'amount': 75828, 'percentage': 6.2}",6 חודשים,3
20-29,"{'amount': 71511, 'percentage': 9.3}","{'amount': 48074, 'percentage': 6.3}",3 חודשים,4
20-29,"{'amount': 191399, 'percentage': 9.2}","{'amount': 148426, 'percentage': 7.1}",מתחילת קורונה,1
20-29,"{'amount': 135947, 'percentage': 9}","{'amount': 97941, 'percentage': 6.5}",שנה,2
30-39,"{'amount': 62905, 'percentage': 8.6}","{'amount': 41563, 'percentage': 5.7}",חודש אחרון,5
30-39,"{'amount': 65626, 'percentage': 8.5}","{'amount': 43045, 'percentage': 5.6}",3 חודשים,4
30-39,"{'amount': 103619, 'percentage': 8.4}","{'amount': 70140, 'percentage': 5.7}",6 חודשים,3
