city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130359,648,213,18541,7
רהט,4923,168,95,1374,24
באר שבע,15075,150,69,6431,8
תל אביב - יפו,26285,149,52,16456,3
נתניה,16935,119,53,6781,5
חיפה,16619,104,51,9572,4
אשדוד,25530,96,46,5475,4
פתח תקווה,21599,94,49,7585,4
חולון,14627,86,24,4475,5
נצרת,9015,71,16,1493,9
אום אל-פחם,6129,69,37,1087,12
לוד,8619,68,31,3135,9
טייבה,4535,66,44,1059,15
אשקלון,11820,63,28,4274,4
ראשון לציון,14845,56,23,6737,2
בת ים,9655,55,21,3771,4
בית שמש,20208,47, 11-14 ,1705,4
לקיה,764,46,29,342,29
דימונה,2511,43,18,1346,12
נתיבות,7008,43,34,881,11
רמלה,9517,42,  6-10  ,1990,5
כסיפה,897,41, 11-14 ,179,22
אבו גוש,1276,40, 11-14 ,615,49
רחובות,11299,39,24,5077,3
כפר קאסם,3361,38,25,802,16
ערערה-בנגב,994,38,25,254,20
אבו סנאן,1336,37,  6-10  ,1064,27
ערערה,2021,35,15,479,17
חדרה,6821,34,19,2778,4
עין מאהל,1652,32,15,282,23
בני ברק,48207,32, 11-14 ,1781,2
קרית גת,7307,31, 11-14 ,1350,5
ערד,2475,31, 11-14 ,1219,11
חורה,858,30, 11-14 ,209,16
צפת,4810,30,18,635,8
תל שבע,560,29,  6-10  ,315,14
מעלה עירון,1879,29,  6-10  ,302,19
אעצם (שבט),82,27,19,97,25
באקה אל-גרביה,2751,25, 11-14 ,678,8
שפרעם,4110,25,  6-10  ,765,6
ירכא,2127,23,  6-10  ,229,15
קרית אתא,4680,23,  6-10  ,1687,4
כאוכב אבו אל-היג'א,462,22,  6-10  ,206,56
אילת,2508,21,  6-10  ,4472,4
טירה,2723,21, 11-14 ,681,8
טמרה,3867,20,15,855,6
פרדס חנה-כרכור,2342,20,  6-10  ,1401,5
רמת גן,7887,20, 11-14 ,9694,1
טבריה,4515,20,  6-10  ,1025,4
הרצליה,4227,19,  1-5  ,3435,2
יפיע,2218,19,  1-5  ,306,10
בית ג'ן,1889,18, 11-14 ,235,15
נהריה,3308,18,  1-5  ,1763,3
כפר מנדא,1680,18,  1-5  ,283,9
קלנסווה,2491,18,15,540,8
ראמה,942,17,  1-5  ,244,20
יבנה,4325,17,  6-10  ,1156,4
ריינה,1701,17,  6-10  ,263,10
אריאל,1039,17,  1-5  ,589,9
יקנעם עילית,1164,17,  6-10  ,870,7
קרית ים,2346,16,  1-5  ,1699,4
פוריידיס,1247,16, 11-14 ,229,12
רעננה,3834,16,  6-10  ,2744,2
מגאר,2093,15,  1-5  ,242,7
מודיעין-מכבים-רעות,4813,15,  6-10  ,3078,2
מסעודין אל-עזאזמה,104,15,  6-10  ,68,8
אור יהודה,4345,15,  6-10  ,875,4
נס ציונה,2461,15,  6-10  ,1454,3
מודיעין עילית,25175, קטן מ-15 ,  6-10  ,441,2
גדרה,1824, קטן מ-15 ,  1-5  ,844,2
אזור,1132, קטן מ-15 ,  1-5  ,316,2
סביון,216, קטן מ-15 ,  0  ,212,2
כפר ברא,389, קטן מ-15 ,  0  ,73,5
דייר אל-אסד,1375, קטן מ-15 ,  1-5  ,192,5
כפר קרע,1673, קטן מ-15 ,  1-5  ,497,5
שלומי,420, קטן מ-15 ,  0  ,152,4
רכסים,3121, קטן מ-15 ,  1-5  ,107,9
כרמיאל,2467, קטן מ-15 ,  1-5  ,1532,1
טורעאן,1300, קטן מ-15 ,  6-10  ,374,6
דאלית אל-כרמל,2304, קטן מ-15 ,  6-10  ,262,5
עוזייר,165, קטן מ-15 ,  0  ,44,15
תפרח,711, קטן מ-15 ,  0  ,20,18
"בסמ""ה",915, קטן מ-15 ,  1-5  ,228,12
נשר,993, קטן מ-15 ,  1-5  ,639,3
עמנואל,678, קטן מ-15 ,  1-5  ,54,4
עילוט,666, קטן מ-15 ,  1-5  ,150,11
נאעורה,174, קטן מ-15 ,  1-5  ,108,8
סאג'ור,500, קטן מ-15 ,  1-5  ,72,9
סולם,260, קטן מ-15 ,  1-5  ,76,10
מייסר,118, קטן מ-15 ,  1-5  ,67,5
אבו תלול,28, קטן מ-15 ,  1-5  ,22,33
אום בטין,46, קטן מ-15 ,  1-5  ,11,9
שדרות,2874, קטן מ-15 ,  6-10  ,604,5
משהד,792, קטן מ-15 ,  1-5  ,153,13
מג'ד אל-כרום,2202, קטן מ-15 ,  1-5  ,208,6
זכרון יעקב,1377, קטן מ-15 ,  1-5  ,628,3
רמת ישי,281, קטן מ-15 ,  1-5  ,212,5
גן יבנה,1657, קטן מ-15 ,  1-5  ,586,2
בית דגן,528, קטן מ-15 ,  1-5  ,153,8
בנימינה-גבעת עדה,601, קטן מ-15 ,  1-5  ,518,2
דבוריה,1203, קטן מ-15 ,  1-5  ,413,2
חורפיש,996, קטן מ-15 ,  0  ,129,5
פקיעין (בוקייעה),1003, קטן מ-15 ,  1-5  ,109,17
שייח' דנון,233, קטן מ-15 ,  6-10  ,88,27
"כפר חב""ד",1373, קטן מ-15 ,  1-5  ,104,9
אור עקיבא,1631, קטן מ-15 ,  6-10  ,575,5
ג'סר א-זרקא,979, קטן מ-15 ,  6-10  ,418,5
צור הדסה,706, קטן מ-15 ,  1-5  ,334,3
ג'ולס,668, קטן מ-15 ,  0  ,95,2
באר יעקב,2262, קטן מ-15 ,  1-5  ,650,2
ראש העין,5429, קטן מ-15 ,  1-5  ,2648,1
סח'נין,4358, קטן מ-15 ,  6-10  ,705,4
תקוע,278, קטן מ-15 ,  1-5  ,191,24
אלעזר,183, קטן מ-15 ,  6-10  ,124,33
אפרת,1039, קטן מ-15 ,  1-5  ,695,9
עפולה,3785, קטן מ-15 ,  6-10  ,1608,2
עלי זהב,257, קטן מ-15 ,  1-5  ,140,7
עכו,4064, קטן מ-15 ,  6-10  ,1703,3
עתלית,355, קטן מ-15 ,  0  ,224,1
כוכב יעקב,1895, קטן מ-15 ,  0  ,142,1
אכסאל,1495, קטן מ-15 ,  1-5  ,262,1
בענה,977, קטן מ-15 ,  1-5  ,145,11
כפר כנא,2435, קטן מ-15 ,  1-5  ,363,6
אטרש (שבט),38, קטן מ-15 ,  0  ,17,3
רומת הייב,117, קטן מ-15 ,  0  ,73,9
גבע בנימין,664, קטן מ-15 ,  0  ,134,2
נוף איילון,229, קטן מ-15 ,  0  ,77,4
נחף,1225, קטן מ-15 ,  1-5  ,145,1
שבלי - אום אל-גנם,566, קטן מ-15 ,  0  ,213,3
טובא-זנגריה,490, קטן מ-15 ,  1-5  ,63,6
מבשרת ציון,1909, קטן מ-15 ,  1-5  ,726,3
מעלות-תרשיחא,1587, קטן מ-15 ,  1-5  ,720,5
עראבה,2301, קטן מ-15 ,  6-10  ,675,5
חצור הגלילית,1392, קטן מ-15 ,  1-5  ,218,3
כעביה-טבאש-חג'אג'רה,573, קטן מ-15 ,  1-5  ,102,7
עספיא,1402, קטן מ-15 ,  1-5  ,202,4
שערי תקווה,363, קטן מ-15 ,  0  ,140,2
גני תקווה,1321, קטן מ-15 ,  0  ,904,0
ביתר עילית,12868, קטן מ-15 ,  1-5  ,332,1
בסמת טבעון,488, קטן מ-15 ,  0  ,330,6
מזכרת בתיה,750, קטן מ-15 ,  1-5  ,404,5
מצפה רמון,280, קטן מ-15 ,  0  ,515,2
סייד (שבט), קטן מ-15 , קטן מ-15 ,  1-5  ,14,5
קדימה-צורן,1154, קטן מ-15 ,  1-5  ,621,4
קרית עקרון,895, קטן מ-15 ,  1-5  ,263,8
בועיינה-נוג'ידאת,918, קטן מ-15 ,  6-10  ,201,13
כפר יאסיף,963, קטן מ-15 ,  1-5  ,308,8
יאנוח-ג'ת,1152, קטן מ-15 ,  0  ,78,6
יד בנימין,669, קטן מ-15 ,  1-5  ,216,7
ג'לג'וליה,971, קטן מ-15 ,  0  ,219,6
מגדל העמק,2103, קטן מ-15 ,  1-5  ,912,5
אבו רוקייק (שבט),82, קטן מ-15 ,  1-5  ,41,10
אבו ג'ווייעד (שבט),62, קטן מ-15 ,  1-5  ,253,28
אבו קורינאת (שבט),40, קטן מ-15 ,  1-5  ,35,15
קרית מלאכי,4095, קטן מ-15 ,  0  ,396,3
נוף הגליל,2858, קטן מ-15 ,  1-5  ,1688,2
אופקים,4303, קטן מ-15 ,  1-5  ,776,3
הוואשלה (שבט), קטן מ-15 , קטן מ-15 ,  0  ,16,4
כפר ורדים,234, קטן מ-15 ,  1-5  ,162,4
גבעת אבני,113, קטן מ-15 ,  1-5  ,52,5
כסרא-סמיע,969, קטן מ-15 ,  1-5  ,87,7
אבו רובייעה (שבט),44, קטן מ-15 ,  1-5  ,29,15
ביר אל-מכסור,597, קטן מ-15 ,  0  ,252,3
קרית אונו,1769, קטן מ-15 ,  1-5  ,1114,1
מסעדה,411, קטן מ-15 ,  1-5  ,65,10
קרית שמונה,1358, קטן מ-15 ,  1-5  ,349,3
עין קנייא,300, קטן מ-15 ,  0  ,10,4
שגב-שלום,326, קטן מ-15 ,  6-10  ,123,12
מבוא חורון,300, קטן מ-15 ,  0  ,105,4
ביר הדאג',20, קטן מ-15 ,  1-5  ,18,7
אל סייד,17, קטן מ-15 ,  0  ,20,3
קרית יערים,1521, קטן מ-15 ,  1-5  ,121,3
קרני שומרון,727, קטן מ-15 ,  0  ,278,1
פדואל,227, קטן מ-15 ,  1-5  ,115,19
מעלה אדומים,3805, קטן מ-15 ,  6-10  ,1722,3
טלמון,485, קטן מ-15 ,  1-5  ,181,10
רבבה,330, קטן מ-15 ,  6-10  ,169,27
בוקעאתא,961, קטן מ-15 ,  1-5  ,48,6
גבעתיים,2032, קטן מ-15 ,  1-5  ,1657,1
ג'דיידה-מכר,2039, קטן מ-15 ,  1-5  ,434,5
קצרין,296, קטן מ-15 ,  0  ,241,1
כפר סבא,4072, קטן מ-15 ,  1-5  ,3217,1
טירת כרמל,1387, קטן מ-15 ,  1-5  ,466,3
עלי,388, קטן מ-15 ,  0  ,238,12
שילה,398, קטן מ-15 ,  1-5  ,225,6
קרית טבעון,564, קטן מ-15 ,  1-5  ,742,2
חשמונאים,466, קטן מ-15 ,  0  ,119,3
בית שאן,1683, קטן מ-15 ,  6-10  ,433,6
יהוד,1935, קטן מ-15 ,  1-5  ,730,1
ראש פינה,152, קטן מ-15 ,  0  ,106,6
אליכין,247, קטן מ-15 ,  1-5  ,108,9
חריש,1532, קטן מ-15 ,  6-10  ,436,5
הוד השרון,2789, קטן מ-15 ,  1-5  ,2102,2
קרית ביאליק,2233, קטן מ-15 ,  1-5  ,1230,3
קרית מוצקין,2359, קטן מ-15 ,  1-5  ,1368,2
יבנאל,310, קטן מ-15 ,  1-5  ,69,9
תל מונד,494, קטן מ-15 ,  1-5  ,419,3
כפר יונה,1425, קטן מ-15 ,  1-5  ,676,2
מג'דל שמס,1731, קטן מ-15 ,  1-5  ,122,6
נוקדים,167, קטן מ-15 ,  1-5  ,60,4
פרדסיה,262, קטן מ-15 ,  1-5  ,282,7
רמת השרון,1917, קטן מ-15 ,  1-5  ,1815,1
דייר חנא,1471, קטן מ-15 ,  1-5  ,210,2
כאבול,1298, קטן מ-15 ,  0  ,314,1
קרית ארבע,852, קטן מ-15 ,  1-5  ,257,9
גבעת זאב,3789, קטן מ-15 ,  1-5  ,389,4
אלעד,11569, קטן מ-15 ,  1-5  ,489,1
סלמה,359, קטן מ-15 ,  0  ,87,3
שוהם,1094, קטן מ-15 ,  1-5  ,831,2
ג'ש (גוש חלב),295, קטן מ-15 ,  1-5  ,51,3
כפר מצר,315, קטן מ-15 ,  1-5  ,84,4
ברכה,296, קטן מ-15 ,  1-5  ,75,4
ג'ת,1255, קטן מ-15 ,  1-5  ,284,4
מוקייבלה,412, קטן מ-15 ,  1-5  ,82,12
מזרעה,305, קטן מ-15 ,  6-10  ,146,22
ירוחם,971, קטן מ-15 ,  0  ,392,1
זרזיר,498, קטן מ-15 ,  1-5  ,225,15
מעיליא,268, קטן מ-15 ,  0  ,109,3
אעבלין,1208, קטן מ-15 ,  0  ,219,1
עיילבון,604, קטן מ-15 ,  1-5  ,186,2
זמר,585, קטן מ-15 ,  1-5  ,118,6
מיתר,371, קטן מ-15 ,  1-5  ,385,3
להבים,271, קטן מ-15 ,  1-5  ,296,8
נווה דניאל,302, קטן מ-15 ,  1-5  ,146,4
הושעיה,148,0,  0  ,73,0
גן נר,133,0,  0  ,80,0
הר אדר,211,0,  0  ,156,0
מתן,160,0,  0  ,118,0
יקיר,192,0,  0  ,66,0
קצר א-סר, קטן מ-15 ,0,  0  ,10,0
לפיד,106,0,  0  ,68,0
נופית,100,0,  0  ,100,0
עץ אפרים,199,0,  0  ,68,0
קדומים,351,0,  0  ,268,0
שמשית,106,0,  0  ,87,0
בת חפר,236,0,  0  ,111,0
לא ידוע, קטן מ-15 ,0,  0  ,0,0
גני מודיעין,353,0,  0  ,35,0
כוכב יאיר,333,0,  0  ,297,0
עין נקובא,573,0,  0  ,44,0
אחוזת ברק,126,0,  0  ,79,0
אבן יהודה,655,0,  0  ,595,0
אלון שבות,377,0,  0  ,192,0
כוכב השחר,288,0,  0  ,118,0
מצפה יריחו,247,0,  0  ,81,0
כפר אדומים,273,0,  0  ,116,0
אלפי מנשה,320,0,  0  ,232,0
בית חשמונאי,109,0,  0  ,45,0
צור משה,113,0,  0  ,76,0
קיסריה,243,0,  0  ,207,0
פסגות,194,0,  0  ,99,0
צור יצחק,226,0,  0  ,184,0
"בני עי""ש",518,0,  0  ,258,0
כפר תבור,195,0,  0  ,130,0
עומר,282,0,  0  ,216,0
אבטין,213,0,  0  ,77,0
בית אריה,243,0,  0  ,144,0
פסוטה,295,0,  0  ,44,0
כפר כמא,162,0,  0  ,48,0
אורנית,349,0,  0  ,267,0
עפרה,283,0,  0  ,157,0
בית אל,530,0,  0  ,171,0
נעלה,145,0,  0  ,32,0
אבני חפץ,321,0,  0  ,72,0
אלקנה,295,0,  0  ,141,0
ניצן,225,0,  0  ,61,0
ע'ג'ר,168,0,  0  ,26,0
שעב,671,0,  0  ,113,0
מרכז שפירא,215,0,  0  ,70,0
גבעת ברנר,72,0,  0  ,82,0
כפר האורנים,118,0,  0  ,65,0
קודייראת א-צאנע(שבט), קטן מ-15 ,0,  0  ,17,0
גבעת שמואל,1716,0,  0  ,1026,0
בית יצחק-שער חפר,81,0,  0  ,74,0
צופים,132,0,  0  ,72,0
