name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,,8
סנט וינסנט,,,0
שמיר,,72.95173645019531,0
וולפסון,,75.40263366699219,4
זיו צפת,,,0
הלל יפה,,89.12621307373047,2
נהריה,,80.95890045166016,1
ברזילי,,87.58277893066406,4
פוריה,,73.23943328857422,0
סוראסקי,,116.4816360473633,0
בני ציון,,85.45034790039062,3
רבין ק. בילינסון,,94.97006225585938,9
סורוקה,,79.84361267089844,17
מאיר,,86.88945770263672,1
קפלן,,83.75450897216797,7
"רמב""ם",,94.15983581542969,2
הכרמל,,86.91206359863281,1
הדסה עין כרם,,108.7301559448242,14
הסקוטי,,,0
המשפחה הקדושה,,,0
סנט ג'וזף,,,0
שערי צדק,,107.6167068481445,2
אל מקאסד,,,0
לניאדו,,117.8273010253906,0
אוגוסטה ויקטוריה,,,1
מעייני הישועה,,95.88607788085938,0
אסותא אשדוד,,,1
שניידר,,,0
השרון ק. גולדה,,76.76348876953125,2
יוספטל,,,0
המרכזי בעמק,,87.24137878417969,4
