section,female,male,period,order_period
0-9,"{'amount': 4, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.2}",חודש אחרון,5
0-9,"{'amount': 23, 'percentage': 0.1}","{'amount': 26, 'percentage': 0.2}",שנה,2
0-9,"{'amount': 14, 'percentage': 0.3}","{'amount': 9, 'percentage': 0.2}",6 חודשים,3
0-9,"{'amount': 6, 'percentage': 0.3}","{'amount': 5, 'percentage': 0.3}",3 חודשים,4
0-9,"{'amount': 26, 'percentage': 0.1}","{'amount': 29, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 50, 'percentage': 0.3}","{'amount': 32, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 5, 'percentage': 0.3}","{'amount': 4, 'percentage': 0.2}",חודש אחרון,5
10-19,"{'amount': 7, 'percentage': 0.4}","{'amount': 4, 'percentage': 0.2}",3 חודשים,4
10-19,"{'amount': 16, 'percentage': 0.4}","{'amount': 12, 'percentage': 0.3}",6 חודשים,3
10-19,"{'amount': 46, 'percentage': 0.3}","{'amount': 29, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 52, 'percentage': 1.2}","{'amount': 62, 'percentage': 1.4}",6 חודשים,3
20-29,"{'amount': 4, 'percentage': 0.2}","{'amount': 10, 'percentage': 0.6}",3 חודשים,4
20-29,"{'amount': 3, 'percentage': 0.2}","{'amount': 8, 'percentage': 0.5}",חודש אחרון,5
20-29,"{'amount': 162, 'percentage': 0.9}","{'amount': 149, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 147, 'percentage': 0.9}","{'amount': 138, 'percentage': 0.8}",שנה,2
30-39,"{'amount': 353, 'percentage': 2.1}","{'amount': 366, 'percentage': 2.2}",שנה,2
30-39,"{'amount': 141, 'percentage': 3.2}","{'amount': 118, 'percentage': 2.7}",6 חודשים,3
30-39,"{'amount': 37, 'percentage': 2.1}","{'amount': 27, 'percentage': 1.5}",3 חודשים,4
30-39,"{'amount': 32, 'percentage': 2}","{'amount': 24, 'percentage': 1.5}",חודש אחרון,5
30-39,"{'amount': 386, 'percentage': 2.1}","{'amount': 425, 'percentage': 2.3}",מתחילת קורונה,1
40-49,"{'amount': 550, 'percentage': 3.3}","{'amount': 900, 'percentage': 5.5}",שנה,2
40-49,"{'amount': 186, 'percentage': 4.3}","{'amount': 267, 'percentage': 6.1}",6 חודשים,3
40-49,"{'amount': 41, 'percentage': 2.3}","{'amount': 71, 'percentage': 4}",3 חודשים,4
40-49,"{'amount': 38, 'percentage': 2.4}","{'amount': 64, 'percentage': 4}",חודש אחרון,5
40-49,"{'amount': 621, 'percentage': 3.3}","{'amount': 1002, 'percentage': 5.4}",מתחילת קורונה,1
50-59,"{'amount': 286, 'percentage': 6.5}","{'amount': 366, 'percentage': 8.4}",6 חודשים,3
50-59,"{'amount': 81, 'percentage': 4.6}","{'amount': 108, 'percentage': 6.2}",3 חודשים,4
50-59,"{'amount': 962, 'percentage': 5.8}","{'amount': 1445, 'percentage': 8.8}",שנה,2
50-59,"{'amount': 1063, 'percentage': 5.7}","{'amount': 1633, 'percentage': 8.8}",מתחילת קורונה,1
50-59,"{'amount': 72, 'percentage': 4.5}","{'amount': 103, 'percentage': 6.4}",חודש אחרון,5
60-69,"{'amount': 140, 'percentage': 8}","{'amount': 194, 'percentage': 11.1}",3 חודשים,4
60-69,"{'amount': 386, 'percentage': 8.8}","{'amount': 445, 'percentage': 10.2}",6 חודשים,3
60-69,"{'amount': 125, 'percentage': 7.7}","{'amount': 182, 'percentage': 11.3}",חודש אחרון,5
60-69,"{'amount': 1453, 'percentage': 7.8}","{'amount': 2301, 'percentage': 12.4}",מתחילת קורונה,1
60-69,"{'amount': 1319, 'percentage': 8}","{'amount': 2031, 'percentage': 12.3}",שנה,2
70-79,"{'amount': 138, 'percentage': 8.6}","{'amount': 243, 'percentage': 15.1}",חודש אחרון,5
70-79,"{'amount': 158, 'percentage': 9}","{'amount': 260, 'percentage': 14.8}",3 חודשים,4
70-79,"{'amount': 399, 'percentage': 9.1}","{'amount': 501, 'percentage': 11.4}",6 חודשים,3
70-79,"{'amount': 1546, 'percentage': 9.4}","{'amount': 2150, 'percentage': 13.1}",שנה,2
70-79,"{'amount': 1719, 'percentage': 9.2}","{'amount': 2478, 'percentage': 13.3}",מתחילת קורונה,1
80-89,"{'amount': 205, 'percentage': 11.7}","{'amount': 251, 'percentage': 14.3}",3 חודשים,4
80-89,"{'amount': 1594, 'percentage': 9.7}","{'amount': 1624, 'percentage': 9.9}",שנה,2
80-89,"{'amount': 435, 'percentage': 9.9}","{'amount': 418, 'percentage': 9.6}",6 חודשים,3
80-89,"{'amount': 193, 'percentage': 12}","{'amount': 234, 'percentage': 14.5}",חודש אחרון,5
80-89,"{'amount': 1821, 'percentage': 9.8}","{'amount': 1821, 'percentage': 9.8}",מתחילת קורונה,1
90+,"{'amount': 862, 'percentage': 4.6}","{'amount': 559, 'percentage': 3}",מתחילת קורונה,1
90+,"{'amount': 94, 'percentage': 5.8}","{'amount': 44, 'percentage': 2.7}",חודש אחרון,5
90+,"{'amount': 99, 'percentage': 5.6}","{'amount': 47, 'percentage': 2.7}",3 חודשים,4
90+,"{'amount': 169, 'percentage': 3.9}","{'amount': 94, 'percentage': 2.1}",6 חודשים,3
90+,"{'amount': 741, 'percentage': 4.5}","{'amount': 484, 'percentage': 2.9}",שנה,2
