section,female,male,period,order_period
0-9,"{'amount': 13561, 'percentage': 10.7}","{'amount': 13455, 'percentage': 10.6}",חודש אחרון,5
0-9,"{'amount': 71622, 'percentage': 8.2}","{'amount': 73827, 'percentage': 8.4}",שנה,2
0-9,"{'amount': 25779, 'percentage': 11.2}","{'amount': 25932, 'percentage': 11.3}",6 חודשים,3
0-9,"{'amount': 15228, 'percentage': 10.6}","{'amount': 15109, 'percentage': 10.5}",3 חודשים,4
0-9,"{'amount': 76855, 'percentage': 7.9}","{'amount': 79209, 'percentage': 8.1}",מתחילת קורונה,1
10-19,"{'amount': 100903, 'percentage': 10.4}","{'amount': 105717, 'percentage': 10.9}",מתחילת קורונה,1
10-19,"{'amount': 11647, 'percentage': 9.2}","{'amount': 10716, 'percentage': 8.4}",חודש אחרון,5
10-19,"{'amount': 13638, 'percentage': 9.5}","{'amount': 12429, 'percentage': 8.7}",3 חודשים,4
10-19,"{'amount': 24084, 'percentage': 10.5}","{'amount': 21561, 'percentage': 9.4}",6 חודשים,3
10-19,"{'amount': 92227, 'percentage': 10.5}","{'amount': 95449, 'percentage': 10.9}",שנה,2
20-29,"{'amount': 18779, 'percentage': 8.2}","{'amount': 14517, 'percentage': 6.3}",6 חודשים,3
20-29,"{'amount': 10509, 'percentage': 7.3}","{'amount': 8563, 'percentage': 6}",3 חודשים,4
20-29,"{'amount': 9680, 'percentage': 7.6}","{'amount': 7771, 'percentage': 6.1}",חודש אחרון,5
20-29,"{'amount': 91904, 'percentage': 9.4}","{'amount': 81784, 'percentage': 8.4}",מתחילת קורונה,1
20-29,"{'amount': 81571, 'percentage': 9.3}","{'amount': 71534, 'percentage': 8.2}",שנה,2
30-39,"{'amount': 64931, 'percentage': 7.4}","{'amount': 56119, 'percentage': 6.4}",שנה,2
30-39,"{'amount': 17999, 'percentage': 7.8}","{'amount': 13759, 'percentage': 6}",6 חודשים,3
30-39,"{'amount': 11277, 'percentage': 7.9}","{'amount': 8690, 'percentage': 6.1}",3 חודשים,4
30-39,"{'amount': 10215, 'percentage': 8}","{'amount': 7871, 'percentage': 6.2}",חודש אחרון,5
30-39,"{'amount': 71881, 'percentage': 7.4}","{'amount': 63161, 'percentage': 6.5}",מתחילת קורונה,1
40-49,"{'amount': 55879, 'percentage': 6.4}","{'amount': 47674, 'percentage': 5.4}",שנה,2
40-49,"{'amount': 14544, 'percentage': 6.3}","{'amount': 11920, 'percentage': 5.2}",6 חודשים,3
40-49,"{'amount': 9978, 'percentage': 7}","{'amount': 8125, 'percentage': 5.7}",3 חודשים,4
40-49,"{'amount': 8821, 'percentage': 6.9}","{'amount': 7181, 'percentage': 5.6}",חודש אחרון,5
40-49,"{'amount': 62372, 'percentage': 6.4}","{'amount': 53724, 'percentage': 5.5}",מתחילת קורונה,1
50-59,"{'amount': 9524, 'percentage': 4.1}","{'amount': 7710, 'percentage': 3.4}",6 חודשים,3
50-59,"{'amount': 6645, 'percentage': 4.6}","{'amount': 5543, 'percentage': 3.9}",3 חודשים,4
50-59,"{'amount': 39181, 'percentage': 4.5}","{'amount': 34544, 'percentage': 3.9}",שנה,2
50-59,"{'amount': 44161, 'percentage': 4.5}","{'amount': 39301, 'percentage': 4}",מתחילת קורונה,1
50-59,"{'amount': 5934, 'percentage': 4.7}","{'amount': 4898, 'percentage': 3.9}",חודש אחרון,5
60-69,"{'amount': 4951, 'percentage': 3.4}","{'amount': 4254, 'percentage': 3}",3 חודשים,4
60-69,"{'amount': 6693, 'percentage': 2.9}","{'amount': 5538, 'percentage': 2.4}",6 חודשים,3
60-69,"{'amount': 4294, 'percentage': 3.4}","{'amount': 3657, 'percentage': 2.9}",חודש אחרון,5
60-69,"{'amount': 28047, 'percentage': 2.9}","{'amount': 27202, 'percentage': 2.8}",מתחילת קורונה,1
60-69,"{'amount': 24917, 'percentage': 2.8}","{'amount': 23854, 'percentage': 2.7}",שנה,2
70-79,"{'amount': 2491, 'percentage': 2}","{'amount': 2218, 'percentage': 1.7}",חודש אחרון,5
70-79,"{'amount': 2870, 'percentage': 2}","{'amount': 2613, 'percentage': 1.8}",3 חודשים,4
70-79,"{'amount': 3724, 'percentage': 1.6}","{'amount': 3269, 'percentage': 1.4}",6 חודשים,3
70-79,"{'amount': 13063, 'percentage': 1.5}","{'amount': 12226, 'percentage': 1.4}",שנה,2
70-79,"{'amount': 14614, 'percentage': 1.5}","{'amount': 13909, 'percentage': 1.4}",מתחילת קורונה,1
80-89,"{'amount': 1346, 'percentage': 0.9}","{'amount': 1130, 'percentage': 0.8}",3 חודשים,4
80-89,"{'amount': 7426, 'percentage': 0.8}","{'amount': 5486, 'percentage': 0.6}",שנה,2
80-89,"{'amount': 1876, 'percentage': 0.8}","{'amount': 1444, 'percentage': 0.6}",6 חודשים,3
80-89,"{'amount': 1213, 'percentage': 1}","{'amount': 1010, 'percentage': 0.8}",חודש אחרון,5
80-89,"{'amount': 8421, 'percentage': 0.9}","{'amount': 6197, 'percentage': 0.6}",מתחילת קורונה,1
90+,"{'amount': 3160, 'percentage': 0.3}","{'amount': 1527, 'percentage': 0.2}",מתחילת קורונה,1
90+,"{'amount': 369, 'percentage': 0.3}","{'amount': 218, 'percentage': 0.2}",חודש אחרון,5
90+,"{'amount': 407, 'percentage': 0.3}","{'amount': 234, 'percentage': 0.2}",3 חודשים,4
90+,"{'amount': 583, 'percentage': 0.3}","{'amount': 318, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2727, 'percentage': 0.3}","{'amount': 1331, 'percentage': 0.2}",שנה,2
